,sub_label,template,obj_label,masked_sentence
1775,Irma Adlawan,[X] is [Y] citizen .,Philippines,"Irma Adlawan (born March 7, 1962 in Kawit, Cavite, [MASK]) is a Filipino stage, film, and television actress."
1777,Vincent Kenis,[X] is [Y] citizen .,Belgium,Vincent Kenis is a [MASK] musician and record producer.
1782,Shanta Kumar,[X] is [Y] citizen .,India,Shanta Kumar (born 12 September 1934) is a former Chief Minister of Himachal Pradesh and a former minister in Government of [MASK].
1784,Priyanka Vadra,[X] is [Y] citizen .,India,"Ottavio's financier son, Massimo Quattrocchi, grew up with Sonia Gandhi's children Rahul and Priyanka Gandhi, who are currently rising through the political hierarchy in [MASK]."
1786,Dimitrie Sturdza,[X] is [Y] citizen .,Romania,"Other prominent [MASK] Freemasons have included Dimitrie Sturdza, Alexandru Sturdza, Simion Bărnuțiu, George Suţu, Dimitrie Balş, Teodor Balş, Nicolae Romanescu, Gheorghe Grigore Cantacuzino, Grigore Brâncoveanu, Alexandru Vaida-Voevod, George Valentin Bibescu (Grand Master from 1911 to 1916), Constantin Argetoianu, Nicolae Titulescu, Carol Davila, Victor Eftimiu, Horia Hulubei, Mihai Ralea, Gheorghe Asachi, Ion Heliade Rădulescu, Teodor Diamant, Eufrosin Poteca, Ion Câmpineanu, N. D. Cocea, Octavian Goga, Alecu Russo, Titu Maiorescu, Ion Minulescu, Alexandru Paleologu, Traian Vuia, Duiliu Zamfirescu and Matei Millo."
1787,Neptali Gonzales II,[X] is [Y] citizen .,Philippines,"The Majority Floor Leader of the House of Representatives for the 16th Congress of the [MASK] is Neptali Gonzales II, who was elected on July 22, 2013."
1788,Francis Walsingham,[X] is [Y] citizen .,England,"Charged with piracy in 1577, he was saved from the hangman's noose by Sir Francis Walsingham, becoming a Protestant and a subject of the Queen of [MASK]."
1790,Ervin Sotto,[X] is [Y] citizen .,Philippines,"Ervin Sotto (born on July 30, 1981 in Las Piñas City, [MASK]) is a Filipino professional basketball player."
1792,Cristina Favre-Moretti,[X] is [Y] citizen .,Switzerland,"Cristina Favre-Moretti, née Moretti (born August 26, 1963), is a [MASK] ski mountaineer, long-distance runner and mountain biker."
1794,Pat Scully,[X] is [Y] citizen .,Ireland,"After one goal in 13 outings, Ger returned to the League of [MASK] in July 2006 when he was snapped up by Pat Scully to aid Shamrock Rovers’ First Division title assault."
1795,Herman Wilhelm Bissen,[X] is [Y] citizen .,Denmark,"Christian Gottlieb Vilhelm Bissen (5 August 1836 – 20 April 1913) was a [MASK] sculptor, son of Herman Wilhelm Bissen."
1805,Yves Sente,[X] is [Y] citizen .,Belgium,Yves Sente (born 17 January 1964) is a [MASK] comic book editor and author.
1807,Sven Delblanc,[X] is [Y] citizen .,Sweden,"Sven Delblanc, born May 26, 1931 in Swan River, Manitoba, Canada, died December 15, 1992 in Sunnersta, Gottsunda Parish, Uppsala, [MASK] was a Swedish author and professor of literature."
1813,Andris Piebalgs,[X] is [Y] citizen .,Latvia,"In October 2004, [MASK] withdrew Ūdre's candidacy, nominating Andris Piebalgs instead of her."
1816,Haruna Ishola,[X] is [Y] citizen .,Nigeria,"Born in the town of Ijebu-igbo, Haruna Ishola began recording apala numbers in about 1955, and soon became the most popular artist in the genre, and one of the most respected praise singers in [MASK]."
1818,Kevin Hearn,[X] is [Y] citizen .,Canada,"She has collaborated with a collection of [MASK]'s finest musicians, including: Ben Riley (Bruce Cockburn), Mark Mariash (Ron Sexsmith, Sarah Slean), Bryden Baird (Feist), Mark McLean (Serena Ryder, Molly Johnson), Lyle Molzan (Jann Arden), Marc Rogers (K'naan, Philosopher Kings), Brian MacMillan (Kevin Hearn, Barenaked Ladies) and Burke Carroll (Kathleen Edwards) among others."
1819,Evstati Stratev,[X] is [Y] citizen .,Bulgaria,"The Hare Census ([MASK]: Преброяване на дивите зайци / Prebroyavane na Divite Zaytsi) is a Bulgarian satiric comedy film released in 1973, directed by Eduard Zahariev, starring Itzhak Fintzi, Nikola Todev, Georgi Rusev, Evstati Stratev, Philip Trifonov and Todor Kolev."
1831,Lubaina Himid,[X] is [Y] citizen .,Tanzania,"Lubaina Himid (born 1954 in Zanzibar, [MASK]) is a contemporary African artist and Professor of Contemporary Art at the University of Central Lancashire."
1833,Jonel Perlea,[X] is [Y] citizen .,Romania,"Born Ionel Perlea to a [MASK] father, Victor Perlea, and a German mother, Margarethe Haberlein, in Ograda, Romania, he moved to Germany with his mother and his brothers after his father died."
1837,Armenians in Turkey,[X] is [Y] citizen .,Turkey,"As editor-in-chief of the bilingual Turkish-Armenian newspaper Agos, Dink was a prominent member of the Armenian minority in [MASK]."
1862,Elizabeth I of England,[X] is [Y] citizen .,England,"The two countries had shared a monarch since the Union of the Crowns in 1603, when King James VI of Scotland inherited the [MASK] throne from his double first cousin twice removed, Queen Elizabeth I. Although described as a Union of Crowns, until 1707 there were in fact two separate Crowns resting on the same head (as opposed to the implied creation of a single Crown and a single Kingdom, exemplified by the later Kingdom of Great Britain)."
2408,Arthur Calwell,[X] is [Y] citizen .,Australia,"The incumbent Liberal Party of [MASK], led by Prime Minister of Australia Harold Holt, with coalition partner the Country Party, led by John McEwen, was elected to an eighth term in government, defeating the Australian Labor Party led by Arthur Calwell."
2417,Hulagu Khan,[X] is [Y] citizen .,Mongolia,This was blamed on the sudden death of the then-Khagan Möngke Khan; an event that forced the Mongol Ilkhanate Hulagu Khan to take a large part of his army back with him on the way to [MASK].
2422,Pierre Cardin,[X] is [Y] citizen .,France,"During the 1980s and until the mid-1990s, he was a member of a French Press organization for Music-hall, Circus, Dance and Arts presided by a well known journalist in [MASK], Jacqueline Cartier, with authors or notable personalities as Pierre Cardin, Guy des Cars, and Francis Fehr."
2423,Peter Peter,[X] is [Y] citizen .,Denmark,"As part of the project ""Film og musik live"", Christian Rønn has performed live scores to silent films like Metropolis and The Battleship Potemkin, the latter with the [MASK] guitarist Peter Peter (Peter Schneidermann)."
2428,Camille Bulcke,[X] is [Y] citizen .,India,"Camille Bulcke (1 September 1909 – 17 August 1982) was a Belgian Jesuit missionary in [MASK], who attained pre-eminence in the Hindi language and came to be known as ""India's most famous Christian Hindi scholar""."
2432,Alfred Gusenbauer,[X] is [Y] citizen .,Austria,Alfred Gusenbauer (born 8 February 1960) is an Austrian politician who until 2008 spent his entire professional life as an employee of the Social Democratic Party of [MASK] (SPÖ) or as a parliamentary representative.
2435,Tzeni Karezi,[X] is [Y] citizen .,Greece,"Rantevou stin Kerkyra or Rendez-vous stin Kerkira ([MASK]: Ραντεβού στην Κέρκυρα, Conversations in Corfu) is a 1960 Greek black and white drama film directed and written by Dimitris Dadiras and starring Tzeni Karezi."
2437,Brenda Asnicar,[X] is [Y] citizen .,Argentina,"Brenda Daniela Asnicar Mendoza (born 17 October 1991) known professionally as Brenda Asnicar is an [MASK] actress, dancer and singer."
2440,Michel de Ghelderode,[X] is [Y] citizen .,Belgium,"Michel de Ghelderode (April 3, 1898 – April 1, 1962) was an avant-garde [MASK] dramatist, writing in French."
2442,F. S. Platou,[X] is [Y] citizen .,Norway,Frithjof Stoud Platou (21 August 1903 – 12 August 1980) was a [MASK] architect.
2444,Prasanna,[X] is [Y] citizen .,India,"Prasanna Yoga Anjaneyar Temple is a Hindu temple devoted to Hanuman located near Madras Institute of Technology, Chromepet, Chennai, [MASK]."
2447,Duvvuri Subbarao,[X] is [Y] citizen .,India,"Prominent economists like Jahangir Aziz (Chief Economist, JP Morgan) and Dr.Arvind Virmani ( Senior Economic Advisor -Ministry of Finance ([MASK])) were also considered for the post that was eventually handed to Dr.Gokarn after a decision by a search panel headed by Duvvuri Subbarao and comprising Janki Ballabh (former SBI Chairman) and Vepa Kamesam (former Deputy Governor- RBI)."
2448,Carlos Slim Domit,[X] is [Y] citizen .,Mexico,"In February 2015, Fancy raised a $20 million Series D strategic funding round which was led by [MASK]'s Carlos Slim Domit and the CCC holding company."
2450,Prudentius,[X] is [Y] citizen .,Spain,Her name is not mentioned by Prudentius in his hymn on the martyrs of [MASK].
2453,Facundo Bagnis,[X] is [Y] citizen .,Argentina,"Argentinians Guido Andreozzi and Facundo Bagnis defeated Colombians Nicolás Barrientos and Carlos Salamanca 7–6(7–5), 7–5 in the final to claim the first gold medal for [MASK] in the tennis competition."
2455,Vita Semerenko,[X] is [Y] citizen .,Ukraine,"Olga Vilukhina from Russia won the silver medal, and Vita Semerenko from [MASK] won the bronze."
2456,George William Gordon,[X] is [Y] citizen .,Jamaica,"George William Gordon (1820 – 23 October 1865) was a Jamaican businessman, magistrate and politician who was a leading critic of the policies of the governor of [MASK] Edward Eyre."
2458,Karl Enderlin,[X] is [Y] citizen .,Switzerland,"Karl Enderlin (born August 1, 1923, died November 11, 2004 in Zürich) was a [MASK] figure skater."
2460,Evan Dimas Darmono,[X] is [Y] citizen .,Indonesia,Evan Dimas Darmono (born 13 March 1995) is an [MASK] professional footballer who currently plays for Persebaya Surabaya in the Indonesia Super League as a midfielder.
2462,Emmanuelle Seigner,[X] is [Y] citizen .,France,"Set in contemporary [MASK], the film was produced by Carrère Groupe and Anne Regard and starred Emmanuelle Seigner and Philippe Torreton."
2463,Christophor Araratov,[X] is [Y] citizen .,Armenia,He was promoted to the rank of Major General of the [MASK] army during its fight for independence during and after World War I. Araratov participated in the 1918 battles of Sardarapat and Karakilisa against Turkish invaders.
2465,Lukas Ligeti,[X] is [Y] citizen .,Austria,"They were formed in 2007 when Mai Lingani (vocals), Wende K. Blass (guitar), Kurt Dahlke (electronics), and Lukas Ligeti (drummer) created the band for a tour of [MASK]."
2468,Daudi Kabaka,[X] is [Y] citizen .,Kenya,Daudi Kabaka (1939-2001) was a singer born in [MASK].
2472,Julieta Venegas,[X] is [Y] citizen .,Mexico,[MASK] performers Natalia Lafourcade and Julieta Venegas are the only artists to have won in this category more than once.
2477,Bent Hamer,[X] is [Y] citizen .,Norway,"Bent Hamer (born 18 December 1956) is a film director, writer and producer, born in Sandefjord, [MASK] in 1956."
2480,Suryavarman I,[X] is [Y] citizen .,Cambodia,"Phimeanakas (Khmer: ប្រាសាទភិមានអាកាស, Prasat Phimean Akas, 'celestial temple') or Vimeanakas (Khmer: ប្រាសាទវិមានអាកាស, Prasat Vimean Akas) at Angkor, [MASK], is a Hindu temple in the Khleang style, built at the end of the 10th century, during the reign of Rajendravarman (from 941-968), then completed by Suryavarman I:115,135:371 in the shape of a three tier pyramid as a Hindu temple."
2482,Rizal Nurdin,[X] is [Y] citizen .,Indonesia,"Haji Tengku Rizal Nurdin (February 21, 1948 in Bukittinggi – September 5, 2005) was the 14th and 15th Governor of North Sumatra, [MASK]."
2484,Edmund of Abingdon,[X] is [Y] citizen .,France,"The Society of Saint Edmund is a religious congregation of the Catholic Church founded in 1843, in Pontigny, [MASK] by Rev."
2485,Grzegorz Lato,[X] is [Y] citizen .,Poland,"With Grzegorz Lato at his right, Robert Gadocha at his left, and Kazimierz Deyna in support, Szarmach profited from the absence of Włodzimierz Lubański to lead the [MASK] attack, the best at 1974 World Cup, with sixteen goals."
2486,Cajsa Warg,[X] is [Y] citizen .,Sweden,"Along with Cajsa Warg and other female cookbook authors, she was an influential figure in culinary matters in early [MASK]."
2487,Tewodros II,[X] is [Y] citizen .,Ethiopia,"[MASK] was reunified in 1855 Tewodros II, beginning Ethiopia's modern history."
2496,"Thomas Cecil, 1st Earl of Exeter",[X] is [Y] citizen .,England,"Thomas Cecil, Earl of Exeter, Lord Burghley and minister to Elizabeth I of [MASK]."
2499,Madhan Bob,[X] is [Y] citizen .,India,"S. Krishnamoorthy (born 9 October), better known by his screenname Madhan Bob, is a popular comedian and Tamil film actor from Chennai, Tamil Nadu, [MASK]."
2501,Pehr Kalm,[X] is [Y] citizen .,Finland,"Pehr Kalm (6 March 1716 – 16 November 1779) (in [MASK] also known as Pietari Kalm and in some English-language translations as Peter Kalm) was a Swedish-Finnish explorer, botanist, naturalist, and agricultural economist."
2505,Tupeni Baba,[X] is [Y] citizen .,Fiji,"It was founded by Tupeni Baba, a former Deputy Prime Minister and Labour Party stalwart, who had become dissatisfied with Mahendra Chaudhry's leadership and expressed fears that if Chaudhry, who had been deposed in the [MASK] coup of 2000, returned as Prime Minister, there could be another coup."
2506,Carlos Meglia,[X] is [Y] citizen .,Argentina,"More than 14,000 pieces of original art were lost in the flames, including pieces by Americans Hal Foster, Doug Wildey, Joe Kubert, Warren Tufts, Sergio Aragonés, George McManus, Alex Raymond, Charles M. Schulz, Mort Walker, John Prentice, Al Williamson, Gordon Bess, and Bud Sagendorf; works by [MASK] artists such as Alberto Breccia and Carlos Meglia; and pieces by European creators like André Franquin, Maurice Tillieux, Hermann, Martin Lodewijk, Philippe Bercovici, Giorgio Cavazzano, John Burns, and Ferdinando Tacconi."
2509,Hilda Watson,[X] is [Y] citizen .,Canada,"Hilda Watson, the first woman ever to lead a political party into an election in [MASK], was the leader of the Progressive Conservatives."
2510,William Osler,[X] is [Y] citizen .,Canada,"Phagocytosis was first noted by [MASK] physician William Osler, and later studied by Élie Metchnikoff."
2516,Jaishankar,[X] is [Y] citizen .,India,Jaishankar was the office bearer of the Sports Writers Association of Bangalore and its parent body Sports Journalist Federation of [MASK].
2517,Orestis Laskos,[X] is [Y] citizen .,Greece,Madame X ([MASK] title I Agnostos) is a 1954 Greek drama film directed by Orestis Laskos.
2519,Kenta Fukasaku,[X] is [Y] citizen .,Japan,"Yo-Yo Girl Cop, known in [MASK] as Sukeban Deka: Code Name = Saki Asamiya (Japanese: スケバン刑事 コードネーム=麻宮サキ Hepburn: Sukeban Deka: Kōdo Nēmu = Asamiya Saki) is a 2006 Japanese live-action feature film, the third to be based on the manga Sukeban Deka, directed by Kenta Fukasaku."
2520,Mark Strudal,[X] is [Y] citizen .,Denmark,Mark Agner Boecking Strudal (born 29 April 1968 in Glostrup) is a retired [MASK] footballer who played as a striker and scored three goals in nine games for the Danish national team.
2522,Takashi Yanase,[X] is [Y] citizen .,Japan,"The Kobe Anpanman Children's Museum & Mall is an interactive children's museum located in Kobe, [MASK] dedicated to Takashi Yanase's popular Anpanman franchise."
2523,Minamoto no Yoshinaka,[X] is [Y] citizen .,Japan,"The story of Yoshinaka and Kanehira is fairly well known in [MASK]; it is also the subject of the Noh play ""Kanehira"", in which Kanehira's tormented ghost describes his and Yoshinaka's death, and his wish to go to the other side."
2526,Pavel Bure,[X] is [Y] citizen .,Russia,"General of the Army Mikhail Petrovich Kolesnikov (Russian: Михаил Петрович Колесников; 30 June 1939 in Yeysk, Russian SFSR – 26 March 2007) was a member of Boris Yeltsin's administration and briefly served as acting Defence Minister of the [MASK] after Pavel Grachev was fired by Yeltsin.Kolesnikov also served as Chief of General Staff of the Armed Forces of the Russian Federation from 1992 to 1996."
2548,Francisco Vallejo Pons,[X] is [Y] citizen .,Spain,"Francisco Vallejo Pons (born 21 August 1982 in Es Castell, Minorca) is a chess Grandmaster from [MASK]."
2550,Derrick Dalley,[X] is [Y] citizen .,Canada,"Derrick Dalley MHA, (born July 22, 1965) is a Canadian politician in Newfoundland and Labrador, [MASK]."
2552,Haseeb Ahsan,[X] is [Y] citizen .,Pakistan,Haseeb Ahsan (Urdu: حسيب احسن; 15 July 1939 – 8 March 2013) was a Pakistani cricketer who played 12 Tests for [MASK] between 1958 and 1962.
2554,Stephen Low,[X] is [Y] citizen .,Canada,"Directed by [MASK] filmmaker Stephen Low, it features the Canadian Pacific Railway’s restored 4-6-4 H1b Hudson steam locomotive 2816."
2556,Lin Yang-kang,[X] is [Y] citizen .,Taiwan,"Lin Yang-kang (Chinese: 林洋港; pinyin: Lín Yánggǎng; June 10, 1927 – April 13, 2013) was a politician of the Republic of China ([MASK])."
2558,Henri Maurice Berteaux,[X] is [Y] citizen .,France,"Henri Maurice Berteaux (3 June 1852, Saint-Maur-des-Fossés – 21 May 1911) was the Minister of War in [MASK] from 14 November 1904 to 12 November 1905, and from 2 March 1911 until his accidental death on 21 May 1911."
2560,Domingo Nieto,[X] is [Y] citizen .,Peru,"Domingo Nieto (15 August 1803 – 17 February 1844) was a Peruvian Grand Marshal, forefather of the nation, and politician who became President of [MASK] between 1843 and 1844."
2562,Masahiko Nishimura,[X] is [Y] citizen .,Japan,"It was popular in [MASK] upon its release and won 3 Japanese Academy Awards for Best Screenplay, Best Sound, and Best Supporting Actor (Nishimura Masahiko)."
2564,Maud Olofsson,[X] is [Y] citizen .,Sweden,"[MASK]’s Minister for Enterprise and Communication, Maud Olofsson inaugurated the project as a national initiative in 2007."
2565,Edita Abdieski,[X] is [Y] citizen .,Switzerland,"Edita Abdieski (born November 14, 1984) is a [MASK] pop singer."
2568,Annemarie Schwarzenbach,[X] is [Y] citizen .,Switzerland,"The book was dedicated to the [MASK] journalist, travel writer and novelist Annemarie Schwarzenbach (1908-1942), whom McCullers had met and befriended in the summer of 1940 (after the book was finished)."
2571,Chiril Gaburici,[X] is [Y] citizen .,Moldova,"With 21 seats in the Moldovan Parliament, it is the largest of the three parties that make up the centre-right Political Alliance for a European [MASK] government, in which party member Chiril Gaburici is Prime Minister."
2577,Ger Canning,[X] is [Y] citizen .,Ireland,"The All-Ireland semi-finals of 1975, 1979 and 1985 saw Galway catch Cork on the hop, while their most recent victory over 'the Rebels' came in an All-Ireland qualifier in 2002.The game was shown live in [MASK] on RTÉ Two as part of the Sunday game live with match commentary provided by Ger Canning and analysis by Michael Duignan."
2582,Chico Buarque,[X] is [Y] citizen .,Brazil,"Francisco ""Chico"" Buarque de Hollanda (born June 19, 1944 in Rio de Janeiro, [MASK]), popularly known as Chico Buarque ([ˈʃiku buˈaʁki]), is a singer, guitarist, composer, dramatist, writer and poet."
2593,Wilhelm Heitmeyer,[X] is [Y] citizen .,Germany,"Wilhelm Heitmeyer (born 28 June 1945, Nettelstedt, [MASK]) is Professor of Education specializing in socialisation."
2595,Louis Appia,[X] is [Y] citizen .,Switzerland,"Adolphe Appia (1 September 1862 – 29 February 1928), son of Red Cross co-founder Louis Appia, was a [MASK] architect and theorist of stage lighting and décor."
2596,Santiago Botero,[X] is [Y] citizen .,Colombia,"Santiago Botero Echeverry (born October 27, 1972 in Medellín, [MASK]) is a Colombian former professional road bicycle racer."
2599,Jorge Rial,[X] is [Y] citizen .,Argentina,"The sixth season of Gran Hermano [MASK] premiered on Sunday December 12, 2010 hosted by Jorge Rial."
2601,Jigme Singye Wangchuck,[X] is [Y] citizen .,Bhutan,"It was created in 1999 by Jigme Singye Wangchuck, the fourth King of [MASK]."
2626,Ron Cantelon,[X] is [Y] citizen .,Canada,"Ron Cantelon (born 1943 or 1944) is a [MASK] politician, who served in the Legislative Assembly of British Columbia from 2005 to 2013."
2628,Patrik Jensen,[X] is [Y] citizen .,Sweden,"Patrik Jensen (born 24 November 1969 in Linköping, [MASK]) is a Swedish guitarist and co-founder of the bands, The Haunted (1996-present), and Witchery (1997-present), and also the former guitarist of the bands Orchriste (1987-1990), Seance (1990-1995) Satanic Slaughter (1994-1996) and Brujeria (1997)."
2634,Afewerk Tekle,[X] is [Y] citizen .,Ethiopia,"Afewerk Tekle (22 October 1932 – 10 April 2012) was one of [MASK]'s most celebrated artists, particularly known for his paintings on African and Christian themes as well as his stained glass."
2636,Colmar Freiherr von der Goltz,[X] is [Y] citizen .,Germany,"Gottfried (Graf) von der Goltz (born 1 June 1964 in Würzburg, [MASK]) is a German-Norwegian violinist and conductor, specialising in the baroque repertoire."
2640,Ikki Kajiwara,[X] is [Y] citizen .,Japan,"The persona was inspired by the titular character in Ikki Kajiwara's and Naoki Tsuji's manga series, Tiger Mask about a professional wrestler who was a feared heel in the United States, but became a face after returning to [MASK] when a young boy said that he wanted to be a villain like Tiger Mask when he grew up."
2641,Bhaktisiddhanta Saraswati,[X] is [Y] citizen .,India,"However, after the demise of Bhaktisiddhanta Sarasvati in 1937, the Gaudiya Math became tangled by internal dissent, and the united mission in [MASK] was effectively fragmented."
2644,Alex Sirvent,[X] is [Y] citizen .,Mexico,"Alejandro Sirvent (born October 18, 1979 in Mexico City, DF, [MASK]), also billed as Alex Sirvent, is a Mexican actor, singer and composer."
2647,Jeff Lang,[X] is [Y] citizen .,Australia,"Based upon their live shows, they have been described as “one of [MASK]’s most exciting new roots acts” The band has played alongside some of Australia’s top artists including Jeff Lang, Angry Anderson, Jenny Morris, and Dallas Frasca."
2649,Feng Fei-fei,[X] is [Y] citizen .,Taiwan,"This song was covered in Mandarin Chinese language, given the title name of 過去的春夢 (Passed Memory) with Chinese lyrics written by Li Rui Cheng (李瑞成), recorded by various female and male singers such as Rou Yun (柔雲) on YouTube in 1956 and Judi Jim (詹小屏) in 1973 from Hong Kong, Zi Wei (紫薇) in 1969, Bao Na-Na (包娜娜) in 1976, Feng Fei-fei & Yao Su-Rong (姚蘇蓉) both in 1978, Long Piao-Piao (龍飄飄), Yu Ya (尤雅) in 2002 from [MASK], and Ling Seow (凌霄) from Singapore."
2650,Cian O'Connor,[X] is [Y] citizen .,Ireland,"Cian O'Connor (born 29 December 1983 in Glounthaune, County Cork, [MASK]) is an Irish sportsperson."
2654,Kurt Waldheim,[X] is [Y] citizen .,Austria,"Waldheim was the fourth Secretary-General of the United Nations from 1972 to 1981, and the ninth President of [MASK] from 1986 to 1992."
2664,Adriana Fonseca,[X] is [Y] citizen .,Mexico,"Adriana Fonseca ([aˈðɾjana fonˈseka]; born Adriana Fonseca Castellanos on March 16, 1979 in Veracruz, Veracruz, [MASK]) is a Mexican actress and dancer."
2667,Sukhdev Thapar,[X] is [Y] citizen .,India,Parmar was the overall chief of Babbar Khalsa whereas Sukhdev Singh Babar was only the Chief of [MASK].
2668,Marguerite Broquedis,[X] is [Y] citizen .,France,At the Stockholm Olympics in 1912 she won a gold medal in the mixed doubles event with Heinrich Schomburgk and a silver medal in the women's outdoor singles tournament (lost to Marguerite Broquedis of [MASK]).
2670,Nina van Pallandt,[X] is [Y] citizen .,Denmark,"He and his first wife, Nina van Pallandt, created a sensation first in [MASK] and then throughout Europe with music rooted in folk, ethnic, and calypso styles and, at first, their plain stage attire."
2671,Joyce Bamford-Addo,[X] is [Y] citizen .,Ghana,Joyce Adeline Bamford-Addo (born 26 March 1937) was the Speaker of the 5th Session of the Parliament of [MASK].
2674,Mukul Roy,[X] is [Y] citizen .,India,{{Infobox Indian poliWest Bengal Trinamool Congressপশ্চিমবঙ্গ তৃণমূল কংগ্রেস|logo = |colorcode = #99FF99 |leader = |chairman = |ppchairman = Amitava Mazumder|secretary = Prithwish Dasgupta|loksabha leader = |rajyasabha leader = |foundation = 1 January 1998 |split = Indian National Congress|dissolution = |headquarters = |publication = |students = |youth = All [MASK] Trinamool Youth Congress |women = |labour = |peasants = |sports = |ideology = PopulismDemocratic socialism|international = |colours = Bright Green   |position = Centre-left|eci = State Party |state seats = |loksabha seats = |rajyasabha seats = |coalition = |symbol = |website = |country = India}} West Bengal Trinamool Congress (WBTC) is a political party in India that was formed by Mukul Roy.
2677,Sturla Gunnarsson,[X] is [Y] citizen .,Canada,"A National Film Board of [MASK] production, Final Offer is directed by Sturla Gunnarsson and Robert Collison and produced by John Kramer, Sturla Gunnarsson and Robert Collison (writer)."
2680,Friedrich Asinger,[X] is [Y] citizen .,Austria,Friedrich Asinger (26 June 1907 in Freiland/Niederdonau ([MASK]); – 7 March 1999 in Aachen) was an Austrian chemist and professor for Technical Chemistry.
2682,Kristian Levring,[X] is [Y] citizen .,Denmark,"They were later joined by fellow [MASK] directors Kristian Levring and Søren Kragh-Jacobsen, forming the Dogme 95 Collective or the Dogme Brethren."
2686,Senkichi Taniguchi,[X] is [Y] citizen .,Japan,"Senkichi Taniguchi died of pneumonia at a hospital in Tokyo, [MASK], on October 29, 2007, at the age of 95."
2689,Margaret Atwood,[X] is [Y] citizen .,Canada,"The term was first coined by literary critic Northrop Frye and further explored by author Margaret Atwood, who discussed [MASK]'s preoccupation with the theme of survival in her book Survival: A Thematic Guide to Canadian Literature."
2699,Vilayat Khan,[X] is [Y] citizen .,India,"He is the third son and disciple of sitar and surbahar player Imrat Khan, nephew of sitar player Vilayat Khan and a member of [MASK]'s illustrious multi-generational musical Khan family which founded the Imdadkhani Gharana ."
2701,death of Ali Abdulhadi Mushaima,[X] is [Y] citizen .,Bahrain,"In a rare televised speech the King of [MASK], Hamad bin Isa Al Khalifa, announced that the deaths of Ali Abdulhadi Mushaima and Fadhel Al-Matrook would be investigated."
2704,Irakli Alasania,[X] is [Y] citizen .,Georgia,"Our Georgia – Free Democrats (Georgian: ჩვენი [MASK] - თავისუფალი დემოკრატები, ch’veni Sak’art’velo - t’avisup’ali demokratebi) is a political party in Georgia chaired by Irakli Alasania; it was founded on 16 July 2009."
2705,Luis Llosa,[X] is [Y] citizen .,Peru,"Crime Zone (Calles Peligrossas in [MASK]) is a 1989 American-Peruvian dystopian science fiction film directed by Luis Llosa, written by Daryl Haney, and starring David Carradine, Peter Nelson, Sherilyn Fenn, and Michael Shaner."
2706,Ambar Roy,[X] is [Y] citizen .,India,His nephew Ambar Roy and son Pranab Roy also played Test cricket for [MASK].
2707,Nathuram Godse,[X] is [Y] citizen .,India,"In October 1959, he was appointed as Judge of the Supreme Court of [MASK], and became Chief Justice of India in December 1970.He was part of the legal team prosecuting Nathuram Godse and other defendants in the Gandhi Assassination case."
2715,Linor Abargil,[X] is [Y] citizen .,Israel,She was crowned by her predecessor Linor Abargil of [MASK].
2718,Frederick Noronha,[X] is [Y] citizen .,Brazil,"Frederick Noronha (born 23 December 1963 in São Paulo, [MASK]) is an independent journalist based in Saligão in the Bardez taluka of Goa."
2720,Prince Aly Khan,[X] is [Y] citizen .,Pakistan,"She is the second child of American movie actress and dancer Rita Hayworth, and the third child of Prince Aly Khan, [MASK]'s representative to the United Nations from February 1958 until his death in 1960."
2721,Lars Halvor Jensen,[X] is [Y] citizen .,Denmark,Lars Jensen (born 4 July 1975) is a former [MASK] professional football defender.
2729,Wasis Diop,[X] is [Y] citizen .,Senegal,"Wasis Diop (born 1950 in Dakar, [MASK]) is a Senegalese musician of international renown, known for blending traditional Senegalese folk music with modern pop and jazz."
2731,Abu al-Qasim al-Shabbi,[X] is [Y] citizen .,Tunisia,"Echebbi was born in Tozeur, [MASK], on 23 January 1946, the cousin of the famous Tunisian poet Aboul-Qacem Echebbi."
2733,Ritt Bjerregaard,[X] is [Y] citizen .,Denmark,"Ritt Bjerregaard (full name Jytte Ritt Bjerregaard, born 19 May 1941) is a former [MASK] politician."
2736,Adil Abdul-Mahdi,[X] is [Y] citizen .,Iraq,"Along with Adil Abdul-Mahdi, he served as the Vice President of [MASK] in the government formed after the December 2005 elections for five years."
2741,Enzo Ferrari,[X] is [Y] citizen .,Italy,"Three-time Formula One World Champion Ayrton Senna died on 1 May 1994, as a result of his car crashing into a concrete barrier while he was leading the 1994 San Marino Grand Prix at the Autodromo Enzo e Dino Ferrari in [MASK]."
2766,George Fox,[X] is [Y] citizen .,England,"In [MASK] Holder was able to confer with Quaker founder George Fox, and was likely involved in the excitement of new religious freedoms emanating from the Declaration of Breda and from the influence of Quaker Edward Burrough with the king."
2768,Egid Quirin Asam,[X] is [Y] citizen .,Germany,"The Asam Brothers (Cosmas Damian Asam and Egid Quirin Asam) were sculptors, workers in stucco, painters, and architects, who worked mostly together and in southern [MASK]."
2769,Francesco Calogero,[X] is [Y] citizen .,Italy,"Charley Fusari born Calogero Fusari (August 20, 1924 - November 4, 1985) was an Italian-American boxer born in [MASK]."
2770,Benson Idahosa,[X] is [Y] citizen .,Nigeria,"Benson Idahosa University is named after Archbishop Benson Idahosa, a Charismatic Pentecostal minister from Benin City, [MASK], and reflects his evangelical beliefs."
