,sub_label,template,obj_label,masked_sentence
628,Antonio Sartorio,[X] plays [Y] music .,opera,Adelaide or l'Adelaide is an [MASK] by Antonio Sartorio to an Italian libretto by Pietro Dolfin.
629,Antonio Sartorio,[X] plays [Y] music .,opera,Orfeo (Orpheus) is an [MASK] in three acts by the Italian composer Antonio Sartorio.
630,Joe Darensbourg,[X] plays [Y] music .,jazz,"Joe Darensbourg (July 9, 1906–May 24, 1985) was an American New Orleans based [MASK] clarinetist and saxophonist notable for his work with Buddy Petit, Jelly Roll Morton, Charlie Creath, Fate Marable, Andy Kirk, Johnny Wittwer, Kid Ory, Wingy Manone, Joe Liggins and Louis Armstrong."
631,Joe Darensbourg,[X] plays [Y] music .,jazz,"Joe Darensbourg (July 9, 1906–May 24, 1985) was an American New Orleans based [MASK] clarinetist and saxophonist notable for his work with Buddy Petit, Jelly Roll Morton, Charlie Creath, Fate Marable, Andy Kirk, Johnny Wittwer, Kid Ory, Wingy Manone, Joe Liggins and Louis Armstrong."
632,The Paul Lynde Show,[X] plays [Y] music .,sitcom,The Paul Lynde Show is an American [MASK] that aired on ABC.
633,The Paul Lynde Show,[X] plays [Y] music .,sitcom,The Paul Lynde Show is an American [MASK] that aired on ABC.
634,Don Lusher,[X] plays [Y] music .,jazz,Don Lusher OBE (6 November 1923 - 5 July 2006) was a [MASK] and big band trombonist best known for his association with the Ted Heath Big Band.
635,Don Lusher,[X] plays [Y] music .,jazz,Don Lusher OBE (6 November 1923 - 5 July 2006) was a [MASK] and big band trombonist best known for his association with the Ted Heath Big Band.
636,Joni Mitchell,[X] plays [Y] music .,jazz,"Heather Blush is a Canadian [MASK] and blues singer based in Calgary.She normally performs with her band The Uppercuts, who are Steve Hazlett (drums) and Dale Ulan (upright bass); under the name Heather Blush and the Uppercuts.According to Kelly Doody of the Calgary Sun, her voice was described as a mix of Joni Mitchell and Norah Jones."
637,Joni Mitchell,[X] plays [Y] music .,jazz,"Her performances are reminiscent of such female [MASK] vocalists as Shirley Horn, Carmen McRae and Joni Mitchell."
638,Gerd Dudek,[X] plays [Y] music .,jazz,"Gerd Dudek (born Gerhard Rochus Dudek, 28 September 1938) is a German [MASK] tenor saxophonist, soprano saxophonist, clarinetist and flautist."
639,Gerd Dudek,[X] plays [Y] music .,jazz,"Gerd Dudek (born Gerhard Rochus Dudek, 28 September 1938) is a German [MASK] tenor saxophonist, soprano saxophonist, clarinetist and flautist."
640,Alex Cline,[X] plays [Y] music .,jazz,"He first came to prominence in the 1980s playing [MASK], often in collaboration with his identical twin brother Alex Cline, a drummer."
641,Alex Cline,[X] plays [Y] music .,jazz,The Lamp and the Star is an album by [MASK] percussionist and drummer Alex Cline released on the ECM label in 1989.
642,Booker Ervin,[X] plays [Y] music .,jazz,"Following this Perkins recorded with countless [MASK] figures, including Rahsaan Roland Kirk, George Shearing, Gene Ammons, Charles Mingus, Billy Taylor, Booker Ervin, Jaki Byard, Lucky Thompson, Pat Martino, Sonny Stitt, Sonny Criss, Charles Earland."
643,Booker Ervin,[X] plays [Y] music .,jazz,"He recorded around this time with Barry Miles, Booker Ervin, Don Cherry, Freddie Hubbard, Lee Konitz, and Harold Mabern.Tusa has had a wide variety of recording, and performing experiences with such diverse artists as Art Blakey, Buddy Montgomery, Stan Getz, Chet Baker, Pepper Adams, Shelly Manne, Bobby Hutcherson, Johnny Griffin, Herb Ellis, Art Farmer, Randy Brecker, Freddie Hubbard, John Abercrumbie, George Cables and many other great [MASK] artists."
644,Ed Greenwood,[X] plays [Y] music .,fantasy,"Ed Greenwood (born July 21, 1959) is a Canadian-born [MASK] writer and the original creator of the Forgotten Realms game world."
645,Ed Greenwood,[X] plays [Y] music .,fantasy,"Ed Greenwood (born July 21, 1959) is a Canadian-born [MASK] writer and the original creator of the Forgotten Realms game world."
646,Neil Gaiman,[X] plays [Y] music .,fantasy,She influenced such Booker Prize winners and other writers as Salman Rushdie and David Mitchell – and notable science fiction and [MASK] writers including Neil Gaiman and Iain Banks.
647,Neil Gaiman,[X] plays [Y] music .,fantasy,"The Tenth Dimension has published some of the biggest names in science fiction and [MASK], including Neil Gaiman, Ray Bradbury, Joe Haldeman, Philip K. Dick, Orson Scott Card, Ursula K. Le Guin, Brian Aldiss and many others."
648,Johann Christian Bach,[X] plays [Y] music .,opera,"His recording of the [MASK] Endimione by Johann Christian Bach, won the Echo Klassik Award 2000 – Best opera recording 17th/18th century."
649,Johann Christian Bach,[X] plays [Y] music .,opera,Zanaida is a three-act [MASK] with music by Johann Christian Bach and libretto by Giovanni Gualberto Bottarelli.
650,Harry Somers,[X] plays [Y] music .,opera,"He has written two [MASK] librettos for the Canadian Opera Company, including Dulcitius, performed by the COC ensemble in 1988 and a three-act opera Mario and the Magician, with music by Harry Somers performed at the Elgin Theatre, Toronto in 1992."
651,Harry Somers,[X] plays [Y] music .,opera,"He has written two opera librettos for the Canadian Opera Company, including Dulcitius, performed by the COC ensemble in 1988 and a three-act [MASK] Mario and the Magician, with music by Harry Somers performed at the Elgin Theatre, Toronto in 1992."
652,Lucky Louie,[X] plays [Y] music .,sitcom,"Lucky Louie is an American television [MASK] created by Louis C.K., which aired on HBO in the U.S."
653,Lucky Louie,[X] plays [Y] music .,sitcom,"Lucky Louie is an American television [MASK] created by Louis C.K., which aired on HBO in the U.S."
654,Junior Byles,[X] plays [Y] music .,reggae,"The Versatiles were a Jamaican [MASK] group, formed in 1967 by Junior Byles, Louie Davis and Dudley Earl."
655,Junior Byles,[X] plays [Y] music .,reggae,"Kerrie Byles (born 17 July 1948 in Kingston, Jamaica), also known as ""Junior Byles"", ""Chubby"", or ""King Chubby"", is a Jamaican [MASK] singer."
656,Catullus,[X] plays [Y] music .,poetry,"Items from the Catullus have been anthologised by both Penguin and O.U.P., and the whole collection was reprinted as an appendix to Aubrey Burl's biography of the [MASK] (2004)."
657,Catullus,[X] plays [Y] music .,poetry,Catullus 58b is a poem written by the Roman [MASK] Catullus (ca.
658,Lutan Fyah,[X] plays [Y] music .,reggae,"From the mid-1990s, many [MASK] artists have emerged from the Bobo Ashanti; the most well-known among them are Sizzla, Capleton, Anthony B, Lutan Fyah, Turbulence and Ras Shiloh."
659,Lutan Fyah,[X] plays [Y] music .,reggae,"With Twilight Circus, Ryan Moore has worked with a wide range of respected figures from the dub, [MASK] and electronic genres including: Sly and Robbie, Dean Fraser, Luciano, Michael Rose (Black Uhuru) Big Youth, Mikey General, Big Youth, Skully Simms, Vin Gordon (Bob Marley), Earl ""Chinna"" Smith (Bob Marley), Eddie 'Tan Tan' Thornton (Aswad), Buttons Tenyue /Matics Horns (UB40), Ansel Collins, Style Scott (Dub Syndicate), Bobby Ellis ( Studio One), Admiral Tibet, Jah Stitch, Sugar Minott, Queen Ifrica, Lutan Fyah, Fred Locks, Gregory Isaacs, Mafia & Fluxy, Cevin Key ( Skinny Puppy), DJ Spooky, and The Mad Professor."
660,Jimmy Cliff,[X] plays [Y] music .,reggae,"He moved to the UK in the late 1960s and toured as a guitarist with soul and [MASK] artists such as Otis Redding, Jimmy Cliff, Wilson Pickett and Desmond Dekker."
661,Jimmy Cliff,[X] plays [Y] music .,reggae,"Cornerstone Roots have supported some heavyweight [MASK] acts including Burning Spear, Toots & the Maytals, Sly and Robbie with Michael Rose, Jimmy Cliff, Lee ""Scratch"" Perry and Mad Professor."
662,Rick Braun,[X] plays [Y] music .,jazz,"Artistry Music (formerly ARTizen Music Group) is a smooth jazz record label, founded by [MASK] trumpeter Rick Braun and saxophonist Richard Elliot."
663,Rick Braun,[X] plays [Y] music .,jazz,They set aside a variety of individual projects and for their second and third albums they recruited vocalist Lisa Taylor along with host of guest [MASK] musicians such as Gary Meek and Rick Braun.
664,Bob Servant,[X] plays [Y] music .,sitcom,"Bob Servant Independent, renamed Bob Servant, is a British television [MASK] written and created by Neil Forsyth."
665,Bob Servant,[X] plays [Y] music .,sitcom,"Bob Servant Independent, renamed Bob Servant, is a British television [MASK] written and created by Neil Forsyth."
666,Jean-Baptiste Lully,[X] plays [Y] music .,opera,The group first drew international acclaim in the area of [MASK] in December 1986-January 1987 with a production of Jean-Baptiste Lully's Atys at the Opéra-Comique in Paris.
667,Jean-Baptiste Lully,[X] plays [Y] music .,opera,Acis et Galatée (Acis and Galatea) is an [MASK] by Jean-Baptiste Lully.
668,EmArcy,[X] plays [Y] music .,jazz,"The album was Page's first release on the EmArcy label, generally used by Mercury as a label for [MASK] albums."
669,EmArcy,[X] plays [Y] music .,jazz,Julian Cannonball Adderley and Strings is the second album by [MASK] saxophonist Cannonball Adderley to be released on the EmArcy label and features Adderley with and orchestra directed by Richard Hayman.
670,Curtis Amy,[X] plays [Y] music .,jazz,"Curtis Amy, saxophonist, composer, and former musical director for the Ray Charles band, was the ""[MASK] man"" of the song."
671,Curtis Amy,[X] plays [Y] music .,jazz,"Dupree Bolton (3 March 1929 – 5 June 1993) was a bop [MASK] trumpeter from Oklahoma City, Oklahoma, USA, probably best known for his recordings with Harold Land and Curtis Amy."
672,Frank Kimbrough,[X] plays [Y] music .,jazz,"Frank Kimbrough (born November 2, 1956 in Roxboro, North Carolina) is a post-bop [MASK] pianist born and raised in North Carolina."
673,Frank Kimbrough,[X] plays [Y] music .,jazz,"Frank Kimbrough (born November 2, 1956 in Roxboro, North Carolina) is a post-bop [MASK] pianist born and raised in North Carolina."
674,Donovan Germain,[X] plays [Y] music .,reggae,"The album, produced by Donovan Germain, features various artists recorded over re-licks of two classic [MASK] riddims from Gregory Isaacs."
675,Donovan Germain,[X] plays [Y] music .,reggae,"Donovan Germain (born 7 March 1952, Jamaica) is a [MASK] producer, one of the most successful of the digital era."
676,Joseph Jarman,[X] plays [Y] music .,jazz,"Buckley's main area of work has always been within the [MASK] scene, playing and recording with artists such as John Taylor, Julian Arguelles, Eddie Parker, Steve Noble, Billy Jenkins, Huw Warren, Christine Tobin, Colin Towns, Seb Roachford, Mike Outram, Joseph Jarman, Jonathon Joseph and Leroy Jenkins."
677,Joseph Jarman,[X] plays [Y] music .,jazz,"The Magic Triangle is an album by American [MASK] pianist Don Pullen, saxophonist Joseph Jarman and drummer Don Moye recorded in 1979 for the Italian Black Saint label."
678,Tone Center Records,[X] plays [Y] music .,jazz,"Blues Bureau is a member of Mike Varney's Shrapnel Label Group, which also includes Shrapnel Records, another guitar oriented label which features shred guitar, hard rock, metal and progressive metal, and Tone Center Records, a [MASK] oriented label featuring ""fusion guitar"" as well as a number of jazz tributes."
679,Tone Center Records,[X] plays [Y] music .,jazz,"Blues Bureau is a member of Mike Varney's Shrapnel Label Group, which also includes Shrapnel Records, another guitar oriented label which features shred guitar, hard rock, metal and progressive metal, and Tone Center Records, a jazz oriented label featuring ""fusion guitar"" as well as a number of [MASK] tributes."
680,Nic Chagall,[X] plays [Y] music .,trance,"Nic Chagall (born Claus Terhoeven; 10 November 1972 in Krefeld, North Rhine-Westphalia, Germany[citation needed]) is a German trance music producer and DJ best known for being one half of the German [MASK] duo Cosmic Gate."
681,Nic Chagall,[X] plays [Y] music .,trance,"Nic Chagall (born Claus Terhoeven; 10 November 1972 in Krefeld, North Rhine-Westphalia, Germany[citation needed]) is a German trance music producer and DJ best known for being one half of the German [MASK] duo Cosmic Gate."
682,Wolfgang Fortner,[X] plays [Y] music .,opera,He made his operatic debut at the Musiktheater im Revier in Gelsenkirchen as Leonardo in Wolfgang Fortner's [MASK] Bluthochzeit.
683,Wolfgang Fortner,[X] plays [Y] music .,opera,Bluthochzeit (Blood Wedding) is an [MASK] (lyrische Tragödie) in two acts by Wolfgang Fortner.
684,Eivind Opsvik,[X] plays [Y] music .,jazz,"Eivind Opsvik (born 1973 in Oslo, Norway) is a Norwegian [MASK] musician (upright bass) and composer, the son of the Norwegian interior and furniture designer Peter Opsvik."
685,Eivind Opsvik,[X] plays [Y] music .,jazz,"Eivind Opsvik (born 1973 in Oslo, Norway) is a Norwegian [MASK] musician (upright bass) and composer, the son of the Norwegian interior and furniture designer Peter Opsvik."
686,Carol Welsman,[X] plays [Y] music .,jazz,His grandson John Welsman is a notable film score composer and his granddaughter Carol Welsman is a successful [MASK] pianist and singer.
687,Carol Welsman,[X] plays [Y] music .,jazz,"The grandson of conductor Frank Welsman and the brother of [MASK] singer Carol Welsman, he studied music composition with Samuel Dolin and Milan Kymlicka."
688,Simon Mayr,[X] plays [Y] music .,opera,"Mayr was also instrumental in obtaining a place for the young man at the Bologna Academy, where, at the age of 19, he wrote his first one-act [MASK], the comedy Il Pigmalione, which may not have ever been performed during his lifetime."
689,Simon Mayr,[X] plays [Y] music .,opera,"The Italian libretto had been partly prepared Bartolomeo Merelli (about whose tardiness the composer complained), based on the French play, Gonzalve de Cordoue ou Grenade Reconquise by Jean-Pierre Claris de Florian (1791), and on a libretto by Luigi Romanelli to an [MASK] by Nicolini called Abenamet e Zoraide.When Donizetti arrived in Rome, carrying a letter of introduction from his teacher and mentor Johann Simon Mayr to poet and librettist Jacopo Ferretti, he secured his help in revising Merelli's text."
690,Sammy Davis Jr.,[X] plays [Y] music .,jazz,"Charlie's Sandwich Shoppe is a restaurant located in Boston's South End that is known for serving African-American [MASK] musicians during the era of segregated hotels, The walls of the diner are adorned with pictures of customers ranging from Sammy Davis, Jr., Duke Ellington, Cab Calloway, to Vice President Al Gore, President Barack Obama former Red Sox Manager Bobby Valentine to Governor Deval Patrick."
691,Sammy Davis Jr.,[X] plays [Y] music .,jazz,"He writes on topics as diverse as American literature, the Korean War, African American culture, Afro-American autobiography, non-fiction prose, baseball, [MASK], prizefighting, Motown, Miles Davis, Muhammad Ali and Sammy Davis Jr."
692,Keshavan Maslak,[X] plays [Y] music .,jazz,Without Kuryokhin is a 1999 album by American [MASK] multi-instrumentalist Kenny Millions and Japanese experimental musician Otomo Yoshihide.
693,Keshavan Maslak,[X] plays [Y] music .,jazz,"Kenneth Keshavan Maslak, who also performs under the stage name Kenny Millions (born February 26, 1950, Detroit) is an American [MASK] multi-instrumentalist, avant-garde performance artist, poet and restaurateur."
694,Till Death...,[X] plays [Y] music .,sitcom,Till Death... is an ITV [MASK] that aired from 22 May to 3 July 1981.
695,Till Death...,[X] plays [Y] music .,sitcom,Till Death... is an ITV [MASK] that aired from 22 May to 3 July 1981.
696,Leaf Storm,[X] plays [Y] music .,novella,Leaf Storm is the common translation for Gabriel García Márquez's [MASK] La Hojarasca.
697,Leaf Storm,[X] plays [Y] music .,novella,Leaf Storm is the common translation for Gabriel García Márquez's [MASK] La Hojarasca.
698,Eric Gale,[X] plays [Y] music .,jazz,"The project was set up by brothers Terry and John Boylan, with leading [MASK] session musicians including Larry Coryell and Eric Gale."
699,Eric Gale,[X] plays [Y] music .,jazz,"It was written, directed and performed by the Boylan brothers, supported by leading [MASK] session musicians including Larry Coryell and Eric Gale."
700,Benjamin Godard,[X] plays [Y] music .,opera,"100) is a four-act [MASK] by Benjamin Godard, set to a French libretto by Paul Armand Silvestre and the tenor Victor Capoul."
701,Benjamin Godard,[X] plays [Y] music .,opera,"This [MASK] is remembered for Godard's most enduring composition, the tender berceuse (lullaby) for tenor, ""Oh!"
702,Edward Vesala,[X] plays [Y] music .,jazz,"Torbjørn Sunde (born 16 February 1954 in Oslo, Norway) is a Norwegian [MASK] musician (trombone), known from several recordings with such as Terje Rypdal, Edward Vesala, Jon Balke, Knut Værnes, Rickie Lee Jones, Randy Crawford, Dr."
703,Edward Vesala,[X] plays [Y] music .,jazz,"Björkenheim had his breakthrough experience working with one of the most significant figures in Finnish [MASK], drummer Edward Vesala."
704,Rhythm-a-Ning,[X] plays [Y] music .,jazz,"""Rhythm-a-Ning"" is a [MASK] composition by pianist Thelonious Monk."
705,Rhythm-a-Ning,[X] plays [Y] music .,jazz,"""Rhythm-a-Ning"" is a [MASK] composition by pianist Thelonious Monk."
706,Dick Wellstood,[X] plays [Y] music .,jazz,"While in his 20's and 30's, Ed played with such [MASK] luminaries as Teddy Wilson, Bobby Hackett, Kenny Davern, Dick Wellstood, Gene Ramey, Sonny Greer, Joe Muranyi, Herbie Nichols and Joe Venuti."
707,Dick Wellstood,[X] plays [Y] music .,jazz,"He worked both in and outside of [MASK], and his associations in these decades include Joe Thomas, Stuff Smith, Chubby Jackson, Panama Francis, Dick Wellstood, Hal Singer, Sam Taylor, Eddie Condon, Wilbur De Paris, and Claude Hopkins."
708,Wolfgang Hohlbein,[X] plays [Y] music .,fantasy,"Wolfgang Hohlbein (born August 15, 1953 in Weimar, Thuringia) is a German writer of science fiction, [MASK] and horror fiction who lives near Neuss, North Rhine-Westphalia."
709,Wolfgang Hohlbein,[X] plays [Y] music .,fantasy,"Wolfgang Hohlbein (born August 15, 1953 in Weimar, Thuringia) is a German writer of science fiction, [MASK] and horror fiction who lives near Neuss, North Rhine-Westphalia."
710,Marcus Rojas,[X] plays [Y] music .,jazz,"Marcus Rojas (born February 23, 1963 in Brooklyn, New York) is a tubist from New York City, best known for his work in [MASK]."
711,Marcus Rojas,[X] plays [Y] music .,jazz,"Marcus Rojas (born February 23, 1963 in Brooklyn, New York) is a tubist from New York City, best known for his work in [MASK]."
712,Joey Baron,[X] plays [Y] music .,jazz,"Besides being active with major Dutch [MASK] figures (including pianist Michiel Borstlap and cellist Ernst Reijseger) since 1989, Vloeimans has been involved in numerous international projects, most notably in his recording with US drummer Joey Baron, bassist Marc Johnson and pianist John Taylor, resulting in an Edison award for the album Bitches and Fairy Tales in 1999."
713,Joey Baron,[X] plays [Y] music .,jazz,"Swept Away is a studio album by [MASK] musicians Marc Johnson (double bass) and Eliane Elias (piano), together with additional musicians Joey Baron (drums) and Joe Lovano (tenor saxophone)."
714,Kevin Hays,[X] plays [Y] music .,jazz,"In addition to his work in the classical realm, Zimmerli has collaborated with dozens of [MASK] musicians over the course of his career, including Brad Mehldau, Kevin Hays, Joshua Redman, Brian Blade, Ben Monder, Larry Grenadier, John Hollenbeck, Jeff Williams and Tom Rainey, as well as Ethan Iverson and Reid Anderson of The Bad Plus."
715,Kevin Hays,[X] plays [Y] music .,jazz,"Kevin Hays (born May 1, 1968) is a [MASK] pianist."
716,Jean-Philippe Rameau,[X] plays [Y] music .,opera,Platée (Plataea) is an [MASK] in a prologue and three acts by Jean-Philippe Rameau with a libretto by Adrien-Joseph Le Valois d'Orville.
717,Jean-Philippe Rameau,[X] plays [Y] music .,opera,"Rameau made substantial cuts, alterations and added new material to the [MASK] for its revival in 1754."
718,Conjure Wife,[X] plays [Y] music .,fantasy,"It was first published by Twayne Publishers in 1952 in the [MASK] anthology Witches Three, a volume that also included Fritz Leiber's Conjure Wife and James Blish's ""There Shall Be No Darkness."""
719,Conjure Wife,[X] plays [Y] music .,fantasy,"It was first published in book form by Twayne Publishers in 1952 in the [MASK] anthology Witches Three, a volume that also included Fritz Leiber's Conjure Wife and Fletcher Pratt's The Blue Star."
720,Missile Gap,[X] plays [Y] music .,novella,"""Missile Gap"" is a 2006 English language science fiction [MASK], originally published in the anthology One Million A.D."
721,Missile Gap,[X] plays [Y] music .,novella,"""Missile Gap"" is a 2006 English language science fiction [MASK], originally published in the anthology One Million A.D."
722,Doug Watkins,[X] plays [Y] music .,jazz,"Candy is an album by [MASK] trumpeter Lee Morgan released on the Blue Note label in 1958, featuring performances by Morgan, Sonny Clark, Doug Watkins and Art Taylor."
723,Doug Watkins,[X] plays [Y] music .,jazz,"6 Pieces of Silver is an album by [MASK] pianist Horace Silver released on the Blue Note label in 1957 featuring performances by Silver with Donald Byrd, Hank Mobley, Doug Watkins and Louis Hayes."
724,Ed Neumeister,[X] plays [Y] music .,jazz,"Composer and [MASK] trombonist Ed Neumeister (born Topeka, Kansas, September 1, 1952) frequently tours Europe, Japan and the U.S."
725,Ed Neumeister,[X] plays [Y] music .,jazz,"Composer and [MASK] trombonist Ed Neumeister (born Topeka, Kansas, September 1, 1952) frequently tours Europe, Japan and the U.S."
726,Bodega Band,[X] plays [Y] music .,jazz,"Bodega Band (established 1929 in Trondheim, Norway) is a Norwegian [MASK] orchestra based in Trondheim, and part of ""Studentersamfundets Orkester"" at the Studentersamfundet i Trondhjem."
727,Bodega Band,[X] plays [Y] music .,jazz,"Bodega Band (established 1929 in Trondheim, Norway) is a Norwegian [MASK] orchestra based in Trondheim, and part of ""Studentersamfundets Orkester"" at the Studentersamfundet i Trondhjem."
728,The Rolling Stones,[X] plays [Y] music .,blues,"Following the album's release, the Rolling Stones would abandon their psychedelic style for a stripped-down return to their roots in [MASK]."
729,The Rolling Stones,[X] plays [Y] music .,blues,"His earliest influences included the sound of early British bands, such as the Beatles and the Rolling Stones, influenced by popular American Rhythm and [MASK]."
730,James Patterson,[X] plays [Y] music .,thriller,Judge and Jury is a popular novel written by [MASK] novel writer James Patterson with Andrew Gross.
731,James Patterson,[X] plays [Y] music .,thriller,[MASK]: Stories to Keep You Up All Night (2006) is a compilation of 30 thriller short stories edited by James Patterson.
732,Ray Copeland,[X] plays [Y] music .,jazz,"Ray Copeland (July 17, 1926 – May 18, 1984) was an American [MASK] trumpet player and teacher."
733,Ray Copeland,[X] plays [Y] music .,jazz,"Ray Copeland (July 17, 1926 – May 18, 1984) was an American [MASK] trumpet player and teacher."
734,Codename Coq Rouge,[X] plays [Y] music .,thriller,Codename Coq Rouge (Swedish: Täcknamn Coq Rouge) is a 1989 Swedish [MASK] directed by Per Berglund.
735,Codename Coq Rouge,[X] plays [Y] music .,thriller,Codename Coq Rouge (Swedish: Täcknamn Coq Rouge) is a 1989 Swedish [MASK] directed by Per Berglund.
736,Marilyn Mazur,[X] plays [Y] music .,jazz,"Jan Gunnar Hoff (born 22 October 1958 in Bodø) is a Norwegian [MASK] pianist, composer, arranger and professor, living in Bodø, known from cooperations with jazz musicians like Pat Metheny, Chick Corea, Lars Danielsson, John Surman, Karin Krog, Maria Joao, Marilyn Mazur, Anders Jormin, Arve Henriksen, Per Jørgensen, Alex Acuna, Mike Stern, Ernst-Wiggo Sandbakk, Per Mathisen, Arild Andersen, Nils Petter Molvær, Ståle Storløkken, Audun Kleive and Mathias Eick."
737,Marilyn Mazur,[X] plays [Y] music .,jazz,"Jan Gunnar Hoff (born 22 October 1958 in Bodø) is a Norwegian jazz pianist, composer, arranger and professor, living in Bodø, known from cooperations with [MASK] musicians like Pat Metheny, Chick Corea, Lars Danielsson, John Surman, Karin Krog, Maria Joao, Marilyn Mazur, Anders Jormin, Arve Henriksen, Per Jørgensen, Alex Acuna, Mike Stern, Ernst-Wiggo Sandbakk, Per Mathisen, Arild Andersen, Nils Petter Molvær, Ståle Storløkken, Audun Kleive and Mathias Eick."
738,Cymande,[X] plays [Y] music .,funk,"Then continued with releases of the [MASK] fusion group, Cymande."
739,Cymande,[X] plays [Y] music .,funk,"He has also been a jeweller, essayist, poet and musician (a former member of the [MASK] group Cymande in the early 1970s)."
740,Keith Hudson,[X] plays [Y] music .,reggae,Furnace is a 1972 album by [MASK] musician Keith Hudson.
741,Keith Hudson,[X] plays [Y] music .,reggae,"Keith Hudson aka the ""Dark Prince of [MASK]"" (1946 in Kingston, Jamaica – 14 November 1984 in New York, USA), was a Jamaican reggae artist and record producer."
742,Pakkins' Land,[X] plays [Y] music .,fantasy,"Pakkins' Land is an epic all-ages [MASK] story created by husband and wife team, Gary and Rhoda Shipman."
743,Pakkins' Land,[X] plays [Y] music .,fantasy,"Pakkins' Land is an epic all-ages [MASK] story created by husband and wife team, Gary and Rhoda Shipman."
744,Drowned Ammet,[X] plays [Y] music .,fantasy,Drowned Ammet is a [MASK] novel for young adults by British author Diana Wynne Jones.
745,Drowned Ammet,[X] plays [Y] music .,fantasy,Drowned Ammet is a [MASK] novel for young adults by British author Diana Wynne Jones.
746,Mork & Mindy,[X] plays [Y] music .,sitcom,The following is an episode list for the ABC [MASK] television series Mork & Mindy.
747,Mork & Mindy,[X] plays [Y] music .,sitcom,"After rising to fame as Mork in the [MASK] Mork & Mindy (1978–82), he went on to establish a career in both stand-up comedy and feature film acting."
748,Zutty Singleton,[X] plays [Y] music .,jazz,"Jazz critic Hugues Panassié considered him one of the three greatest [MASK] drummers of his generation, along with Zutty Singleton and Warren ""Baby"" Dodds."
749,Zutty Singleton,[X] plays [Y] music .,jazz,"During one song, Armstrong's character introduces the members of his band, a virtual Who's Who of classic [MASK] greats, including trombonist Kid Ory, drummer Zutty Singleton, clarinetist Barney Bigard, guitar player Bud Scott, bassist George ""Red"" Callender, pianist Charlie Beal, and pianist Meade Lux Lewis."
750,The Likely Lads,[X] plays [Y] music .,sitcom,"Sheila Fearn (born 3 October 1940 in Leicester, Leicestershire) is a British actress best known for playing Audrey, the sister of Terry Collier in BBC [MASK] The Likely Lads and Whatever Happened to the Likely Lads?, and also later on as Ann Fourmile, the next door neighbour in the Thames Television sitcom George and Mildred."
751,The Likely Lads,[X] plays [Y] music .,sitcom,"Hugg had also encouraged Bewes to sing the theme to his previous [MASK] The Likely Lads, but Bewes recalls ""I think I drank a bottle of port in the end, but I couldn't get it""."
752,Chris McGregor,[X] plays [Y] music .,jazz,"1966) was a [MASK] musician from South Africa, who played tenor saxophone in the sextet The Blue Notes alongside Chris McGregor, Dudu Pukwana, Mongezi Feza, Johnny Dyani and Louis Moholo."
753,Chris McGregor,[X] plays [Y] music .,jazz,"Michael Evans Osborne (28 September 1941 – 19 September 2007) was an English [MASK] alto saxophonist, pianist and clarinetist, perhaps most noteworthy for his contributions as a member to the Chris McGregor band Brotherhood of Breath in the 1960s and 1970s."
754,Henry Threadgill,[X] plays [Y] music .,jazz,"Said Howard Reich, [MASK] critic of the Chicago Tribune, ""It would be difficult to overestimate Henry Threadgill's role in perpetually altering the meaning of jazz..…He has changed our underlying assumptions of what jazz can and should be."""
755,Henry Threadgill,[X] plays [Y] music .,jazz,"Said Howard Reich, jazz critic of the Chicago Tribune, ""It would be difficult to overestimate Henry Threadgill's role in perpetually altering the meaning of [MASK]..…He has changed our underlying assumptions of what jazz can and should be."""
756,The Darrell Schweitzer Megapack,[X] plays [Y] music .,fantasy,The Darrell Schweitzer Megapack: 25 Fantastic Tales is a collection of [MASK] short stories written by Darrell Schweitzer.
757,The Darrell Schweitzer Megapack,[X] plays [Y] music .,fantasy,The Darrell Schweitzer Megapack: 25 Fantastic Tales is a collection of [MASK] short stories written by Darrell Schweitzer.
758,Kris Davis,[X] plays [Y] music .,jazz,Kris Davis (born 1980) is a Canadian [MASK] pianist and composer.
759,Kris Davis,[X] plays [Y] music .,jazz,Kris Davis (born 1980) is a Canadian [MASK] pianist and composer.
760,Erik Truffaz,[X] plays [Y] music .,jazz,He has also appeared in several albums with [MASK] trumpet player Erik Truffaz.
761,Erik Truffaz,[X] plays [Y] music .,jazz,"Erik Truffaz (Chêne-Bougeries, 3 April 1960 in Switzerland) is a French [MASK] trumpeter, infusing elements of hip hop, rock and roll and dance music into his compositions."
762,Jean-Luc Ponty,[X] plays [Y] music .,jazz,"Jean-Luc Ponty, Michał Urbaniak and Elek Bacsik were among the first famous [MASK] violinists to play it."
763,Jean-Luc Ponty,[X] plays [Y] music .,jazz,"There he worked with a number of [MASK] giants such as pianist Kenny Drew, violinist Jean-Luc Ponty, saxophonists Eric Dolphy, Ben Webster, Stan Getz and Johnny Griffin and guitarist René Thomas."
764,Kurt Vonnegut,[X] plays [Y] music .,satire,"Slaughterhouse-Five, or The Children's Crusade: A Duty-Dance with Death (1969) is a [MASK] novel by Kurt Vonnegut about World War II experiences and journeys through time of a chaplain's assistant named Billy Pilgrim."
765,Kurt Vonnegut,[X] plays [Y] music .,satire,"""Harrison Bergeron"" is a [MASK] and dystopian science-fiction short story written by Kurt Vonnegut and first published in October 1961."
766,Dena DeRose,[X] plays [Y] music .,jazz,"Dena DeRose (born February 15, 1966) is an American [MASK] pianist, singer and educator."
