,sub_label,template,obj_label,masked_sentence
633,Canton of Vaud,The capital of [X] is [Y] .,Lausanne,"The Cantonal Botanical Museum and Gardens (French: Musée et jardins botaniques cantonaux, MJBC) in the Canton of Vaud, Switzerland, comprises the museum and botanical garden in [MASK], as well as the botanical garden, La Thomasia, in the Alps near the town of Bex.Administered under the Service of cultural affairs of Vaud, the museum and gardens engage in the study and protection of local flora, as well as in promoting public awareness in biodiversity and nature education in general."
634,Slovak Socialist Republic,The capital of [X] is [Y] .,Bratislava,"After being elected the Mayor of [MASK] twice – from 2002 to 2010 – he was elected into the National Council of the Slovak Republic (NR SR) in the Slovak parliamentary election, 2010."
635,Slovak Socialist Republic,The capital of [X] is [Y] .,Bratislava,"The Constitution stipulated the creation of separate government structures for the Czech Socialist Republic, located in Prague, and the Slovak Socialist Republic, situated in [MASK]."
636,European Union,The capital of [X] is [Y] .,Strasbourg,"[MASK] is the seat of several European institutions, such as the Council of Europe (with its European Court of Human Rights, its European Directorate for the Quality of Medicines and its European Audiovisual Observatory) and the Eurocorps, as well as the European Parliament and the European Ombudsman of the European Union."
637,European Union,The capital of [X] is [Y] .,Strasbourg,"[MASK] is the seat of several European institutions, such as the Council of Europe (with its European Court of Human Rights, its European Directorate for the Quality of Medicines and its European Audiovisual Observatory) and the Eurocorps, as well as the European Parliament and the European Ombudsman of the European Union."
638,Principality of Calenberg,The capital of [X] is [Y] .,Hanover,"After the duke's death (1641), he, as well as the wholeconsistory, removed to [MASK], where he became chief court chaplain and general superintendent of the principality of Calenberg."
639,Principality of Calenberg,The capital of [X] is [Y] .,Hanover,"It is one of five Calenberg Convents, which are administered by the Klosterkammer [MASK]."
640,Gauteng,The capital of [X] is [Y] .,Johannesburg,"702 is a commercial FM radio station based in [MASK], South Africa, broadcasting on FM 92.7 and FM 106 to the greater Gauteng province."
641,Gauteng,The capital of [X] is [Y] .,Johannesburg,"Soweto (/səˈwɛtoʊ, -ˈweɪ-, -ˈwiː-/) is an urban area of the city of [MASK] in Gauteng, South Africa, bordering the city's mining belt in the south."
642,Uttar Pradesh,The capital of [X] is [Y] .,Lucknow,"They do not form flocks but loose groups of two to five spread across tens of meters have been spotted in Nawabganj bird sanctuary, Unnao and SGPGIMS Campus, [MASK] Uttar Pradesh, India."
643,Uttar Pradesh,The capital of [X] is [Y] .,Lucknow,"Guraura is a village located eleven miles from the center of [MASK], Uttar Pradesh, India."
644,Republika Srpska,The capital of [X] is [Y] .,Sarajevo,"Forcefully, most have either moved abroad, to Serbia or other countries, or moved to a new settlement on the outskirts of [MASK], located in the Republika Srpska, known as East Sarajevo (previously Srpsko Sarajevo - Serbian Sarajevo)."
645,Republika Srpska,The capital of [X] is [Y] .,Sarajevo,"Forcefully, most have either moved abroad, to Serbia or other countries, or moved to a new settlement on the outskirts of Sarajevo, located in the Republika Srpska, known as East Sarajevo (previously Srpsko [MASK] - Serbian Sarajevo)."
646,Sarajevo Canton,The capital of [X] is [Y] .,Sarajevo,"The [MASK] metropolitan area, including Sarajevo, East Sarajevo and surrounding municipalities, is home to 688,354 inhabitants.Moreover, it is also the capital of the Federation of Bosnia and Herzegovina entity,and the center of the Sarajevo Canton."
647,Sarajevo Canton,The capital of [X] is [Y] .,Sarajevo,"The Sarajevo metropolitan area, including [MASK], East Sarajevo and surrounding municipalities, is home to 688,354 inhabitants.Moreover, it is also the capital of the Federation of Bosnia and Herzegovina entity,and the center of the Sarajevo Canton."
648,Fairbanks North Star Borough,The capital of [X] is [Y] .,Fairbanks,"The Noel Wien Public Library, operated by the Fairbanks North Star Borough, is located in [MASK]."
649,Fairbanks North Star Borough,The capital of [X] is [Y] .,Fairbanks,"The following provides a listing of the individuals who have served as mayor of [MASK], as well as the ten mayors of the Fairbanks North Star Borough, a county equivalent which includes the city."
650,Hungarian Soviet Republic,The capital of [X] is [Y] .,Budapest,"The Hungarian Soviet Republic fell in the first week of August 1919, when Romanian forces deployed to fend off the Hungarian invasion pushed all the way into [MASK]."
651,Hungarian Soviet Republic,The capital of [X] is [Y] .,Budapest,"Arthur Koestler, at the time a high school pupil in [MASK], recalls Szabó as one of the new teachers brought to his school by the revolutionary regime – ""A shy, soft spoken, somewhat absent-minded man, he told us of a subject more faraway than the Moon: the daily life of hired agricultural workers in the countryside"" Support for the revolution was, however, a brief interlude in Szabó's life, and he soon developed into an outspoken and vehement opponent of the short-lived Hungarian Soviet Republic proclaimed by Béla Kun."
652,Kingdom of Afghanistan,The capital of [X] is [Y] .,Kabul,"[MASK] (/ˈkɑːbᵿl/; Pashto: کابل [ˈkʰɒːbul], Persian: کابل) is the capital of the Islamic Republic of Afghanistan as well as the largest city of Afghanistan, located in the eastern section of the country."
653,Kingdom of Afghanistan,The capital of [X] is [Y] .,Kabul,"[MASK] (/ˈkɑːbᵿl/; Pashto: کابل [ˈkʰɒːbul], Persian: کابل) is the capital of the Islamic Republic of Afghanistan as well as the largest city of Afghanistan, located in the eastern section of the country."
654,Burleigh County,The capital of [X] is [Y] .,Bismarck,"Bismarck Municipal Airport (IATA: BIS, ICAO: KBIS, FAA LID: BIS) is in Burleigh County, North Dakota, three miles southeast of the City of [MASK], which owns it."
655,Burleigh County,The capital of [X] is [Y] .,Bismarck,"Burleigh County is included in the [MASK] Metropolitan Statistical Area, commonly called ""Bismarck–Mandan""."
656,Lublin Voivodeship,The capital of [X] is [Y] .,Lublin,"Piaski transmitter ( Polish: Radiowo Telewizyjne Centrum Nadawcze [MASK] / Piaski or short RTCN Piaski) is a facility for FM- and TV-broadcasting near Piaski in Lublin Voivodeship, Poland at 51°08′02″N22°52′11″E﻿ / ﻿51.13389°N 22.86972°E."
657,Lublin Voivodeship,The capital of [X] is [Y] .,Lublin,"Świdnik [ˈɕfʲidɲik] is a city in eastern Poland with 40,186 inhabitants (2012), situated in the Lublin Voivodeship, 10 kilometres (6 miles) southeast of the city of [MASK]."
658,Dominion of Pakistan,The capital of [X] is [Y] .,Karachi,"He returned to the Dominions Office (which merged with the India Office in 1947 to form the Commonwealth Relations Office) in 1945, and served in South Africa, London, and Pakistan, where he headed the Deputy High Commissions in both Lahore and [MASK] during the 1950s."
659,Dominion of Pakistan,The capital of [X] is [Y] .,Karachi,"Following the Partition of India, Kiani migrated to [MASK] after the independence of Pakistan in 1947, and was later appointed the Political agent of the Government of Pakistan at Gilgit."
660,Ulster County,The capital of [X] is [Y] .,Kingston,"since it members were from the Northern section of Ulster County towns including [MASK] (then also called Esopus) and Saugerties, New York (then called Kingston Commons) Johannes Snyder was given his commission and officially took his post as Colonel on May 1, 1776."
661,Ulster County,The capital of [X] is [Y] .,Kingston,"Ulster County comprises the [MASK] Metropolitan Statistical Area, which is also included in the New York-Newark, NY-NJ-CT-PA Combined Statistical Area."
662,Santiago Metropolitan Region,The capital of [X] is [Y] .,Santiago,"Paine is a Chilean city, forming part of [MASK], and a commune in the Maipo Province, Santiago Metropolitan Region."
663,Santiago Metropolitan Region,The capital of [X] is [Y] .,Santiago,"San José de Maipo is the name of a commune in Chile and the city within it, located in Cordillera Province, Santiago Metropolitan Region, some 48 kilometers south-east of capital [MASK], bordered on the east by Argentina, across the Andes."
664,Virginia,The capital of [X] is [Y] .,Richmond,"It is located at 200 West Marshall Street in [MASK], and is housed in Steamer Company Number 5, which is the oldest firehouse in Virginia."
665,Virginia,The capital of [X] is [Y] .,Richmond,"George’s projects have won numerous awards: Ballyhack Golf Club, Roanoke, VA The Colonial Golf Course, Williamsburg, VA Kinloch Golf Club, Manakin‐Sabot, VA The James River Course at The Country Club of Virginia, [MASK] Lamberts Point, Norfolk, VA Lakeview Golf Course, Harrisonburg, VA The Newport Bay Course at Ocean City Golf & Yacht Club, Berlin, MD The Old White Course at The Greenbrier, White Sulphur Springs, WV Providence Golf Course Rock Manor Golf Course, Wilmington, DE Willow Oaks Country Club, Richmond, VA Lester George Lester George's golf course designs include the following:"
666,England,The capital of [X] is [Y] .,Winchester,"The Bloody Assizes were a series of trials started at [MASK] on 25 August 1685 in the aftermath of the Battle of Sedgemoor, which ended the Monmouth Rebellion in England."
667,England,The capital of [X] is [Y] .,Winchester,"But in 1533, Henry VIII of England raised the rank of the Bishop of London and the Bishop of Durham, relegating [MASK] to third (but still above other remaining diocesan bishops)."
668,Al Madinah Region,The capital of [X] is [Y] .,Medina,"[MASK] (/məˈdiːnə/; Arabic: المدينة المنورة, al-Madīnah al-Munawwarah, ""the radiant city""; or المدينة, al-Madīnah, ""the city""), also transliterated as Madīnah, is a city in the Hejaz, and the capital of the Al Madinah Region of Saudi Arabia."
669,Al Madinah Region,The capital of [X] is [Y] .,Medina,"Medina (/məˈdiːnə/; Arabic: المدينة المنورة, al-Madīnah al-Munawwarah, ""the radiant city""; or المدينة, al-Madīnah, ""the city""), also transliterated as [MASK], is a city in the Hejaz, and the capital of the Al Madinah Region of Saudi Arabia."
670,Stockholm Municipality,The capital of [X] is [Y] .,Stockholm,"Bofills Båge is a residential building on [MASK], Stockholm, Sweden, at 59°18′51″N18°4′5″E﻿ / ﻿59.31417°N 18.06806°E."
671,Stockholm Municipality,The capital of [X] is [Y] .,Stockholm,"Hammarby is a part of southern Stockholm, located southeast of [MASK], east of Årsta and Globen, and west of Nacka."
672,Gedling,The capital of [X] is [Y] .,Arnold,"was a football club based in Gedling, near [MASK], England."
673,Gedling,The capital of [X] is [Y] .,Arnold,"Gedling Miners Welfare Football Club is a football club based in Gedling, near [MASK], England."
674,Azerbaijan Soviet Socialist Republic,The capital of [X] is [Y] .,Baku,"The Alexander Nevsky Cathedral (Russian: Александро-Невский Собор; Azeri: Aleksandr Nevski Başkilsəsi, often referred to as Qızıllı kilsə – ""The Gilt Church"") was the main Russian Orthodox cathedral in [MASK], Azerbaijan from when it was completed in 1898 until its destruction in 1937 during the Soviet era under Joseph Stalin."
675,Azerbaijan Soviet Socialist Republic,The capital of [X] is [Y] .,Baku,"[MASK] is the capital of Azerbaijan Republic, which was also the capital of Shirvan (during the reigns of Akhsitan I and Khalilullah I), Baku khanate, Azerbaijan Democratic Republic and Azerbaijan SSR and the administrative center of Russian Baku governorate."
676,Kingdom of Greece,The capital of [X] is [Y] .,Athens,"The coup was headed by Nikolaos Plastiras, and broke out on 1 March 1935, but failed to establish itself in [MASK] and most of mainland Greece."
677,Kingdom of Greece,The capital of [X] is [Y] .,Athens,"Alexandros Svolos (Greek: Αλέξανδρος Σβώλος; 1892, Krousovo, Manastir Vilayet, Ottoman Empire – 22 February 1956, [MASK]) was a prominent Greek legal expert, who also served as president of the Political Committee of National Liberation, a Resistance-based government during the Axis Occupation of Greece."
678,South Korea,The capital of [X] is [Y] .,Seoul,"It is located on a 30-acre (120,000 m2) campus at 207-43 Cheongnyangni 2dong, Dongdaemun-gu, [MASK] 130-722, Korea."
679,South Korea,The capital of [X] is [Y] .,Seoul,"Born in 1976 in Provence, he is now living with his wife in North of [MASK], South Korea."
680,Cisplatina Province,The capital of [X] is [Y] .,Montevideo,"In 1828, following the Treaty of [MASK], the Cisplatine Province became independent as Uruguay."
681,Cisplatina Province,The capital of [X] is [Y] .,Montevideo,"In 1828, following the Treaty of [MASK], the Cisplatine Province became independent as Uruguay."
682,Sovereign Military Order of Malta,The capital of [X] is [Y] .,Rome,"The Sovereign Military Hospitaller Order of Saint John of Jerusalem, of Rhodes, and of Malta, otherwise known as the Sovereign Military Order of Malta or SMOM is a Roman Catholic order based in [MASK]."
683,Sovereign Military Order of Malta,The capital of [X] is [Y] .,Rome,"The SMOM, headquartered in [MASK], admits only men and women of the Roman Catholic faith."
684,Fresno County,The capital of [X] is [Y] .,Fresno,"The Fresno Channel (Comcast Cable Channel 96) is a collaborative effort between the City of [MASK], Fresno County Office of Education, Fresno Unified School District, California State University-Fresno, State Center Community College District, Central Valley Higher Education Consortium, Fresno County Government-access television (GATV) and KVPT."
685,Fresno County,The capital of [X] is [Y] .,Fresno,"The Fresno Channel (Comcast Cable Channel 96) is a collaborative effort between the City of [MASK], Fresno County Office of Education, Fresno Unified School District, California State University-Fresno, State Center Community College District, Central Valley Higher Education Consortium, Fresno County Government-access television (GATV) and KVPT."
686,Hunt County,The capital of [X] is [Y] .,Greenville,"Farm to Market Road 1570, or FM 1570, is a major thoroughfare located in Hunt County, Texas, roughly along the city limits of [MASK]."
687,Hunt County,The capital of [X] is [Y] .,Greenville,"The Herald-Banner is a six-day morning daily newspaper published in [MASK], covering Hunt County."
688,Dhaka Division,The capital of [X] is [Y] .,Dhaka,"Dhanmondi Cricket Stadium is a major public ground hosting matches of domestic and inter-collegiate cricket in [MASK], the capital of Bangladesh.It is the home of Dhaka division cricket team."
689,Dhaka Division,The capital of [X] is [Y] .,Dhaka,"Dhanmondi Cricket Stadium is a major public ground hosting matches of domestic and inter-collegiate cricket in [MASK], the capital of Bangladesh.It is the home of Dhaka division cricket team."
690,Centrocaspian Dictatorship,The capital of [X] is [Y] .,Baku,"After their overthrow, the [MASK] commissars attempted to leave Baku but were captured by the Centrocaspian Dictatorship and imprisoned."
691,Centrocaspian Dictatorship,The capital of [X] is [Y] .,Baku,"After their overthrow, the Baku commissars attempted to leave [MASK] but were captured by the Centrocaspian Dictatorship and imprisoned."
692,Strafford County,The capital of [X] is [Y] .,Dover,"The Strafford County Farm is a complex of buildings in [MASK], historically associated with the management of the poor and criminals of Strafford County."
693,Strafford County,The capital of [X] is [Y] .,Dover,"The Strafford County Farm is a complex of buildings in [MASK], historically associated with the management of the poor and criminals of Strafford County."
694,Lower Saxony,The capital of [X] is [Y] .,Hanover,The original documents are deposited in the Lower Saxon State Archives in [MASK].
695,Lower Saxony,The capital of [X] is [Y] .,Hanover,"Hanover or [MASK] (/ˈhænəvər/; German: Hannover, [haˈnoːfɐ]), on the River Leine, is the capital of the federal state of Lower Saxony (Niedersachsen), Germany and was once by personal union the family seat of the Hanoverian Kings of Great Britain, under their title as the dukes of Brunswick-Lüneburg (later described as the Elector of Hanover)."
696,Mount Lebanon Governorate,The capital of [X] is [Y] .,Beirut,"Dahr El Maghara (also spelled Dahr El Mghara or Dahr Al Magharah; Arabic: ﺿﻬﺮ ﺍﻟﻤﻐﺎﺭﺓ) is a small Lebanese Christian village that is located 33°41′N35°27′E﻿ / ﻿33.683°N 35.450°E, about 20 km south of [MASK] in the Chouf region of Mount Lebanon."
697,Mount Lebanon Governorate,The capital of [X] is [Y] .,Beirut,"Matn (Arabic: قضاء المتن, Qaḍāʾ al-Matn), sometimes spelled Metn, is a district (qadaa) in the Mount Lebanon Governorate of Lebanon, east of the Lebanon's capital [MASK]."
698,England,The capital of [X] is [Y] .,Westminster,"Edward of [MASK] (13 October 1453 – 4 May 1471), also known as Edward of Lancaster, was the only son of King Henry VI of England and Margaret of Anjou."
699,England,The capital of [X] is [Y] .,Westminster,Nicholas Wiseman (2 August 1802 – 15 February 1865) was a Cardinal of the Roman Catholic Church who became the first Archbishop of [MASK] upon the re-establishment of the Catholic hierarchy in England and Wales in 1850.
700,Province of Turin,The capital of [X] is [Y] .,Turin,"Turin Airport (Italian: Aeroporto di Torino) (IATA: TRN, ICAO: LIMF), also known as Turin-Caselle Airport (Aeroporto di Torino-Caselle), is an airport located at Caselle [MASK], 16 km (9.9 mi) north-northwest of the city of Turin, in the Province of Turin, Piedmont region, northern Italy."
701,Province of Turin,The capital of [X] is [Y] .,Turin,"Turin Airport (Italian: Aeroporto di Torino) (IATA: TRN, ICAO: LIMF), also known as Turin-Caselle Airport (Aeroporto di Torino-Caselle), is an airport located at Caselle [MASK], 16 km (9.9 mi) north-northwest of the city of Turin, in the Province of Turin, Piedmont region, northern Italy."
702,Flemish Region,The capital of [X] is [Y] .,Brussels,"The insurance is mandatory for all people aged 25 and above and living in the Flemish Region, and optional for inhabitants of the Brussels-Capital Region (as [MASK] is covered by both the Flemish and French Community)."
703,Flemish Region,The capital of [X] is [Y] .,Brussels,"The insurance is mandatory for all people aged 25 and above and living in the Flemish Region, and optional for inhabitants of the Brussels-Capital Region (as [MASK] is covered by both the Flemish and French Community)."
704,First Czechoslovak Republic,The capital of [X] is [Y] .,Prague,"Antonín Klimek (January 18, 1937, [MASK] – January 9, 2005, Praha) was a Czech historian whose work focused mainly on the history of Czechoslovak First Republic."
705,First Czechoslovak Republic,The capital of [X] is [Y] .,Prague,"Antonín Klimek (January 18, 1937, Praha – January 9, 2005, [MASK]) was a Czech historian whose work focused mainly on the history of Czechoslovak First Republic."
706,North Carolina,The capital of [X] is [Y] .,Raleigh,"Licensed to [MASK], the station serves the Research Triangle, North Carolina area."
707,North Carolina,The capital of [X] is [Y] .,Raleigh,"Fred Smith (born March 27, 1942 in [MASK]) is a North Carolina politician who served in the North Carolina Senate and ran for Governor of North Carolina in 2008."
708,Northern Territory,The capital of [X] is [Y] .,Darwin,He is a member of the Board of Governors of the American Society of Ichthyologists and Herpetologists and Research Associate at the Museum and Art Gallery of the Northern Territory in [MASK] where he spent most of 2001 working on the life history of the nurseryfish.
709,Northern Territory,The capital of [X] is [Y] .,Darwin,The Historical Society of the Northern Territory is a historical society founded in [MASK] in 1964.
710,Kingdom of Hanover,The capital of [X] is [Y] .,Hanover,"Hanover or [MASK] (/ˈhænəvər/; German: Hannover, [haˈnoːfɐ]), on the River Leine, is the capital of the federal state of Lower Saxony (Niedersachsen), Germany and was once by personal union the family seat of the Hanoverian Kings of Great Britain, under their title as the dukes of Brunswick-Lüneburg (later described as the Elector of Hanover)."
711,Kingdom of Hanover,The capital of [X] is [Y] .,Hanover,"Hanover or Hannover (/ˈhænəvər/; German: [MASK], [haˈnoːfɐ]), on the River Leine, is the capital of the federal state of Lower Saxony (Niedersachsen), Germany and was once by personal union the family seat of the Hanoverian Kings of Great Britain, under their title as the dukes of Brunswick-Lüneburg (later described as the Elector of Hanover)."
712,Porto District,The capital of [X] is [Y] .,Porto,"He was also a consul of Guinea-Bissau in [MASK], leader of the PSD party in the Porto district, and chairman in Porto Metro state-owned mass transit company."
713,Porto District,The capital of [X] is [Y] .,Porto,"For this work, Guilherme-Moreira would be one of the first to receive the João Lopes Cardoso Award, established in honor of the lawyer from [MASK], by the Porto District Council of the Portuguese Bar Association."
714,Tulsa County,The capital of [X] is [Y] .,Tulsa,Tulsa County is included in the [MASK] Metropolitan Statistical Area.
715,Tulsa County,The capital of [X] is [Y] .,Tulsa,Tulsa County is included in the [MASK] Metropolitan Statistical Area.
716,Kiev Voivodeship,The capital of [X] is [Y] .,Kiev,"Aleksandra Franciszka Lubomirska (nicknamed Rosalie by her father) ([MASK], 1788 – 11 January 1865 in Warsaw) was a Polish aristocrat, artist and writer from the Lubomirski family She was the daughter of Prince Alexander Lubomirski, Castellan of Kiev (Kijów), and Rozalia Lubomirska, née Chodkiewicz."
717,Kiev Voivodeship,The capital of [X] is [Y] .,Kiev,"Aleksandra Franciszka Lubomirska (nicknamed Rosalie by her father) (Kiev, 1788 – 11 January 1865 in Warsaw) was a Polish aristocrat, artist and writer from the Lubomirski family She was the daughter of Prince Alexander Lubomirski, Castellan of [MASK] (Kijów), and Rozalia Lubomirska, née Chodkiewicz."
718,Hordaland,The capital of [X] is [Y] .,Bergen,"Salhus is an urban settlement in the borough of Åsane in [MASK] municipality, Hordaland county, Norway."
719,Hordaland,The capital of [X] is [Y] .,Bergen,"Løvstakken is one of the Seven Mountains that surround the center of the city of [MASK] in Hordaland county, Norway."
720,South Dakota,The capital of [X] is [Y] .,Pierre,"That day the temperature reached 117 °F (47 °C) in [MASK], with many places in South Dakota that hit well into the 120s."
721,South Dakota,The capital of [X] is [Y] .,Pierre,"Although the South Dakota state capital is [MASK], the state's Adjutant General has his office and headquarters in Camp Rapid."
722,Alsace,The capital of [X] is [Y] .,Strasbourg,"With domestic peace assured, Louis XIV caused the borders of France to be expanded to include, among other regions, Roussillon, Artois, Dunkirk, Franche-Comté, [MASK], Alsace and Lorraine."
723,Alsace,The capital of [X] is [Y] .,Strasbourg,"Conrad Dasypodius (1532 – April 26, 1600) was a professor of mathematics in [MASK], Alsace."
724,Ontario,The capital of [X] is [Y] .,Toronto,"He is a professor of education at Toronto, Ontario's University of [MASK]."
725,Ontario,The capital of [X] is [Y] .,Toronto,"From Blytheswood (Leamington Ontario), Reid worked at the Peterborough Examiner then later moved to [MASK] to work at The Toronto Telegram as sports layout editor."
726,Massachusetts,The capital of [X] is [Y] .,Boston,"The Massachusetts Bay Transportation Authority, often referred to as the MBTA or ""The T"", is the public operator of most bus, subway, commuter rail, and ferry routes in the [MASK] area."
727,Massachusetts,The capital of [X] is [Y] .,Boston,The Massachusetts Society for the Prevention of Cruelty to Children (MSPCC) is a non-governmental charitable organization with offices in [MASK] and throughout Massachusetts which seeks to strengthen families and prevent child abuse through essential child welfare and mental health treatment and effective public advocacy.
728,Ba'athist Iraq,The capital of [X] is [Y] .,Baghdad,"For instance, North Korea, though it provided Iran with massive military assistance during the Iran-Iraq War (an act that induced [MASK] to break diplomatic relations with Pyongyang), made repeated attempts to normalize its relations with the Iraqi government."
729,Ba'athist Iraq,The capital of [X] is [Y] .,Baghdad,"The bombing of [MASK] during the initial stages of the 2003 Iraq War by US forces, known as Shock and Awe is an example of a coordinated surgical strike, where government buildings and military targets were systematically attacked by US aircraft in an attempt to cripple the Ba'athist controlled Iraqi government under Saddam Hussein."
730,Kingdom of Bulgaria,The capital of [X] is [Y] .,Sofia,"When Romanian troops approached the capital [MASK], Bulgaria asked for an armistice, resulting in the Treaty of Bucharest, in which Bulgaria had to cede portions of its First Balkan War gains to Serbia, Greece and Romania."
731,Kingdom of Bulgaria,The capital of [X] is [Y] .,Sofia,"When Romanian troops approached the capital [MASK], Bulgaria asked for an armistice, resulting in the Treaty of Bucharest, in which Bulgaria had to cede portions of its First Balkan War gains to Serbia, Greece and Romania."
732,Province of Naples,The capital of [X] is [Y] .,Naples,"The Botanical Garden of [MASK] (in Italian: Orto botanico di Napoli, also Real Orto Botanico) is a research facility of the University of Naples Federico II."
733,Province of Naples,The capital of [X] is [Y] .,Naples,"The Alfieri clan was a [MASK] Camorra clan operating on the north-east of Naples, with its sphere of influence in the municipalities of Saviano and Nola."
734,Romania,The capital of [X] is [Y] .,Bucharest,"In the resulting Treaty of [MASK], Bulgaria lost most of the territories it had gained in the First Balkan War in addition to being forced to cede the ex-Ottoman south-third of Dobroudja province to Romania."
735,Romania,The capital of [X] is [Y] .,Bucharest,"Tei is a neighborhood in [MASK], Romania - Sector 2."
736,Renfrewshire,The capital of [X] is [Y] .,Paisley,"Arkleston Junction is a railway junction east of the town of [MASK], Renfrewshire, Scotland."
737,Renfrewshire,The capital of [X] is [Y] .,Paisley,"Also known as the ""[MASK] snail"" or ""snail in the bottle"" case, the facts involved Mrs Donoghue drinking a bottle of ginger beer in a café in Paisley, Renfrewshire."
738,Switzerland,The capital of [X] is [Y] .,Bern,"Heinz Schneiter (born 12 April 1935 in Thun, Canton of [MASK]) is a former Swiss football player."
739,Switzerland,The capital of [X] is [Y] .,Bern,"In 2005, he was arrested in [MASK], Switzerland, on fraud charges."
740,Austria,The capital of [X] is [Y] .,Vienna,"In addition, the IAEA has three laboratories located in [MASK] and Seibersdorf, Austria, and in Monaco."
741,Austria,The capital of [X] is [Y] .,Vienna,"These were opened in Geneva (Switzerland) in 1946, [MASK] (Austria) in 1980, and Nairobi (Kenya) in 2011."
742,Kanawha County,The capital of [X] is [Y] .,Charleston,"He was born on June 9, 1847 in [MASK] in Kanawha County, which was then in Virginia."
743,Kanawha County,The capital of [X] is [Y] .,Charleston,"Congressman Littlepage was born near [MASK] in Kanawha County (then in Virginia) on April 14, 1859."
744,Slovakia,The capital of [X] is [Y] .,Bratislava,"Its capital, [MASK], is the largest financial centre in Slovakia."
745,Slovakia,The capital of [X] is [Y] .,Bratislava,"Its capital, [MASK], is the largest financial centre in Slovakia."
746,England,The capital of [X] is [Y] .,London,The area is one of the hearts of culture in [MASK] and the South East of England.
747,England,The capital of [X] is [Y] .,London,"Born in Yate, Gloucestershire, England, Rowling was working as a researcher and bilingual secretary for Amnesty International when she conceived the idea for the Harry Potter series while on a delayed train from Manchester to [MASK] in 1990."
748,Labuan,The capital of [X] is [Y] .,Victoria,"Victoria ([vikˈtɔriˈa]) or Labuan Town (Malay: [MASK]) is the capital of the Federal Territory of Labuan in Malaysia, an island group off the north coast of Borneo."
749,Labuan,The capital of [X] is [Y] .,Victoria,"Victoria ([vikˈtɔriˈa]) or Labuan Town (Malay: [MASK]) is the capital of the Federal Territory of Labuan in Malaysia, an island group off the north coast of Borneo."
750,French Community of Belgium,The capital of [X] is [Y] .,Brussels,"The Common Community Commission (French: Commission communautaire commune, Dutch: Gemeenschappelijke Gemeenschapscommissie) is responsible for [MASK] community matters that are common to both the French Community and the Flemish Community and for institutions that fall within the competencies of the Communities but do not belong exclusively to either Community in the Brussels-Capital Region of Belgium."
751,French Community of Belgium,The capital of [X] is [Y] .,Brussels,"The insurance is mandatory for all people aged 25 and above and living in the Flemish Region, and optional for inhabitants of the Brussels-Capital Region (as [MASK] is covered by both the Flemish and French Community)."
752,Egypt,The capital of [X] is [Y] .,Cairo,"He married Rose Edith Kelly and in 1904 they honeymooned in [MASK], Egypt, where Crowley claimed to have been contacted by a supernatural entity named Aiwass, who provided him with The Book of the Law, a sacred text that served as the basis for Thelema."
753,Egypt,The capital of [X] is [Y] .,Cairo,"[MASK] (/ˈkaɪroʊ/ KYE-roh; Arabic: القاهرة, al-Qāhirah) is the capital and largest city of Egypt."
754,Ukrainian State,The capital of [X] is [Y] .,Kiev,"During the Hetmanate and the Directorate he continued to serve in the General Staff, playing an important role in capture of [MASK] from Bolsheviks in 1919."
755,Ukrainian State,The capital of [X] is [Y] .,Kiev,He was the son of Hetman Pavlo Skoropadskyi During the Hetmanate he studied at the First Gymnasium in [MASK] in 1918.
756,Zagreb County,The capital of [X] is [Y] .,Zagreb,"Vrbovec ([ʋr̂boʋet͡s]) is a town in Zagreb County, Croatia, lying to the northeast of the capital [MASK]."
757,Zagreb County,The capital of [X] is [Y] .,Zagreb,"Vrbovec ([ʋr̂boʋet͡s]) is a town in Zagreb County, Croatia, lying to the northeast of the capital [MASK]."
758,Uusimaa,The capital of [X] is [Y] .,Helsinki,Its seat is in Nikkilä/Nickby.It is the eastern neighbour of [MASK] and is located in the Uusimaa region.
759,Uusimaa,The capital of [X] is [Y] .,Helsinki,"It is located in the Uusimaa region, approximately 50 kilometres (30 mi) north of the capital [MASK]."
760,Lancashire,The capital of [X] is [Y] .,Preston,"The University of Central Lancashire (abbreviated UCLan) is a public university based in [MASK], England."
761,Lancashire,The capital of [X] is [Y] .,Preston,"The Lancashire Infantry Museum, formerly known as the Queen's Lancashire Regiment Museum, is located at Fulwood Barracks in [MASK], England."
762,Hiroshima Prefecture,The capital of [X] is [Y] .,Hiroshima,"Yuka Koyama (小山 裕香 Koyama Yuka, born February 9, 1968 in [MASK] Prefecture) is a Japanese voice actress."
763,Hiroshima Prefecture,The capital of [X] is [Y] .,Hiroshima,"Mike Havenaar (ハーフナー・マイク Hāfunā Maiku, born 20 May 1987 in [MASK] Prefecture) is a Japanese professional footballer who plays as a striker for Eredivisie side ADO Den Haag."
764,Kingdom of Valencia,The capital of [X] is [Y] .,Valencia,Castle of Xàtiva (Valencian: Castell de Xàtiva) is a castle located in the city of Xàtiva near [MASK].
765,Kingdom of Valencia,The capital of [X] is [Y] .,Valencia,"Luis Puig Palace (Valencian: Palau Velòdrom Lluís Puig, Spanish: Palacio Velódromo Luis Puig) is an arena in [MASK]."
766,Glascock County,The capital of [X] is [Y] .,Gibson,"Glascock County Courthouse is a courthouse on Main Street in [MASK], the county seat of Glascock County."
767,Glascock County,The capital of [X] is [Y] .,Gibson,"Glascock County Courthouse is a courthouse on Main Street in [MASK], the county seat of Glascock County."
