,sub_label,template,obj_label,masked_sentence
1256,Kai-Fu Lee,[X] works for [Y] .,Microsoft,"Since 2005, CHINICT has been featuring policy-makers, financiers, entrepreneurs, innovators and technologists both from China and the West - including Eduardo Saverin, Christine Lagarde, Kai-Fu Lee, Victor Koo, Dave McClure, Kaiser Kuo, Tim Draper, Mark Suster, Daniel Wu - as well as key executives from Google, [MASK], Baidu, Alibaba, Yahoo, Youku, BlackBerry, Tencent, Sina, AngelList, Aigo, Linkedin, Zhongguancun Science Park, Nokia, Kaixin001, Qunar Viadeo, PPLive, Kleiner Perkins Caufield & Byers, Nasdaq, London Stock Exchange, the United Nations, Intel Capital, Steamboat Ventures, Silicon Valley Bank, Softbank, Playfish, Kongzhong, Phoenix Television, Beijing University, Qihoo, China E-Commerce Association, Tsinghua University."
1257,Joe Belfiore,[X] works for [Y] .,Microsoft,"Joe Belfiore is the Corporate Vice President, Operating Systems Group at [MASK]."
1259,Guy Kawasaki,[X] works for [Y] .,Apple,"The book was launched by Guy Kawasaki, former Chief Evangelist at [MASK]"
1261,"Pauline Neville-Jones, Baroness Neville-Jones",[X] works for [Y] .,BBC,"Lilian Pauline Neville-Jones, Baroness Neville-Jones DCMG PC (born 2 November 1939) is a former [MASK] Governor and Chairman of the British Joint Intelligence Committee (JIC)."
1264,Wietse Venema,[X] works for [Y] .,IBM,"Originally written in 1997 by Wietse Venema at the [MASK] Thomas J. Watson Research Center and first released in December 1998, Postfix continues as of 2015 to be actively developed by its creator and other contributors."
1265,Mike Dibb,[X] works for [Y] .,BBC,Ways of Seeing is a 1972 [MASK] four-part television series of 30-minute films created chiefly by writer John Berger and producer Mike Dibb.
1266,Michael Buerk,[X] works for [Y] .,BBC,He is the son of former [MASK] newsreader and current BBC Radio 4 presenter Michael Buerk.
1267,Freda Lingstrom,[X] works for [Y] .,BBC,"She was transferred to [MASK] television in London in 1952, and subsequently appointed Assistant Head of Children's Programmes under Freda Lingstrom."
1269,Craig Federighi,[X] works for [Y] .,Apple,"Craig Federighi (born May 27, 1969) is [MASK]'s senior vice president of Software Engineering.Federighi oversees the development of iOS, OS X and Apple's common operating system engineering teams."
1273,Ray Kurzweil,[X] works for [Y] .,Google,"Business and tech executives such as Bill Gates of Microsoft, and Ray Kurzweil and Eric Schmidt of [MASK] have all participated."
1282,Guy Kawasaki,[X] works for [Y] .,Forbes,"Notable pioneers and institutions who have used the platform include Bill Gates, TED.com, Sheryl Sandberg, Guy Kawasaki, Jim Cramer, Michael Saylor, [MASK], The Chicago Tribune, Random House, Ernst & Young, Simon & Schuster, Folio, Los Angeles Review of Books, Lucky Magazine, TEDx, BookTalk Nation and many more."
1283,Stephanie Flanders,[X] works for [Y] .,BBC,"The programme premiered on BBC Two and is presented by Stephanie Flanders, who was then the [MASK] economics editor."
1284,Lorraine Newman,[X] works for [Y] .,BBC,"Lorraine Newman (born 1978) is a British script writer, television producer, and the executive producer of the [MASK] soap opera EastEnders from 2012 to 2013."
1286,Adam Amin,[X] works for [Y] .,ESPN,Adam Amin is a television and radio sportscaster with [MASK] and Sports USA Radio Network.
1288,Jane Root,[X] works for [Y] .,BBC,"The former Controller of BBC Two, Jane Root, suggested that there was an overlap between casual sexism in the [MASK] and the activities of Savile."
1289,Eddy Cue,[X] works for [Y] .,Apple,"Eddy Cue (born Eduardo H. Cue; October 1964) is [MASK]'s senior vice president of Internet Software and Services, reporting to CEO Tim Cook."
1291,Julia Somerville,[X] works for [Y] .,BBC,"On ITV, the ITN-produced coverage was presented by Jon Snow, Alastair Stewart, and Julia Somerville, with Sir Robin Day performing the same interviewing role for ITV as he had done for the [MASK] on many previous election nights."
1292,Paddy Lowe,[X] works for [Y] .,McLaren,"In February 2013, after [MASK] confirmed the departure of Paddy Lowe to Mercedes F1 effective for the 2014 season, Goss was appointed Technical Director."
1293,Jeff Zucker,[X] works for [Y] .,CNN,"Following Piers Morgan's departure from [MASK] in March 2014, CNN President Jeff Zucker had various anchors fill the 9pm ET slot as a test run."
1295,Eleanor Oldroyd,[X] works for [Y] .,BBC,"Patrons of the event include Karl Jenkins, Rick Wakeman, and [MASK] presenters Katie Derham, Ken Bruce, John Inverdale and Eleanor Oldroyd."
1296,Eddie Mair,[X] works for [Y] .,BBC,Eddie Mair (born 12 November 1965 in Dundee) is a Scottish broadcaster who presents on national [MASK] radio and television.
1298,Terry Myerson,[X] works for [Y] .,Microsoft,Terry Myerson (born 1972 or 1973) is [MASK]'s Executive Vice President of the Windows and Devices Group.
1302,Dermot O'Leary,[X] works for [Y] .,BBC,"James Levy and The Blood Red Rose performed live in session on several national radio shows in the UK, including sessions on BBC Radio 2 with both Jo Whiley and Dermot O'Leary and a session on [MASK] 6 Music with Lauren Laverne."
1304,Stephen Sackur,[X] works for [Y] .,BBC,He has described himself in a [MASK] HARDtalk interview with Stephen Sackur as a 'technocrat'.
1307,Tony Reali,[X] works for [Y] .,ESPN,"In April 2014 it was announced he would be a contributor on social media for Good Morning America, which he began on October 8, 2014 but has not appeared in 2015, other than a couple sports related segments introduced as ""[MASK]'s Tony Reali""."
1309,Mark Penn,[X] works for [Y] .,Microsoft,"Created by Mark Penn, the campaign sought primarily to attack a competing company, Google, by pointing out disadvantages and criticism of their products and services in comparison to those run by [MASK] (particularly, Bing and Outlook.com)."
1310,Vint Cerf,[X] works for [Y] .,Google,"NSRC receives major funding and in-kind donations from the National Science Foundation (NSF), [MASK] and Google.org, Cisco, O'Reilly Media, Vint Cerf, the Richard M. Karp Foundation, IDRC, ISOC, and many other institutional and private donors."
1311,Moira Stuart,[X] works for [Y] .,BBC,"After Moira Stuart declined the role, Scipio was approached to be the main host of Black Britain, the first program of its kind from the [MASK]’s News and Current Affairs Department."
1312,Ward Cunningham,[X] works for [Y] .,Microsoft,"Much of the work was led by Ward Cunningham, of [MASK]."
1313,Phil Harrison,[X] works for [Y] .,Microsoft,Phil Harrison is a corporate vice president of [MASK].
1316,Val Gielgud,[X] works for [Y] .,BBC,"Ending It was a 1939 [MASK] TV one-off play, written by Val Gielgud, and starring John Robinson, Joan Marion, and Dino Galvani."
1317,Tatsumi Kimishima,[X] works for [Y] .,Nintendo,"Tatsumi Kimishima (君島 達己 Kimishima Tatsumi, born April 21, 1950 in Tokyo) is the fifth and current President of [MASK]."
1319,Fred Brooks,[X] works for [Y] .,IBM,"and senior project manager Fred Brooks regarded Learson as the driving force behind the System/360 project, which was huge and risky but whose success ensured [MASK]'s dominance of the mainframe computer market."
1320,Martin Esslin,[X] works for [Y] .,BBC,"Ronald Mason (8 September 1926 – 16 January 1997) was a director and producer of drama for the [MASK], a BBC executive in his native Northern Ireland at the height of the Troubles, the Head of BBC Radio Drama as successor to Martin Esslin and was active in the European Broadcasting Union (EBU)."
1322,Bryant Tuckerman,[X] works for [Y] .,IBM,The idea of the slide attack has roots in a paper published by Edna Grossman and Bryant Tuckerman in an [MASK] Technical Report in 1977.
1323,Charles Goldfarb,[X] works for [Y] .,IBM,"In 1969 Charles Goldfarb, leading a small team at [MASK], developed the first markup language, called Generalized Markup Language, or GML."
1325,Martin M. Wattenberg,[X] works for [Y] .,IBM,"The tool was developed by Fernanda Viégas, Martin Wattenberg, Jonathan Feinberg, and Kushal Dave of [MASK]'s Collaborative User Experience research group."
1326,Ronnie Waldman,[X] works for [Y] .,BBC,She was married to the [MASK] executive Ronnie Waldman (1914–1978) (from 1953 to 1978).
1327,Jean-Dominique Bauby,[X] works for [Y] .,Elle,"Jean-Dominique Bauby ([ʒɑ̃ dɔminik bobi]; 23 April 1952 – 9 March 1997) was a well-known French actor, author and editor of the French fashion magazine [MASK]."
1329,Tim Davie,[X] works for [Y] .,BBC,"Tim Davie (born April 25, 1967) is the Chief Executive Officer of BBC Worldwide who served as acting Director-General of the [MASK] following George Entwistle's resignation in November 2012 until Lord Hall took over the role permanently in April 2013."
1331,"Tony Hall, Baron Hall of Birkenhead",[X] works for [Y] .,BBC,"Tim Davie (born April 25, 1967) is the Chief Executive Officer of BBC Worldwide who served as acting Director-General of the [MASK] following George Entwistle's resignation in November 2012 until Lord Hall took over the role permanently in April 2013."
1332,Yoshiyuki Tomino,[X] works for [Y] .,Sunrise,"Aura Battler Dunbine (聖戦士ダンバイン Seisenshi Danbain, literally Holy Warrior Dunbine) is an anime television series created by Yoshiyuki Tomino and produced by [MASK]."
1333,Innes Lloyd,[X] works for [Y] .,BBC,"Innes Lloyd (24 December 1925, Penmaenmawr, Wales – 23 August 1991) was a British television producer of [MASK] drama programmes."
1336,William Crawley,[X] works for [Y] .,BBC,William Crawley is an Belfast-born [MASK] journalist and broadcaster.
1338,Peter Oppenheimer,[X] works for [Y] .,Apple,"Until 2014, Peter Oppenheimer was [MASK]"
1340,Carolyn Quinn,[X] works for [Y] .,BBC,"The programme utilises other [MASK] broadcasters including David Eades, Carolyn Quinn, James Coomarasamy, Roger Hearing, Samira Ahmed and Felicity Evans to regularly present on Thursdays, Fridays and in Shah's absence."
1341,Samira Ahmed,[X] works for [Y] .,BBC,"The programme utilises other [MASK] broadcasters including David Eades, Carolyn Quinn, James Coomarasamy, Roger Hearing, Samira Ahmed and Felicity Evans to regularly present on Thursdays, Fridays and in Shah's absence."
1342,Robert Dougall,[X] works for [Y] .,BBC,"He worked for many years as a newsreader for the [MASK], where he was a contemporary of fellow newsreaders Richard Baker and Robert Dougall."
1343,Reynold B. Johnson,[X] works for [Y] .,IBM,"The machine was developed from a prototype developed by Reynold Johnson, a school teacher who later became an [MASK] engineer."
1344,Arash Markazi,[X] works for [Y] .,ESPN,"Arash Markazi (born March 4, 1980) is an Iranian-American sports journalist currently writing for [MASK]."
1346,Philip Mould,[X] works for [Y] .,BBC,The original life-size Buckner portrait was rediscovered in 2012 and was authenticated by art historian Philip Mould OBE on the [MASK] Antiques Road Show at Cheltenham in 2013.
1347,Chris Langham,[X] works for [Y] .,BBC,The History of Rock with Chris Langham was a [MASK] radio comedy broadcast in the United Kingdom in 1984.
1348,Ray Stubbs,[X] works for [Y] .,BBC,Toseland is also a solo artist and in the past has performed alongside Ray Stubbs for [MASK]'s Sport Relief and played a piano set at the British sports personality of the year awards in 2007.
1349,Robert J. Bach,[X] works for [Y] .,Microsoft,"Robert J. Bach (born December 31, 1961), commonly known as Robbie Bach, was the President of Entertainment & Devices Division at [MASK]."
1351,"Marmaduke Hussey, Baron Hussey of North Bradley",[X] works for [Y] .,BBC,"On 25 April 1959 she married Marmaduke Hussey (later Chairman of the Board of Governors of the [MASK]) and they had two children, James Arthur (born 15 August 1961) and Katharine Elizabeth (born 1 February 1964)."
1352,Johnny Beerling,[X] works for [Y] .,BBC,"He presented many popular programmes for the [MASK], including the Top Ten Game produced by Johnny Beerling, a midweek show which toured the country inviting audiences of 200 to vote for their favourite discs of the week from 1965."
1353,Allan Little,[X] works for [Y] .,BBC,"The Death of Yugoslavia is a [MASK] documentary series first broadcast in 1995, and is also the name of a BBC book by Allan Little and Laura Silber that accompanies the series."
1355,Kate Silverton,[X] works for [Y] .,BBC,"Kate Silverton (born 4 August 1970) is an English journalist, currently employed by the [MASK]."
1358,Emily Maitlis,[X] works for [Y] .,BBC,Emily Maitlis (born 6 September 1970) is a British journalist and newsreader for the [MASK].
1360,Lorne Spicer,[X] works for [Y] .,BBC,"The show is presented by Lorne Spicer, who can also be seen on daytime show Money Spinners and recently on [MASK]'s My Life For Sale."
1363,Will Wyatt,[X] works for [Y] .,BBC,"Will Wyatt (born 7 January 1942) was formerly Managing Director, BBC Television (1991-6) and Chief Executive [MASK] Broadcast (1996-9)."
1365,Peter Fincham,[X] works for [Y] .,BBC,"The [MASK] subsequently admitted that the scenes used in the trailer had been edited out of sequence, leading to the resignation of RDF's Chief Creative Officer Stephen Lambert, BBC One Controller Peter Fincham, and Fincham's Head of Publicity, Jane Fletcher, following the report's publication on October 5."
1366,John Timpson,[X] works for [Y] .,BBC,"On a [MASK] television programme, the reporter John Timpson unsuccessfully tried to lure Goldie by playing an Ethiopian bird pipe."
1367,Jon Sopel,[X] works for [Y] .,BBC,"Jon Sopel (Jonathan B. Sopel, born 22 May 1959 in London, England) is a British television presenter and correspondent for the [MASK]'s international news channel, BBC World News, currently serving as the North America Editor for the BBC."
1371,Peter Sissons,[X] works for [Y] .,BBC,"Her father is former [MASK] newsreader Peter Sissons and her mother, Sylvia, is a teacher."
1372,Peter Horrocks,[X] works for [Y] .,BBC,"When Real Story launched on 10 March 2003, the [MASK]'s then head of Current Affairs, Peter Horrocks, called it ""a valuable addition to our story telling capacity - popular current affairs, but with BBC values."""
1374,Frank Bough,[X] works for [Y] .,BBC,"Scott first came to public notice as a newsreader on ITV’s News at Ten during the Falklands War, and then became a presenter on the [MASK]'s Breakfast Time programme with Frank Bough and Nick Ross in 1983."
1375,Mishal Husain,[X] works for [Y] .,BBC,"In late 2005, the [MASK] broadcast a full series of Star Spell, again presented by Eamonn Holmes but Mishal Husain took over from Nina as word pronouncer."
1376,Rigsy,[X] works for [Y] .,BBC,"In nine years at the [MASK], Rigsy has interviewed many well known and respected acts and musicians, including Noel Gallagher, Kings of Leon, Pete Doherty, Jarvis Cocker, Ian Brown, Muse, Franz Ferdinand, Snow Patrol, Primal Scream, The Prodigy, The Killers, The Chemical Brothers, The Flaming Lips, Underworld and Steve Coogan while primarily promoting new Northern Irish acts such as General Fiasco, Two Door Cinema Club, Panama Kings and And So I Watch You From Afar."
1380,Ellen Hancock,[X] works for [Y] .,IBM,"Board members included Steve Wozniak, Apple Computer's co-founder; John McAfee, McAfee Antivirus founder, Ellen Hancock, the former CEO of Exodus Communications, former CTO of Apple Computer, and former EVP of [MASK]."
1381,Paddy O'Connell,[X] works for [Y] .,BBC,"Paddy O'Connell (born 11 March 1966 in Guildford, Surrey) is an English television and radio presenter, working mainly for the [MASK]."
1383,Ed Zschau,[X] works for [Y] .,IBM,To provide additional autonomy thereby further encouraging OEM Sales [MASK] in April 1993 established ADSTAR as a wholly owned subsidiary with outsider Ed Zschau as Chairman and CEO.
1384,Katsuaki Watanabe,[X] works for [Y] .,Toyota,"Katsuaki Watanabe (渡辺 捷昭 Watanabe Katsuaki, born February 13, 1942) is senior advisor at [MASK]."
1386,Jan Leeming,[X] works for [Y] .,BBC,"It later featured three female presenters - Janet Kelly (July–December 1968), future [MASK] TV newsreader Jan Leeming (1970) and Michele Brown (later married Giles Brandreth)."
1388,Peter Haigh,[X] works for [Y] .,BBC,"Open House was a 1964 [MASK] TV series presented by Gay Byrne, Peter Haigh and Robert Robinson."
1389,Jean Metcalfe,[X] works for [Y] .,BBC,"It was also the memorable signature tune For a [MASK] radio programme, ""Two Way Family Favourites"" (original played by Andre Kostelanetz and his Orchestra) and was presented by a variety of well-known radio personalities including Cliff Michelmore, Jean Metcalfe, Michael Aspel, Judith Chalmers and Sarah Kennedy."
1390,Delia Derbyshire,[X] works for [Y] .,BBC,"The theme, drawing on the original composed by Ron Grainer and arranged by Delia Derbyshire, was used for three years until the series was cancelled by the [MASK] in 1989."
1391,Don Coppersmith,[X] works for [Y] .,IBM,"The Scream cipher is a word-based stream cipher developed by Shai Halevi, Don Coppersmith and Charanjit Jutla from [MASK]."
1392,Steve Cram,[X] works for [Y] .,BBC,She is now working in broadcasting for the [MASK] and her partner is fellow BBC commentator Steve Cram with whom she lives in Northumberland.
1394,Mara Liasson,[X] works for [Y] .,NPR,"Recently, however, it has begun opening its doors to such non-newspaper media figures as Tim Russert of NBC News, Bob Schieffer of CBS News, Mara Liasson of [MASK], and Judy Woodruff of PBS."
1395,Charles Chilton,[X] works for [Y] .,BBC,Journey Into Space is a BBC Radio science fiction programme written by [MASK] producer Charles Chilton.
1398,Nicholas Witchell,[X] works for [Y] .,BBC,"[MASK] newsreader Nicholas Witchell caused controversy by remarking on the air, shortly before the contest, that it would be held ""in a cowshed in Ireland."""
1399,Michael Bakewell,[X] works for [Y] .,BBC,The novel was dramatised in eight parts by Michael Bakewell for [MASK] radio in 1985.
1400,Joe Kaeser,[X] works for [Y] .,Siemens,"Joe Kaeser (born Josef Käser on June 23, 1957) is the current CEO of [MASK], Munich, a role he has been in since August 1, 2013."
1402,"Ian Fraser, Baron Fraser of Lonsdale",[X] works for [Y] .,BBC,"William Jocelyn Ian Fraser, Baron Fraser of Lonsdale CH CBE (30 August 1897 – 19 December 1974), known as Ian Fraser, was a British Conservative Party politician, a Governor of the [MASK], a successful businessman and the first person to be awarded a life peerage under the Life Peerages Act 1958."
1404,John R. Opel,[X] works for [Y] .,IBM,"She was the first female president of King County’s United Way, the first woman to chair the national United Way’s executive committee where she served most notably with [MASK]'s CEO, John Opel, and the first woman on the First Interstate Bank of Washington's board of directors."
1405,Andy Wilman,[X] works for [Y] .,BBC,"This list of Top Gear episodes consists of episodes from the 2002 format of the [MASK] television series Top Gear, conceived by Jeremy Clarkson and Andy Wilman."
1406,Henry Swanzy,[X] works for [Y] .,BBC,"He was called by the New York Post ""the ‘Irishman' from West Africa"", and the [MASK] producer Henry Swanzy referred to him as the ""African Paracelsus""."
