,sub_label,template,obj_label,masked_sentence
1196,The Bullitts,[X] was born in [Y] .,London,"Jeymes Samuel (born July 27, 1979), also known by his stage name The Bullitts, is a British singer-songwriter, music producer and filmmaker from [MASK]."
1199,Koichi Ishii,[X] was born in [Y] .,Japan,"Koichi Ishii (石井 浩一 Ishii Kōichi, born July 9, 1964), sometimes credited as Kouichi Ishii, is a video game designer perhaps best known for creating the Mana series (known as Seiken Densetsu in [MASK])."
1201,Qasim Amin,[X] was born in [Y] .,Alexandria,"Qasim Amin ([ˈʔæːsem ʔæˈmiːn], Arabic: قاسم أمين; 1) (December 1863, in [MASK] – April 22, 1908 in Cairo) was an Egyptian jurist, Islamic Modernist and one of the founders of the Egyptian national movement and Cairo University."
1203,Mark Strong,[X] was born in [Y] .,London,"The film, starring Gary Oldman as George Smiley, along with Colin Firth, Tom Hardy, John Hurt, Toby Jones, Mark Strong, Benedict Cumberbatch, and Ciarán Hinds, is set in [MASK] in the early 1970s and follows the hunt for a Soviet double agent at the top of the British secret service."
1204,Blaine Willenborg,[X] was born in [Y] .,Miami,"Blaine Willenborg (born January 4, 1960, in [MASK]), is a former professional tennis player from the United States."
1206,Edward I of England,[X] was born in [Y] .,Westminster,"On 11 March 1731, he was made a baronet, of the City and Liberty of [MASK], with a special remainder failing own issue male, to his two brothers James and Edward, and their heirs male."
1220,Martin Hannett,[X] was born in [Y] .,Manchester,This almost exclusively [MASK] mini-festival was a memorial festival for the recently deceased Martin Hannett run by Factory Records.
1223,Angela Bailey,[X] was born in [Y] .,Coventry,"Angela Bailey (born 28 February 1962 in [MASK], England) is a former Canadian track and field athlete."
1225,June Carroll,[X] was born in [Y] .,Detroit,"Born in [MASK] on May 9, 1908, he was the brother of June Carroll, the brother-in-law of Sidney Carroll and the uncle of Steve Reich and Jonathan Carroll."
1226,Lurrie Bell,[X] was born in [Y] .,Chicago,"Lurrie Bell (born Lurrie C. Bell, December 13, 1958, [MASK], United States) is an American blues guitarist and singer."
1228,Sybil,[X] was born in [Y] .,Paterson,"Sybil Lynch (born June 2, 1965 in [MASK]), known simply as Sybil, is an American R&B and pop singer who had a successful career during the 1980s and 1990s."
1230,Ralph Day,[X] was born in [Y] .,Toronto,"Since he died in office, his funeral was attended by the province's premier Mitchell Hepburn and [MASK] mayor Ralph Day."
1234,Klaus Doldinger,[X] was born in [Y] .,Berlin,"The young composer became frustrated and bored with the structured methods of the Conservatorium and was eventually asked to leave for playing truant – Ilfman wanted to be more imaginative with how he created music, so went it alone.In 1984, during a visit to [MASK], Ilfman got introduced to German composer Klaus Doldinger, who happened to be scoring The Neverending Story at that time."
1235,Jesse Saunders,[X] was born in [Y] .,Chicago,"Jesse Saunders (born March 10, 1962 in [MASK]) is a DJ, record producer, film producer, remix artist, promoter and entrepreneur."
1240,Avraam Russo,[X] was born in [Y] .,Aleppo,"Avraam Russo (Russian: Авраам Руссо; born as Apraham Ipjian on July 21, 1969 in [MASK], Syria) is a Syrian-born Russian pop singer of Armenian origin."
1242,Lincoln Plumer,[X] was born in [Y] .,Maryland,"Lincoln Plumer (28 September 1875, [MASK] - 14 February 1928, Hollywood, California) was an American silent film actor."
1244,George Perris,[X] was born in [Y] .,Athens,"George Perris (Greek: Γιώργος Περρής) (born in [MASK], August 24, 1983) is an international pop singer with classical training of Greek and French origin."
1247,John Cheever,[X] was born in [Y] .,Quincy,"Pulitzer Prize winner John Cheever, a novelist and short story writer, was born in [MASK] and set most of his fiction in old New England villages based on various South Shore towns around there."
1249,Michel Pablo,[X] was born in [Y] .,Alexandria,"Michel Pablo (Greek: Μισέλ Πάμπλο; August 24, 1911, [MASK] – February 17, 1996, Athens) was the pseudonym of Michalis N. Raptis (Greek: Μιχάλης Ν. Ράπτης), a Trotskyist leader of Greek origin."
1251,"Clint Murchison, Jr.",[X] was born in [Y] .,Dallas,"The radio broadcasting vessel was owned, at that time, by Gordon McLendon and Clint Murchison of [MASK] and leased to British company for day-to-day operations."
1252,Marija Naumova,[X] was born in [Y] .,Riga,"He hosted the Eurovision Song Contest 2003 in [MASK], Latvia, with co-host Marija Naumova (stage name Marie N), and also hosted Congratulations, the Eurovision 50th anniversary concert in Copenhagen, Denmark, with Katrina Leskanich."
1255,Charles Hampden-Turner,[X] was born in [Y] .,London,"Charles Hampden-Turner (29 September 1934 [MASK]) is a British management philosopher, and Senior Research Associate at the Judge Business School at the University of Cambridge since 1990."
1257,James Hargreaves,[X] was born in [Y] .,Blackburn,"James Hargreaves, inventor of the spinning jenny, was a weaver in Oswaldtwistle near [MASK] and the most rapid period of growth and development in Blackburn's history coincided with the industrialisation and expansion of textile manufacturing."
1259,Clark Durant,[X] was born in [Y] .,Detroit,"W. Clark Durant (born May 13, 1949) is co-founder and former CEO of the Cornerstone Schools (Michigan), a group of charter and independent schools in the inner city of [MASK]."
1261,Shashikumar,[X] was born in [Y] .,Karnataka,"Shashikumar is an actor and politician from [MASK], India."
1263,Nicholas Nixon,[X] was born in [Y] .,Detroit,"Nicholas Nixon (born 1947 in [MASK]) is a photographer, known for his work in portraiture and documentary photography, and for championing the use of the 8×10 inch view camera."
1265,James Nabrit,[X] was born in [Y] .,Houston,"Nabrit III was born in [MASK] to James Nabrit, Jr., a prominent civil rights attorney, law professor and later President of Howard University."
1268,Elmar Wepper,[X] was born in [Y] .,Augsburg,"Elmar Wepper (born 16 April 1944, [MASK]) is a German actor best known for dubbing Mel Gibson's voice since the 1980s."
1270,Gregorio Leti,[X] was born in [Y] .,Milan,"Gregorio Leti (1630–1701) was an Italian historian and satirist from [MASK], who sometimes published under the pseudonym Abbe Gualdi, L'abbé Gualdi, or Gualdus known for his works about the Catholic Church, especially the papacy."
1272,Quentin Bell,[X] was born in [Y] .,London,Quentin Claudian Stephen Bell (19 August 1910 in [MASK] – 16 December 1996 in Sussex) was an English art historian and author.
1274,Margherita Buy,[X] was born in [Y] .,Rome,"Margherita Buy (born in [MASK] on January 15, 1962.)"
1277,Kurupt,[X] was born in [Y] .,Philadelphia,"Born Ricardo Brown in [MASK], he moved to Los Angeles to join Death Row Records."
1280,Mink Stole,[X] was born in [Y] .,Baltimore,"Nancy Paine Stoll (born August 25, 1947), better known as Mink Stole, is an American actress from [MASK]."
1282,Lauren Woolstencroft,[X] was born in [Y] .,Calgary,"Lauren Woolstencroft (born November 24, 1981 in [MASK]) is a Canadian alpine skier and electrical engineer."
1284,Alice Nahon,[X] was born in [Y] .,Antwerp,Alice Nahon (23 August 1896 – 21 May 1933) was a Belgian poet from [MASK].
1286,Leonard Hayflick,[X] was born in [Y] .,Philadelphia,"Leonard Hayflick (born 20 May 1928 in [MASK]), Ph.D., is an American anatomist."
1289,John Vanderbank,[X] was born in [Y] .,London,"John Vanderbank (9 September 1694, in [MASK] – 23 December 1739, in London) was an English portrait painter and book illustrator, who enjoyed a high reputation for a short while during the reign of King George I, but who died relatively young due to an intemperate and extravagant lifestyle."
1293,Charles Henry Ross,[X] was born in [Y] .,London,"Charles Henry Ross (1835 - [MASK], 12 October 1897) was an English writer and cartoonist."
1295,Lunice,[X] was born in [Y] .,Montreal,"Lunice Fermin Pierre II (born 1988), better known by his stage name Lunice, is a producer and DJ from [MASK]."
1298,Maerten de Vos,[X] was born in [Y] .,Antwerp,"He first studied in [MASK] under Willem de Vos (a nephew of the painter Maerten de Vos), becoming his assistant in 1609."
1299,Marion Davies,[X] was born in [Y] .,Brooklyn,"Born Rose Douras in [MASK], she was the sister of the actresses Marion Davies and Reine Davies but did not reach the same fame as her two sisters."
1300,Mark Milbanke,[X] was born in [Y] .,Darlington,"His father was Mark Milbanke of Chirton, Northumberland (died 1677) a Newcastle on Tyne merchant and hostman who was Sheriff of the city in 1638, and Mayor in 1658 and 1672 and whose marriage brought him an estate at Halnaby, near [MASK], County Durham."
1301,Matija Gubec,[X] was born in [Y] .,Croatia,Writing about the actual events in [MASK] at that time (Zrinski-Frankopan conspiracy or Croatian and Slovenian peasant revolt led by Matija Gubec) he reveals himself as an upholder of the existing order.
1303,Juan Felipe Herrera,[X] was born in [Y] .,Fowler,"Juan Felipe Herrera (born December 27, 1948 [MASK]) is a poet, performer, writer, cartoonist, teacher, and activist."
1305,John Birnie Philip,[X] was born in [Y] .,London,John Birnie Philip ([MASK] 23 November 1824 – 2 March 1875 London) was a nineteenth-century English sculptor.
1309,Scott Sorry,[X] was born in [Y] .,Philadelphia,"Scott Sorry (born October 30, 1978 in [MASK]) is an American musician best known as the bass player for The Wildhearts."
1311,John de Brito,[X] was born in [Y] .,Lisbon,"Saint John de Brito (Portuguese: João de Brito; also spelled Britto), also known as Arulanandar, (born in [MASK], Portugal on 1 March 1647 – died at Oriyur, Tamil Nadu, India on 11 February 1693) was a Portuguese Jesuit missionary and martyr, often called ""the Portuguese St."
1317,Dante Rivera,[X] was born in [Y] .,Manhattan,"Dante Rivera (born August 12, 1974 in [MASK]) is an American professional mixed martial arts (MMA) fighter."
1319,Christine Edzard,[X] was born in [Y] .,Paris,"Christine Edzard (born 15 February 1945, [MASK]) is a film director, writer, and costume designer."
1321,Yto Barrada,[X] was born in [Y] .,Paris,"Yto Barrada (born 1971 in [MASK]) is a visual artist living and working in Tangier, Morocco and New York City."
1323,Andrea Ghidone,[X] was born in [Y] .,Montevideo,"Andrea Ghidone Segundo (born June 10, 1978 in [MASK]) is a Uruguayan vedette, fashion model, professional dancer and actress of theater and television known for her work in Argentina."
1325,John Kindness,[X] was born in [Y] .,Belfast,"The Big Fish also called the Bigfish is a printed ceramic mosaic sculpture by John Kindness 10 metres long constructed in 1999 in Donegall Quay in [MASK], near the Lagan Lookout and Custom House."
1328,Kerry Hill,[X] was born in [Y] .,Perth,"Kerry Hill AO (born [MASK], 1943) is an architect who has specialised in hotel design in tropical Asia."
1330,Moritz de Hadeln,[X] was born in [Y] .,Exeter,"Moritz de Hadeln (born 21 December 1940 in [MASK], Devon, England) is a Swiss documentary Film director and photographer, who became a Film Festival director."
1332,Henry W. Moore,[X] was born in [Y] .,Detroit,"The team lost key contributors Dave Stewart, Harold Baines, and Mike Moore to free agency; the players ended up (respectively) in Toronto, Chicago, and [MASK]."
1333,William Nicholas Selig,[X] was born in [Y] .,Chicago,The Selig Polyscope Company was an American motion picture company founded in 1896 by William Selig in [MASK].
1334,Brett Ralph,[X] was born in [Y] .,Raymond,"Brett Ralph (born on March 3, 1982 in [MASK]) is a former professional Canadian football receiver, who most recently played with the Canadian Football League's Calgary Stampeders."
1336,Eucherius of Lyon,[X] was born in [Y] .,Lyon,The Life of Ursus was written by Saint Eucherius of [MASK] in the 5th century; it recounts that Ursus was tortured and beheaded under Emperor Maximian and the governor Hyrtacus for refusing to worship idols around 286.
1340,Benny Carter,[X] was born in [Y] .,Harlem,"Treadwell played in the house band at Monroe's in [MASK] in 1941–1942, then worked with Benny Carter later in 1942 in Florida."
1343,Jim Daley,[X] was born in [Y] .,Ottawa,Jim Daley (born in [MASK]) is the special teams coach for the Hamilton Tiger-Cats of the Canadian Football League.
1346,Willebrord Snellius,[X] was born in [Y] .,Leiden,"Willebrord Snellius (born Willebrord Snel van Royen) (1580 – 30 October 1626, [MASK]) was a Dutch astronomer and mathematician, known in the English-speaking world as Snell."
1349,Micah Solusod,[X] was born in [Y] .,Hawaii,"Micah Solusod (born August 21, 1990 in [MASK]) is an American voice actor at Funimation."
1351,Michael Balcon,[X] was born in [Y] .,Birmingham,"Joe Grossman was a contemporary of Oscar Deutsch and Michael Balcon, both of whom lived near his grandparents in [MASK]."
1352,Pierre Macquer,[X] was born in [Y] .,Paris,"Pierre-Joseph Macquer (9 October 1718, [MASK] – 15 February 1784, Paris) was an influential French chemist."
1356,Achille Campanile,[X] was born in [Y] .,Rome,"Achille Campanile ([MASK], September 28, 1899 – Lariano, January 4, 1977) was an Italian writer, playwright, journalist and television critic known for his surreal humour and word play."
1358,Eavan Boland,[X] was born in [Y] .,Dublin,Eavan Boland (born 24 September 1944 in [MASK]) is an Irish poet.
1362,Amos T. Akerman,[X] was born in [Y] .,Portsmouth,"This daughter of Thomas Metcalf was born in Wrentham, Massachusetts and married Charles Akerman of [MASK]."
1364,Jim Leverton,[X] was born in [Y] .,Dover,"Jim Leverton (born 1946, [MASK], Kent, England) is an English professional musician, with a career spanning nearly fifty years, including as a sidesman to the Jimi Hendrix Experience's Noel Redding, Steve Marriott, Blodwyn Pig and the Canterbury scene band Caravan."
1366,Mike Schwartz,[X] was born in [Y] .,Boston,"Mike Schwartz was born in [MASK], and was raised in Santa Barbara, California."
1369,Andy Cox,[X] was born in [Y] .,Birmingham,"Fine Young Cannibals were a British band formed in [MASK], England in 1984, by bassist David Steele, guitarist Andy Cox (both formerly of The Beat), and singer Roland Gift (formerly of the Akrylykz)."
1373,Henry Benedict Stuart,[X] was born in [Y] .,Rome,"He was introduced to Cardinal York at [MASK], attended one of Frederick the Great's reviews in Silesia, and resided in France and at Vienna."
1374,Graham McRae,[X] was born in [Y] .,Wellington,"Thomas Pitt Cholmondeley-Tapper (born in [MASK], 31 July 1910 - died in Headington, Oxfordshire, 27 July 2001) was an auto racing driver from New Zealand, the first greatest New Zealander auto driver before Graham McRae, Chris Amon, Bruce McLaren, Denny Hulme and others."
1376,Virgil Widrich,[X] was born in [Y] .,Salzburg,"Virgil Widrich (* 16 May 1967 in [MASK]) is an Austrian director, screenwriter, filmmaker and multimedia artist."
1378,Brad Fraser,[X] was born in [Y] .,Edmonton,"Brad Fraser (born June 28, 1959, [MASK]) is a Canadian playwright, screenwriter and cultural commentator."
1380,Jerzy Ficowski,[X] was born in [Y] .,Warsaw,"Jerzy Ficowski ([ˈjɛʐɨ fiˈt͡sɔfskʲi]; October 4, 1924, [MASK] - May 9, 2006, Warsaw) was a Polish poet, writer and translator (from Yiddish, Russian, Romani and Hungarian)."
1384,Peter Bonerz,[X] was born in [Y] .,Portsmouth,"Peter Bonerz (born August 6, 1938 in [MASK]) is an American actor and director who is best known for his role as Dr."
1386,Christina Dieckmann,[X] was born in [Y] .,Caracas,"Christina Dieckmann Jiménez (born April 22, 1977, in [MASK]) is a Venezuelan model, actress, who participated in Miss Venezuela 1997 where she won a chance to go to Miss World."
1388,Joe Jamail,[X] was born in [Y] .,Houston,The Lee and Joe Jamail Skatepark is a public skatepark in [MASK] (USA).
1393,Faisal Khan,[X] was born in [Y] .,Mumbai,"Faisal Khan (born 3 August 1966 in [MASK], India) is a Bollywood actor."
1395,Michel Longtin,[X] was born in [Y] .,Montreal,"NIght of 1000 stars featuring the Butthole Surfers, the World Saxophone Quartet;the Ordinaires, Tiye Giraud, Aster Aweke, Moondog, Sussan Deiheim and Richard Horowitz,Brooklyn Academy of Music [MASK] 1990 October 31 Rhys Chatham with 101 electric guitars, ""An Angel Moves Too Fast""; Metropolis Club November 1 Various artists on tape: Acousmonium; Les Loges Orchestre Metropolitain de Montreal play Michel Longtin, Claude Vivier, Linda Bouchard; Place des Arts Ludi: Opéra médiatique, Le Spectrum Loren Mazzacane: performance; Foufounes Electriques November 2 Ken Butler: performance and instrument demonstrationPierre St-Jak: performance ""Légende de la Pluie"" (various artists)Mother Mallard and the American Theatre Group: performance, Le Spectrum Brenda Hutchinson: performanceBruire: performance; Foufounes Electriques November 3 Hildergard Westerkamp and Choir; Concert des Clochers; Université du Québec à Montréal Rokeby-Dimuzio-Don Ritter: performanceGordon Monahan: performance; Maison de culture Frontenac Scott Johnson Ensemble: performancethe President with Wayne Horvitz: performance; Le Spectrum John King and Electric World: performance; Foufounes Electriques November 4 Kronos Quartet play La Monte Young and the world premiere of ""spectre"" by John Oswald, Le Spectrum André Deschênes et L: performanceTone Dogs: performance; Foufounes Electriques November 5New Music Alliance Organizational meetings; Foufounes Electriques Joseph Kubera: performanceCCMC: performance; Maison de Culture Frontenac Challenge with Anthony Braxton: performance Arraymusic: performance, le Spectrum Fred Frith Guitar Quartet:performanceU-Totem: performance; Foufounes Electriques November 6New Music Alliance Organizational meetings; Foufounes Electriques Nouvel Ensemble Moderne: performanceSound Pressure: performance; Foufounes Electriques 1990.11.06."
1397,Thomas Overbury,[X] was born in [Y] .,Warwickshire,"Overbury married Mary Palmer, daughter of Giles Palmer of Ilmington and Compton Sarpion, [MASK]."
1398,Herbert Callen,[X] was born in [Y] .,Philadelphia,"A native of [MASK], Herbert Callen received his Bachelor of Science degree from Temple University."
1402,Ira Allen,[X] was born in [Y] .,Cornwall,"Ira Allen (April 21, 1751 in [MASK] – January 7, 1814) was one of the founders of Vermont, and leaders of the Green Mountain Boys; and was the brother of Ethan Allen."
1404,Hiram Abas,[X] was born in [Y] .,Istanbul,Hiram Abas (1932 in [MASK] – 26 September 1990) was a Turkish intelligence official in the National Intelligence Organization (MIT).
1406,Lorraine O'Grady,[X] was born in [Y] .,Boston,"Lorraine O'Grady (born 1934 in [MASK]) is a New York-based artist and critic, who works in conceptual art and performance art that integrates photo and video installation."
1408,Joseph Clay,[X] was born in [Y] .,Philadelphia,Joseph Clay was born in [MASK].
1411,Cory Bernardi,[X] was born in [Y] .,Adelaide,"Cory Bernardi (born 6 November 1969, [MASK]) is an Australian politician and the author of The Conservative Revolution."
1413,Ivana Peters,[X] was born in [Y] .,Belgrade,"Ivana Peters (Serbian Cyrillic: Ивана Петерс), born Ivana Pavlović (Ивана Павловић, August 22, 1974, in [MASK], SFR Yugoslavia) is a Serbian Pop rock singer-songwriter, composer and musician, the leader of pop rock band Negative."
1416,Franco Mannino,[X] was born in [Y] .,Palermo,"Franco Mannino (25 April 1924 – 1 February 2005) was an Italian film composer, pianist, opera director, playwright and novelist, born in [MASK]."
1419,Elias Hasket Derby,[X] was born in [Y] .,Salem,"Elias Hasket Derby (August 16, 1739 — September 8, 1799) was among the wealthiest and most celebrated of post-Revolutionary merchants in [MASK], and owner of the Grand Turk, the first New England vessel to trade directly with China."
1421,Tom Atkins,[X] was born in [Y] .,Pittsburgh,"The Pittsburgh Public Theater show has had several revivals since its inauguration, with each production performed by [MASK] native Tom Atkins."
1422,Aleksandrs Samoilovs,[X] was born in [Y] .,Riga,"Aleksandrs Samoilovs (born April 6, 1985 in [MASK]) is a beach volleyball player from Latvia."
1424,Vic Sotto,[X] was born in [Y] .,Manila,"Victor ""Vic"" San Andres Ziga was born on September 30, 1945 in [MASK] to parents Venancio Ziga, former governor of Albay, and Tecla San Andres Ziga, a former Senator and who was the first woman who topped in the Bar Examination in the Philippines."
1426,Emanuel Larsen,[X] was born in [Y] .,Copenhagen,"Carl Frederik Emanuel Larsen usually known as Emanuel Larsen (15 September 1823, [MASK] – 24 September 1859, Copenhagen) was a Danish painter who specialized in marine painting."
1432,Pat Chan,[X] was born in [Y] .,Singapore,"Patricia Chan Li-Yin (陈丽燕; born 12 April 1954), popularly known as Pat Chan and the ""Golden Girl"", is a retired swimmer from [MASK]."
1435,Jourdan Miller,[X] was born in [Y] .,Bend,The winner was 19-year-old Jourdan Miller from [MASK].
1436,Farinelli,[X] was born in [Y] .,Naples,"Nicola (Antonio) Porpora (or Niccolò Porpora) (17 August 1686 – 3 March 1768) was a [MASK] composer of Baroque operas (see opera seria) and teacher of singing, whose most famous singing student was the castrato Farinelli."
1437,Miyuki Sawashiro,[X] was born in [Y] .,Tokyo,"Miyuki Sawashiro (沢城 みゆき Sawashiro Miyuki, born June 2, 1985 in [MASK]) is a Japanese voice actress and singer affiliated with Aoni Production."
1439,Ethel Griffies,[X] was born in [Y] .,Sheffield,"Ethel Griffies (born Ethel Woods, 26 April 1878, [MASK], West Riding of Yorkshire – 9 September 1975, London) was an English actress of stage, screen and television."
1441,Emilia Rydberg,[X] was born in [Y] .,Stockholm,"Emilia Rydberg, also known as Emilia Mitiku or more simply Emilia (born 5 January 1978, [MASK], Sweden) is a Swedish pop music and soul singer."
1445,Phyllis Lambert,[X] was born in [Y] .,Montreal,"The building that houses the theatre was designed by [MASK] architect Phyllis Lambert, a daughter of Saidye Bronfman."
1446,Joel Ross,[X] was born in [Y] .,Scarborough,"Joel Ross (born Joel Hogg in [MASK], 31 May 1977) is a British multi award winning radio DJ and television presenter."
1448,"Charles Montague Cooke, Jr.",[X] was born in [Y] .,Honolulu,"Charles Montague Cooke, Jr., House and Kūkaʻōʻō Heiau is a property in [MASK]."
1450,Johannes R. Becher,[X] was born in [Y] .,Munich,"Johannes Robert Becher (22 May 1891, in [MASK] – 11 October 1958, in East Berlin) was a German politician, novelist, and poet."
1452,Llewellyn Vaughan-Lee,[X] was born in [Y] .,London,"Llewellyn Vaughan-Lee (born 1953, [MASK]) is a Sufi mystic and lineage successor in the Naqshbandiyya-Mujaddidiyya Sufi Order."
1454,Maggie Greenwald,[X] was born in [Y] .,Manhattan,"Maggie Greenwald (born June 23, 1955 in [MASK]) is an American film, television director and screenwriter."
1456,William Hayley,[X] was born in [Y] .,Chichester,The Very Rev Thomas Hayley was the Dean of [MASK] from 1735 to 1739.He was from Cleobury and matriculated from All Souls College in 1698.
1457,Norina Matchabelli,[X] was born in [Y] .,Florence,"Princess Norina Matchabelli (3 March 1880 – 15 June 1957), born Eleanora Erna Cecilia Gilli in [MASK], was co-founder of the perfume company Prince Matchabelli, a stage and screen actress, mystic, publisher, and a devoted mandali of Indian spiritual teacher Meher Baba."
1459,Eijaz Khan,[X] was born in [Y] .,Hyderabad,"Eijaz Khan (in [MASK], India) is an Indian film and television actor."
1461,Bill Fontana,[X] was born in [Y] .,Cleveland,"Bill Fontana (born April 25, 1947 in [MASK]) is known internationally for his pioneering experiments in sound art."
1463,Ted Robert Gurr,[X] was born in [Y] .,Spokane,"Ted Robert Gurr (born [MASK], 1936; B.A."
1465,Andrea Alciato,[X] was born in [Y] .,Milan,"A native of [MASK] and a relative of Andrea Alciato, he became one of the most important law professors in Milan."
1468,The Weeknd,[X] was born in [Y] .,Toronto,"His work with [MASK] artist The Weeknd, whose McKinney-produced mixtapes House of Balloons and Thursday."
1469,Kevin Seconds,[X] was born in [Y] .,Sacramento,"Kevin Seconds (born Kevin Marvelli; March 24, 1961) is an American singer/songwriter/musician, born in [MASK]."
1472,Bartolomeo Coriolano,[X] was born in [Y] .,Bologna,"Coriolano was born in [MASK], the daughter of the engraver Bartolommeo Coriolano, and was instructed in painting by Elisabetta Sirani."
1474,Ariel Behar,[X] was born in [Y] .,Montevideo,"Ariel Behar (born November 12, 1989 in [MASK]) is a Uruguayan professional tennis player."
1476,Ken Follett,[X] was born in [Y] .,Cardiff,"Many notable people were born in [MASK] or share a strong association with the city, ranging from historical figures such as Henry Morgan to more recent figures such as Roald Dahl, Ken Follett and Griff Rhys Jones."
1478,Benito Perojo,[X] was born in [Y] .,Madrid,"Benito Perojo ([MASK], 14 June 1894 - Madrid, 11 November 1974), was a successful Spanish film director and film producer."
1482,Hiroki Moriya,[X] was born in [Y] .,Tokyo,"Hiroki Moriya (守屋 宏紀 Moriya Hiroki, born 16 October 1990 in [MASK]) is a Japanese tennis player."
1484,Theodore Wilbur Anderson,[X] was born in [Y] .,Minneapolis,"Theodore Wilbur Anderson (born June 5, 1918) is an American mathematician and statistician who has specialized in the analysis of multivariate data.Born in [MASK], he was awarded a Guggenheim Fellowship in 1946.He was on the faculty of Columbia University from 1946 until moving to Stanford University in 1967, becoming Emeritus Professor in 1988."
1486,Denny Hamlin,[X] was born in [Y] .,Tampa,"Hamlin was born in [MASK], but lived in Chesterfield, Virginia for most of his childhood."
1489,DJ Format,[X] was born in [Y] .,Southampton,"Matt Ford, better known as DJ Format (a near-inversion of his birth name), is a hip hop DJ born in [MASK] who lives in Brighton."
1492,Biff Wellington,[X] was born in [Y] .,Calgary,"Shayne Alexander Bower (April 18, 1965 – June 24, 2007), better known by his ring name Biff Wellington, was a Canadian professional wrestler born, raised, and died in [MASK]."
1494,Alexander Zonjic,[X] was born in [Y] .,Windsor,"Alexander Zonjic (pronounced Zon-chick) (born April 30, 1951) is a professional flutist born in [MASK], who performs both light jazz and classical compositions."
1497,Arman,[X] was born in [Y] .,Nice,"The group initially chose [MASK], on the French Riviera, as its home base since Klein and Arman both originated there; new realism is thus often retrospectively considered by historians to be an early representative of the Ecole de Nice movement."
1501,Betsey Cushing Roosevelt Whitney,[X] was born in [Y] .,Baltimore,"Betsey Maria Cushing (May 18, 1908 in [MASK] – March 25, 1998 in Manhasset, New York) was an American philanthropist, the former daughter-in-law of President Franklin D. Roosevelt, and later wife of millionaire and U.S."
1503,Hugh McMeniman,[X] was born in [Y] .,Brisbane,Hugh McMeniman (born 1 November 1983 in [MASK]) is an Australian rugby union footballer.
1505,Claude-Thomas Dupuy,[X] was born in [Y] .,Paris,"Claude-Thomas Dupuy (10 December 1678 – 15 September 1738) was from [MASK], where he followed the family's path of upward mobility and prepared himself for a career in law."
1507,August von Pelzeln,[X] was born in [Y] .,Prague,"August von Pelzeln (10 May 1825, [MASK] - September 2, 1891) was an Austrian ornithologist."
1509,Larry King,[X] was born in [Y] .,Brooklyn,"Former players, front office personnel and [MASK] residents (including Larry King and Louis Gossett Jr.)"
1511,Ignacio Carrera Pinto,[X] was born in [Y] .,Santiago,"Ignacio Carrera Pinto (February 5, 1848 – July 9, 1882) is a Chilean hero of the War of the Pacific.He was born in [MASK]; the son of José Miguel Carrera Fontecilla, of Basque descent, and of Emilia Pinto Benavente."
1514,John of Genoa,[X] was born in [Y] .,Genoa,"The work was created by John Balbi (Johannes Januensis de Balbis), of [MASK], a Dominican, who finished it on March 7, 1286."
1517,Justa and Rufina,[X] was born in [Y] .,Seville,"In 1063 King Fernando organized an expedition against the taifas of the south peninsula, and after his military successes he sent Albito to [MASK] and to the Bishop of Astorga Ordoño with the mission to recover the body of Saint Justa."
1518,Michael Ballhaus,[X] was born in [Y] .,Berlin,"She was featured as an important artist in the documentary ""In [MASK]"" by Michael Ballhaus and Ciro Cappellari 2010 Publication of first book ""The Beauty of Transgression"" (Publishing Gestalten Verlag) 2011 Danielle de Picciotto and Alexander Hacke are invited to do a five-month art residency at the Meetfactory in Prague."
1519,"Thomas Robinson, 1st Baron Grantham",[X] was born in [Y] .,Yorkshire,"He served his apprenticeship with James Moore, who died accidentally in October 1726; Moore was the pre-eminent London cabinetmaker during the reign of George I. Goodison's classicizing case furniture owes much of its inspiration to the neo-Palladian designs of William Kent; outstanding documented examples are the pair of part-gilded mahogany commodes and library writing-tables Goodison made for Sir Thomas Robinson of Rokeby Hall, [MASK], now in the Royal Collection; they have boldly-scaled Greek key fret in their friezes and lion masks gripping brass rings heading scrolling consoles at their corners."
1520,Dietrich Brandis,[X] was born in [Y] .,Bonn,"Sir Dietrich Brandis, KCIE, FRS (March 31, 1824 – May 28, 1907, [MASK]) was a German forester who worked with the British Imperial Forestry Service in colonial India."
1523,Ross Douglas,[X] was born in [Y] .,Canada,"Ross Douglas is a [MASK] voice actor with Ocean Studios in Vancouver, British Columbia, Canada."
1525,Peter Mark Roget,[X] was born in [Y] .,London,"It is named after Peter Mark Roget (1779–1869), British physician, natural theologian and lexicographer, best known as author of Thesaurus of English words and phrases ([MASK], 1852), a work frequently consulted in connection with Antarctic place-name proposals."
1526,Robbie Merrill,[X] was born in [Y] .,Lawrence,"Robbie Merrill (born June 13, 1963 in [MASK]) is an American bass guitar player, best known for his work with the Hard Rock band Godsmack."
1528,Malcolm Martineau,[X] was born in [Y] .,Edinburgh,"Born in [MASK], and educated at George Watson's College, Malcolm Martineau read Music at St Catharine's College, Cambridge."
1530,Phil Upchurch,[X] was born in [Y] .,Chicago,"Phil Upchurch (born July 19, 1941, [MASK]) is an American jazz and R&B guitarist and bassist."
1532,Eli Maor,[X] was born in [Y] .,Israel,Eli Maor received his PhD at the Technion – [MASK] Institute of Technology.
1534,Natalia Shakhovskaya,[X] was born in [Y] .,Moscow,"Natalia Shakhovskaya (born September 27, 1935 in [MASK]) is a Russian cellist."
