,sub_label,template,obj_label,masked_sentence
44970,Illinois,The capital of [X] is [Y] .,Springfield,"Rochester High School of Rochester, IL is a public high school located five miles (8 km) east of [MASK]."
44972,Lincolnshire,The capital of [X] is [Y] .,Lincoln,"Until their disbandment in 1312, the Knights Templar were major landowners on the higher lands of Lincolnshire, where they had a number of preceptories on property which provided income, while Temple Bruer was an estate on the [MASK], believed to have been used also for military training."
44989,Straits Settlements,The capital of [X] is [Y] .,Singapore,"Seow Poh Leng (蕭保龄 1883 - 1942), one of the first few Peranakan Babas at Emerald Hill, was a prominent and successful Singaporean banker, founding member of the Ho Hong Bank, member of the committee of the Straits Settlement (Settlement of [MASK]), philanthropist and benefactor of public development works."
45008,Spanish Empire,The capital of [X] is [Y] .,Madrid,"Lorenzo Boturini Benaduci (1702, Como, Italy – 1753, [MASK]) was a historian, antiquary and ethnographer of New Spain, the Spanish Empire's colonial dominions in North America."
45178,Copenhagen Municipality,The capital of [X] is [Y] .,Copenhagen,"Copenhagen Metro (Danish: Københavns Metro) is a rapid transit system serving the cities of Copenhagen, Frederiksberg, and Tårnby in [MASK], Denmark."
45188,City of Parramatta Council,The capital of [X] is [Y] .,Parramatta,"[MASK] is a suburb of Sydney, in the state of New South Wales, Australia 24 kilometres north-west of the Sydney central business district in the local government area of the City of Parramatta."
45189,Nord-Pas-de-Calais,The capital of [X] is [Y] .,Lille,"[MASK] is the principal city of the Lille Métropole, the capital of the Nord-Pas de Calais region and the prefecture of the Nord department."
45200,Wisconsin,The capital of [X] is [Y] .,Madison,"Since the mid 1980s, Wisconsin Public Television in [MASK] has been Nancy’s partner in television production with Laurie Gorman serving as the director for the past 19 years Raised on a dairy farm in Wisconsin, Zieman graduated from the University of Wisconsin–Stout with double majors in Home Economics and Journalism."
45284,Novo Sarajevo,The capital of [X] is [Y] .,Sarajevo,His poetry was published in book form by Udruženje za Kulturu - Novo Sarajevo (Cultural Center New [MASK]) in Bosnia and Herzegovina.
45291,Sicily,The capital of [X] is [Y] .,Palermo,"According to Alexander of Telese, it was Henry's idea that Roger, who then ruled all of Southern Italy and Sicily, should have the title of king and rule in [MASK], where, he alleged, kings had ruled in the past."
45624,Kingdom of Ireland,The capital of [X] is [Y] .,Dublin,"Chichester House or Carew's House was a building in College Green (formerly Hoggen Green), [MASK], Ireland, used in the 17th century to house the Parliament of Ireland."
45640,Demerara,The capital of [X] is [Y] .,Georgetown,It is located in the village of Cummings Lodge on East Coast Demerara in the city of [MASK] Its motto is 'AIM HIGH'.
45641,Wake County,The capital of [X] is [Y] .,Raleigh,"Wake County Speedway ""America's Favorite Bullring"" is a quarter-mile asphalt race track located in [MASK]."
45642,Grande Lisboa Subregion,The capital of [X] is [Y] .,Lisbon,"Cascais Municipal Aerodrome (Portuguese: Aeródromo Municipal de Cascais) (ICAO: LPCS) is located 12 km (7.5 mi) northeast of Cascais, and 20 km (12 mi) west of [MASK], near the town of Tires, São Domingos de Rana, Cascais Municipality, in Greater Lisbon."
45644,Islamic State of Afghanistan,The capital of [X] is [Y] .,Kabul,"Mohammad Najibullah Ahmadzai (Pashto: ډاکټر نجیب ﷲ احمدزی; February 1947 – 28 September 1996), commonly known as Najibullah or Najib, was the President of Afghanistan from 1987 until 1992, when the mujahideen took over [MASK]."
45665,Bourbon Restoration,The capital of [X] is [Y] .,Paris,"He later was elected member of parliament and was appointed minister in the cabinet of Pi y Margall during the First Spanish Republic but with the restoration of the monarchy he went into exile and died in [MASK], in 1914."
45676,Contra Costa County,The capital of [X] is [Y] .,Martinez,It is part of the Central Valley Project managed by the United States Bureau of Reclamation to divert Sacramento-San Joaquin Delta water as far as [MASK] in Central Contra Costa County.
45678,Philippines,The capital of [X] is [Y] .,Manila,"Fighting erupted between United States and the Philippine Republic forces on February 4, 1899, and quickly escalated into the 1899 Second Battle of [MASK]."
46244,Kazan Governorate,The capital of [X] is [Y] .,Kazan,"The Arsk Uprising (Tatar: Арча фетнәсе, Arça fetnäse) was a Tatar peasant rebellion against the Soviet power in [MASK], Layesh, Mamadysh uyezds of Kazan Governorate."
46249,Biliran,The capital of [X] is [Y] .,Naval,"is a former representative and mayor of [MASK] and her uncle Gerardo Espina, Jr is a former representative and current governor of Biliran."
46250,Kolkata district,The capital of [X] is [Y] .,Kolkata,"Lalbazar (Bengali: লালবাজার) is a neighbourhood in central Kolkata, earlier known as [MASK], in the Indian state of West Bengal."
46258,Polesie Voivodeship,The capital of [X] is [Y] .,Brest,"It was stationed in Kobryn, as well as other towns of the Polesie Voivodeship - [MASK] and Pinsk."
46259,Republic of Venice,The capital of [X] is [Y] .,Venice,"Antonio Corradini (19 October 1688, [MASK] – 12 August 1752, Naples) was a Venetian Rococo sculptor."
46334,Metropolis of Lyon,The capital of [X] is [Y] .,Lyon,It includes over 140 lines of buses and trolleybuses spread out through [MASK] and the greater Grand Lyon area.
46340,Trumbull County,The capital of [X] is [Y] .,Warren,"Its primary competitor is the Tribune Chronicle in nearby [MASK], though their news has more of a slant towards the Trumbull County and parts of northeastern Portage County areas as opposed to the more broad Vindicator."
46341,Aleppo Governorate,The capital of [X] is [Y] .,Aleppo,"Kafr Halab (Arabic: , also spelled Kafar [MASK]) is a town in northern Syria, administratively part of the Atarib District of the Aleppo Governorate, located southwest of Aleppo."
46345,Cache County,The capital of [X] is [Y] .,Logan,"He was a lawyer in [MASK], and the county attorney for Cache County, Utah."
46348,Golden Ambrosian Republic,The capital of [X] is [Y] .,Milan,"Carlo Gonzaga (died 21 December 1456), Lord of Sabbioneta, was an Italian nobleman of the Mantuan House of Gonzaga who rose to the position of Captain of the People in the Ambrosian Republic of [MASK], and eventually ruled practically as an autocrat."
46351,Colorado,The capital of [X] is [Y] .,Denver,[MASK] is the capital and the most populous city of Colorado.
46641,Greece,The capital of [X] is [Y] .,Athens,"An ardent admirer of Greece, he sought to make [MASK] the cultural capital of the Empire and ordered the construction of many opulent temples in the city."
47286,Emirate of Granada,The capital of [X] is [Y] .,Granada,"He married Leonese lady [MASK] de Quiñones, fighting in 1438, aged 19, in the conquest of Huelma, in the Nasri kingdom of Granada, near the border with the Jaén Christian territories and in 1445 in the First Battle of Olmedo, May 1445."
47288,Independent State of Croatia,The capital of [X] is [Y] .,Zagreb,"In 1941 he was saved by deportation by the Independent State of Croatia, through his friend Edmund Glaise von Horstenau, the Deutscher kommandierender General in [MASK]."
47322,Netherlands,The capital of [X] is [Y] .,Amsterdam,"As the commercial capital of the Netherlands and one of the top financial centres in Europe, [MASK] is considered an alpha world city by the Globalization and World Cities (GaWC) study group."
49116,Arizona,The capital of [X] is [Y] .,Phoenix,"; Birmingham, England;Glasgow, Scotland;Liverpool, England;London, England; HouseSeats has 8 US locations and 2 locations in Canada: Arizona;Austin, TX;Las Vegas, NV;Sacramento, CA;San Antonio, TX;San Francisco, CA;Tahoe, NV;Reno, NV; British Columbia, Canada;Ontario, Canada; Fillaseat has 8 US locations: Dallas, TX;Houston, TX;Las Vegas, NV;Los Angeles, CA;Orange County, CA;[MASK];San Antonio, TX;San Diego, CA; SpondoolySeats has 3 US locations: Las Vegas, NV;Los Angeles, CA;New York City, NY;"
49118,Italy,The capital of [X] is [Y] .,Rome,"Alessandro Algardi (31 July 1598 – 10 June 1654) was an Italian high-Baroque sculptor active almost exclusively in [MASK], where for the latter decades of his life, he was, along with Francesco Borromini and Pietro da Cortona, one of the major rivals of Gian Lorenzo Bernini."
50345,Kingdom of Yugoslavia,The capital of [X] is [Y] .,Belgrade,"She was born and educated in [MASK], in the Kingdom of Yugoslavia where she continued to live with her mother and sister after her father Vladimir Velmar-Janković went to exile in Spain at the end of the Second World War."
50361,United Kingdom,The capital of [X] is [Y] .,London,"Aon plc is a British multinational corporation headquartered in [MASK], United Kingdom, that provides risk management, insurance and reinsurance brokerage, investment banking, human resource solutions and outsourcing services."
51068,Shropshire,The capital of [X] is [Y] .,Shrewsbury,"In England, his jails include the old City Gaol in Oxford (demolished 1870), the New Borough Gaol in Liverpool, county gaols in Gloucester and Northleach, the County Gaol in Ipswich, and Salop Prison in [MASK]."
51325,People's Socialist Republic of Albania,The capital of [X] is [Y] .,Tirana,"The National Library of Albania (Albanian: Biblioteka Kombëtare e Shqipërisë) is an Albanian national library headquartered in the capital, [MASK]."
51332,Harney County,The capital of [X] is [Y] .,Burns,"The Burns Times-Herald is a weekly newspaper serving the city of [MASK], and the surrounding Harney County area."
51333,Serbia,The capital of [X] is [Y] .,Belgrade,"[citation needed] After the liberation of Serbia from Nazi occupation, he was the head of Department for the Protection of the People's [MASK] branch, then public prosecutor of Serbia and representative of the military prosecutor of the Yugoslav People's Army (JNA)."
52748,Kingdom of Libya,The capital of [X] is [Y] .,Tripoli,"During the Kingdom era of Libya's history, Benghazi enjoyed a joint-capital status (alongside [MASK]), possibly because the King used to reside in the nearby city of Bayda and the Senussis (royal family) in general were associated with Cyrenaica rather than Tripolitania."
52758,Mobile County,The capital of [X] is [Y] .,Mobile,"He was in private practice in [MASK] from 1966 to 1969, and was an assistant public defender for Mobile County, Alabama from 1969 to 1970, and then district attorney of Mobile County from 1971 to 1975."
52759,Canada,The capital of [X] is [Y] .,Ottawa,"The first MPEG meeting was in May 1988 in [MASK], Canada."
55075,Ouachita Parish,The capital of [X] is [Y] .,Monroe,"Jimmy N. Dimos (born October 18, 1938, in the Republic of Macedonia) is a retired state Fourth Judicial District Court judge based in [MASK] in Ouachita Parish, Louisiana, United States."
55103,Kanagawa Prefecture,The capital of [X] is [Y] .,Yokohama,"Along its 122.7 kilometres (76.2 mi) course, Route 246 passes from Chiyoda through Minato, Shibuya, Meguro, Setagaya in Tokyo (called Aoyama-dori (青山通り) or Tamagawa-dori (玉川通り) in part of this section), and into Kanagawa Prefecture, entering Kawasaki (Takatsu and Miyamae), [MASK] (Tsuzuki, Aoba and Midori), Machida (Tokyo), Yamato, Atsugi, Isehara, Matsuda and Yamakita (called Ō-yama-kaidō (大山街道) or Atsugi-kaidō (厚木街道) in part of this section)."
55177,Central Bohemian Region,The capital of [X] is [Y] .,Prague,First only in [MASK] and Central Bohemia under the name FTV Premiéra; later Premiéra TV.
55210,France,The capital of [X] is [Y] .,Paris,"Bordeaux is the city which has the highest number of preserved historical buildings in France, except for [MASK]."
57417,Bulgaria,The capital of [X] is [Y] .,Sofia,"Rosen Zlatanov Vladimirov is a former regional governor of [MASK], Bulgaria, being in that position during the mayoralties of Stefan Sofianski and Mincho Gerdzhikov."
58681,Mumbai City district,The capital of [X] is [Y] .,Mumbai,Mumbai Suburban district lies to the north of Mumbai City district and comprises all of [MASK]'s suburbs.
58683,Devon,The capital of [X] is [Y] .,Exeter,"The City of [MASK] is the county town; seven other districts of East Devon, Mid Devon, North Devon, South Hams, Teignbridge, Torridge, and West Devon are under the jurisdiction of Devon County Council; Plymouth and Torbay are each a part of Devon but administered as unitary authorities."
59086,Preble County,The capital of [X] is [Y] .,Eaton,"Born in Abbeville County, South Carolina, Cunningham moved to [MASK], in 1826.He taught school.He studied medicine and commenced practice in 1829.He served as clerk of the court of Preble County in 1833."
59088,Central Macedonia,The capital of [X] is [Y] .,Thessaloniki,"As Liti, it is a town in the northern suburbs of [MASK], Central Macedonia, Greece."
59142,4th of August Regime,The capital of [X] is [Y] .,Athens,"The Athens Radio Station (Greek: Ραδιοφωνικός Σταθμός Αθηνών) was a radio station that began to emit in 1938 in [MASK] under the auspices of the Metaxas Regime's Radio Broadcast Service (Υπηρεσία Ραδιοφωνικής Εκπομπής, ΥΡΕ)."
59143,Commonwealth of England,The capital of [X] is [Y] .,London,"In July 1660 Louis of Nassau arrived in [MASK]; his countrymen Simon van Hoorn, curator of the Athenaeum Illustre, Michiel van Gogh from Vlissingen and the (catholic) Joachim Ripperda arrived in November to negotiate the Act of Navigation and to present Charles II the Gift The collection was given to Charles II to mark his return to power in the English Restoration, before which Charles had spent many years in exile in Paris, Cologne, and the Spanish Netherlands, during the rule of the English Commonwealth."
59152,Constantine Province,The capital of [X] is [Y] .,Constantine,"Constantine (Arabic: قسنطينة, [MASK], also spelled Qacentina or Kasantina, Arabic: Blad el-Hawa) is the capital of Constantine Province in north-eastern Algeria."
59154,Wicomico County,The capital of [X] is [Y] .,Salisbury,"It is located in [MASK], USA, and serves Dorchester, Wicomico, Somerset and Worcester counties."
59160,Emirate of Sicily,The capital of [X] is [Y] .,Palermo,"1020 – 1070) he was born in [MASK] in 1020, into a family of Calabrian origin deported to Sicily by the Saracens, and subsequently released."
59163,Guyana,The capital of [X] is [Y] .,Georgetown,Andre Purlette (born 4 November 1973 in [MASK]) is a Guyanese boxer and was a highly touted prospect in the heavyweight division.
59182,Dundee City,The capital of [X] is [Y] .,Dundee,"Politics in the [MASK] (Mòr-bhaile Dhùn Dèagh in Gaelic) council area are evident in the deliberations and decisions of Dundee City Council, in elections to the council, and in elections to the Scottish Parliament (Holyrood) and the House of Commons of the Parliament of the United Kingdom (Westminster)."
59189,Valverde Province,The capital of [X] is [Y] .,Mao,"The Dominican city of [MASK], or simply Mao, is the head municipality of the Valverde province, in the northwest of the country."
59191,Kingdom of Hungary,The capital of [X] is [Y] .,Budapest,"Countess Teréz Brunszvik de Korompa (Therese Countess von Brunsvik or Brunswick) (July 27, 1775, Pozsony, Kingdom of Hungary – September 23, 1861, [MASK], Kingdom of Hungary) was a member of the Hungarian nobility, pedagoge and a follower of the Swiss Pestalozzi."
59218,British North America,The capital of [X] is [Y] .,London,"The Bank of British North America was founded by Royal Charter issued in 1836 in [MASK] with offices in Toronto, Montreal, Quebec City, Saint John, New Brunswick, Halifax and St."
59220,Calderdale,The capital of [X] is [Y] .,Halifax,"The Ridings was a secondary school for ages 11–18 in Ovenden, [MASK], England, overseen by the Calderdale local authority."
59222,Saxony,The capital of [X] is [Y] .,Dresden,"George the Bearded, Duke of Saxony (Meissen, 27 August 1471 – [MASK], 17 April 1539), was duke of Saxony from 1500 to 1539."
59408,Ming dynasty,The capital of [X] is [Y] .,Nanjing,"Although as a city located in southern part of China becoming Chinese national capital as early as in Jin dynasty, the name [MASK] was designated to the city in Ming dynasty, about a thousand years later."
59432,Makkah Region,The capital of [X] is [Y] .,Mecca,[MASK] (/ˈmɛkə/) or Makkah (Arabic: مكة Makkah) is a city in the Hejaz in Saudi Arabia.
59442,Haakon County,The capital of [X] is [Y] .,Philip,"Topbar, South Dakota (also known as Top Bar), is a populated place in West Haakon township in Haakon County, South Dakota, United States, near to Milesville, South Dakota and [MASK]."
59443,Flores Department,The capital of [X] is [Y] .,Trinidad,"The Palace Cave (Spanish: Gruta del Palacio) is located at Flores Department, not far away from [MASK]."
59444,Egypt Eyalet,The capital of [X] is [Y] .,Cairo,"In 1517, Ottoman sultan Selim I captured [MASK], absorbing Egypt into the Ottoman Empire."
59464,Stafford,The capital of [X] is [Y] .,Stafford,The following have been mayors of [MASK]: Source: Stafford Borough Council unless otherwise stated
59465,Suffolk,The capital of [X] is [Y] .,Ipswich,Kesgrave is a suburb containing two large estates in the English county of Suffolk on the eastern edge of [MASK].
59788,Congress Poland,The capital of [X] is [Y] .,Warsaw,"Chopin was born in what was then the Duchy of [MASK], and grew up in Warsaw, which after 1815 became part of Congress Poland."
59890,Northern Ireland,The capital of [X] is [Y] .,Belfast,"[MASK] (/ˈbɛl.fɑːst/ or /ˈbɛl.fæst/; from Irish: Béal Feirste, meaning ""mouth of the sandbanks"") is the capital and largest city of Northern Ireland."
61138,Maury County,The capital of [X] is [Y] .,Columbia,"He was born on May 3, 1833 at Zion Settlement, near [MASK] in Maury County."
61141,Sikh Empire,The capital of [X] is [Y] .,Lahore,"This feat was said to took place at the court of the Maharaja of the Punjab, Ranjit Singh, at [MASK], India (now in Pakistan)."
61242,Spain,The capital of [X] is [Y] .,Madrid,"Relations between the United Kingdom and Argentina were restored in 1989 following a meeting in [MASK], Spain, at which the two countries' governments issued a joint statement."
63211,Republic of Central Lithuania,The capital of [X] is [Y] .,Vilnius,"After [MASK] was annexed by Poland (see Republic of Central Lithuania), he became the member of the Bloc of National Minorities party and a deputy to the Polish parliament (Sejm)."
63214,Metropolitan France,The capital of [X] is [Y] .,Paris,"He returned to metropolitan France and joined the 1st battalion of Morbihan in which he served until February 1792, when he left for [MASK] to defend seventeen grenadiers accused, in Martinique, of being revolutionaries."
63217,Shenandoah County,The capital of [X] is [Y] .,Woodstock,"WAMM is a broadcast radio station licensed to [MASK], serving Woodstock and Shenandoah County, Virginia, though is currently Silent."
63220,Kit Carson County,The capital of [X] is [Y] .,Burlington,"Elitch Gardens Carousel, also known as Philadelphia Toboggan Company Carousel #6 or as the Kit Carson County Carousel, is a 1905 Philadelphia Toboggan Company carousel located in [MASK]."
63222,Lima,The capital of [X] is [Y] .,Lima,"Its main seat is in the district of Independencia in Lima and its jurisdiction extends over the [MASK] districts of Independencia, San Martín de Porres, Comas, Los Olivos, Puente Piedra, Ancon, Santa Rosa, and Carabayllo which make up a section of the Lima Metropolitan Area called the Cono Norte."
63224,Callaway County,The capital of [X] is [Y] .,Fulton,"The Callaway Plant is a nuclear power plant located on a 5,228-acre (2,116 ha)[citation needed] site in Callaway County, Missouri, near [MASK]."
63226,Republic of Tatarstan,The capital of [X] is [Y] .,Kazan,"[MASK] (Russian: Каза́нь; [kɐˈzanʲ]; Tatar: Казан, Qazan) is the capital and largest city of the Republic of Tatarstan, Russia."
63382,Brest Region,The capital of [X] is [Y] .,Brest,"The Treaty of Brest-Litovsk was a peace treaty signed on 3 March 1918 between the new Bolshevik government of Soviet Russia and the Central Powers (Germany, Austria-Hungary, Bulgaria, and Ottoman Empire), that ended Russia's participation in World War I. The treaty was signed at Brest-Litovsk (Polish: [MASK]; since 1945 Brest), after two months of negotiations."
63407,Flemish Community,The capital of [X] is [Y] .,Brussels,"The Common Community Commission (French: Commission communautaire commune, Dutch: Gemeenschappelijke Gemeenschapscommissie) is responsible for [MASK] community matters that are common to both the French Community and the Flemish Community and for institutions that fall within the competencies of the Communities but do not belong exclusively to either Community in the Brussels-Capital Region of Belgium."
63408,Mandatory Palestine,The capital of [X] is [Y] .,Jerusalem,"Bethlehem (Arabic: بيت لحم About this sound Bayt Laḥm [needs IPA]; ""House of Meat"", Bēt Laḥm; Hebrew: בֵּית לֶחֶם Bēṯ Leḥem, Bet Leḥem [bet ˈleχem], ""House of Bread""; Ancient Greek: Βηθλεέμ [bɛːtʰle.ém]; Latin: Bethleem) is a Palestinian city located in the central West Bank, Palestine, about 10 kilometers south of [MASK]."
63629,Izard County,The capital of [X] is [Y] .,Melbourne,"Ozarka College (OC) is a two-year public post-secondary institution with a main campus located in [MASK] and satellite campuses in Mountain View, Ash Flat, and Mammoth Spring that serves the populations of Izard, Stone, Fulton, and Sharp counties."
63630,Ilfov County,The capital of [X] is [Y] .,Bucharest,"Chiajna is a commune in the south-west of Ilfov County, Romania, immediately west of the capital, [MASK]."
63653,Rhein-Neckar,The capital of [X] is [Y] .,Heidelberg,It is located between [MASK] and Sinsheim in the Rhein-Neckar district in the state of Baden-Württemberg.
63664,Colorado County,The capital of [X] is [Y] .,Columbus,"The Reese–Townsend Feud, also called the Colorado County Feud, lasted from 1898 to 1907 and was a politically motivated feud taking place in the closing days of the Old West, in [MASK], and other parts of Colorado County."
63666,Ranga Reddy district,The capital of [X] is [Y] .,Hyderabad,"In April 2011, the [MASK] and Ranga Reddy district committee members of the Marxist Communist Party of India (United) joined the TCP in protest against the refusal of MCPI(U) to support the struggle for a separate Telangana state."
63681,County Dublin,The capital of [X] is [Y] .,Dublin,"Dublin (/ˈdʌblᵻn/, Irish: [MASK] [blʲaːˈklʲiəh]) is the capital and largest city of Ireland."
63732,Catawba County,The capital of [X] is [Y] .,Newton,"Berry was born in [MASK] and owned a spark plug manufacturing business in Catawba County, North Carolina."
63733,Commonwealth of the Philippines,The capital of [X] is [Y] .,Manila,"Finally in 1946, following World War II and the Japanese Occupation of the Philippines, the United States granted independence through the Treaty of [MASK] concluded between the two governments and nations."
63747,Province of Palermo,The capital of [X] is [Y] .,Palermo,"Himera (Greek: Ἱμέρα), was an important ancient Greek city of Sicily, situated on the north coast of the island, at the mouth of the river of the same name (the modern Grande), between [MASK] (modern Palermo) and Cephaloedium (modern Cefalù)."
63748,Tughlaq dynasty,The capital of [X] is [Y] .,Delhi,"Khirki Fort, approached from the Khirki village in South Delhi and close to the Satpula or the seven arched bridge on the edge of southern wall of Jahapanah (the fourth city of Medieval [MASK]), was a mosque built by Khan-i-Jahan Junan Shah, the Prime Minister of Feroz Shah Tughlaq (1351–1388) of the Tughlaq Dynasty."
63749,Kingdom of Bavaria,The capital of [X] is [Y] .,Munich,"Other historians assert that it derives from the valve bugle designed by Michael Saurle (father) in [MASK] in 1832 (Royal Bavarian privilege for a ""chromatic Flügelhorn"" 1832), which predates Adolphe Sax's work."
63796,Tamil Nadu,The capital of [X] is [Y] .,Chennai,"Produced by Dreambridge Productions on a budget of ₹ 2.50 crores, the film faced publicity issues but later the producers re-released the movie in [MASK] alone first and aascar re released the film in the rest of Tamil Nadu once it was declared as hit in Chennai."
64314,Belarus,The capital of [X] is [Y] .,Minsk,"FC Dinamo-93 Minsk (Belarusian: Дынама-93 Мiнск, Dynama-93 [MASK]) was a Belarusian football club based in Minsk."
64811,Gloucestershire,The capital of [X] is [Y] .,Gloucester,"The city borders the counties of Somerset and Gloucestershire, with the historic cities of Bath and [MASK] to the south-east and north-east, respectively."
64934,Atkinson County,The capital of [X] is [Y] .,Pearson,"Atkinson County High School is located in [MASK], the only high school in the Atkinson County School District."
64935,Gentry County,The capital of [X] is [Y] .,Albany,The three forks merge just south of [MASK] in Gentry County.
64936,Canton of Vaud,The capital of [X] is [Y] .,Lausanne,"The Cantonal Botanical Museum and Gardens (French: Musée et jardins botaniques cantonaux, MJBC) in the Canton of Vaud, Switzerland, comprises the museum and botanical garden in [MASK], as well as the botanical garden, La Thomasia, in the Alps near the town of Bex.Administered under the Service of cultural affairs of Vaud, the museum and gardens engage in the study and protection of local flora, as well as in promoting public awareness in biodiversity and nature education in general."
64974,Slovak Socialist Republic,The capital of [X] is [Y] .,Bratislava,"After being elected the Mayor of [MASK] twice – from 2002 to 2010 – he was elected into the National Council of the Slovak Republic (NR SR) in the Slovak parliamentary election, 2010."
64978,European Union,The capital of [X] is [Y] .,Strasbourg,"[MASK] is the seat of several European institutions, such as the Council of Europe (with its European Court of Human Rights, its European Directorate for the Quality of Medicines and its European Audiovisual Observatory) and the Eurocorps, as well as the European Parliament and the European Ombudsman of the European Union."
65063,Noxubee County,The capital of [X] is [Y] .,Macon,He played college football at Mississippi State University and attended Noxubee County High School in [MASK].
65064,Principality of Calenberg,The capital of [X] is [Y] .,Hanover,"After the duke's death (1641), he, as well as the wholeconsistory, removed to [MASK], where he became chief court chaplain and general superintendent of the principality of Calenberg."
65066,Gauteng,The capital of [X] is [Y] .,Johannesburg,"702 is a commercial FM radio station based in [MASK], South Africa, broadcasting on FM 92.7 and FM 106 to the greater Gauteng province."
65202,Uttar Pradesh,The capital of [X] is [Y] .,Lucknow,"They do not form flocks but loose groups of two to five spread across tens of meters have been spotted in Nawabganj bird sanctuary, Unnao and SGPGIMS Campus, [MASK] Uttar Pradesh, India."
65461,Republika Srpska,The capital of [X] is [Y] .,Sarajevo,"Forcefully, most have either moved abroad, to Serbia or other countries, or moved to a new settlement on the outskirts of [MASK], located in the Republika Srpska, known as East Sarajevo (previously Srpsko Sarajevo - Serbian Sarajevo)."
65484,Multnomah County,The capital of [X] is [Y] .,Portland,"Babler Bros Inc Heliport (FAA LID: 3OR4) is a private Heliport located in [MASK] in Multnomah County, Oregon, USA."
65485,Sarajevo Canton,The capital of [X] is [Y] .,Sarajevo,"The [MASK] metropolitan area, including Sarajevo, East Sarajevo and surrounding municipalities, is home to 688,354 inhabitants.Moreover, it is also the capital of the Federation of Bosnia and Herzegovina entity,and the center of the Sarajevo Canton."
65505,Fairbanks North Star Borough,The capital of [X] is [Y] .,Fairbanks,"The Noel Wien Public Library, operated by the Fairbanks North Star Borough, is located in [MASK]."
65512,Hungarian Soviet Republic,The capital of [X] is [Y] .,Budapest,"The Hungarian Soviet Republic fell in the first week of August 1919, when Romanian forces deployed to fend off the Hungarian invasion pushed all the way into [MASK]."
65518,Kingdom of Afghanistan,The capital of [X] is [Y] .,Kabul,"[MASK] (/ˈkɑːbᵿl/; Pashto: کابل [ˈkʰɒːbul], Persian: کابل) is the capital of the Islamic Republic of Afghanistan as well as the largest city of Afghanistan, located in the eastern section of the country."
65583,Burleigh County,The capital of [X] is [Y] .,Bismarck,"Bismarck Municipal Airport (IATA: BIS, ICAO: KBIS, FAA LID: BIS) is in Burleigh County, North Dakota, three miles southeast of the City of [MASK], which owns it."
65586,Lublin Voivodeship,The capital of [X] is [Y] .,Lublin,"Piaski transmitter ( Polish: Radiowo Telewizyjne Centrum Nadawcze [MASK] / Piaski or short RTCN Piaski) is a facility for FM- and TV-broadcasting near Piaski in Lublin Voivodeship, Poland at 51°08′02″N22°52′11″E﻿ / ﻿51.13389°N 22.86972°E."
65597,Dominion of Pakistan,The capital of [X] is [Y] .,Karachi,"He returned to the Dominions Office (which merged with the India Office in 1947 to form the Commonwealth Relations Office) in 1945, and served in South Africa, London, and Pakistan, where he headed the Deputy High Commissions in both Lahore and [MASK] during the 1950s."
65601,Ulster County,The capital of [X] is [Y] .,Kingston,"since it members were from the Northern section of Ulster County towns including [MASK] (then also called Esopus) and Saugerties, New York (then called Kingston Commons) Johannes Snyder was given his commission and officially took his post as Colonel on May 1, 1776."
65606,Santiago Metropolitan Region,The capital of [X] is [Y] .,Santiago,"Paine is a Chilean city, forming part of [MASK], and a commune in the Maipo Province, Santiago Metropolitan Region."
65631,Virginia,The capital of [X] is [Y] .,Richmond,"It is located at 200 West Marshall Street in [MASK], and is housed in Steamer Company Number 5, which is the oldest firehouse in Virginia."
65642,England,The capital of [X] is [Y] .,Winchester,"The Bloody Assizes were a series of trials started at [MASK] on 25 August 1685 in the aftermath of the Battle of Sedgemoor, which ended the Monmouth Rebellion in England."
65725,Al Madinah Region,The capital of [X] is [Y] .,Medina,"[MASK] (/məˈdiːnə/; Arabic: المدينة المنورة, al-Madīnah al-Munawwarah, ""the radiant city""; or المدينة, al-Madīnah, ""the city""), also transliterated as Madīnah, is a city in the Hejaz, and the capital of the Al Madinah Region of Saudi Arabia."
65738,Stockholm Municipality,The capital of [X] is [Y] .,Stockholm,"Bofills Båge is a residential building on [MASK], Stockholm, Sweden, at 59°18′51″N18°4′5″E﻿ / ﻿59.31417°N 18.06806°E."
65752,Gedling,The capital of [X] is [Y] .,Arnold,"was a football club based in Gedling, near [MASK], England."
65754,Azerbaijan Soviet Socialist Republic,The capital of [X] is [Y] .,Baku,"The Alexander Nevsky Cathedral (Russian: Александро-Невский Собор; Azeri: Aleksandr Nevski Başkilsəsi, often referred to as Qızıllı kilsə – ""The Gilt Church"") was the main Russian Orthodox cathedral in [MASK], Azerbaijan from when it was completed in 1898 until its destruction in 1937 during the Soviet era under Joseph Stalin."
65954,San Joaquin County,The capital of [X] is [Y] .,Stockton,"Established in 1908, the Stockton Terminal and Eastern Railroad (reporting mark STE) provides service to several companies around the [MASK], in San Joaquin County, California."
65955,Kingdom of Greece,The capital of [X] is [Y] .,Athens,"The coup was headed by Nikolaos Plastiras, and broke out on 1 March 1935, but failed to establish itself in [MASK] and most of mainland Greece."
65970,Itawamba County,The capital of [X] is [Y] .,Fulton,The Itawamba County School District is a public school district based in [MASK] (USA).
65971,South Korea,The capital of [X] is [Y] .,Seoul,"It is located on a 30-acre (120,000 m2) campus at 207-43 Cheongnyangni 2dong, Dongdaemun-gu, [MASK] 130-722, Korea."
