,sub_label,template,obj_label,masked_sentence
2700,Drowned Ammet,[X] plays [Y] music .,fantasy,Drowned Ammet is a [MASK] novel for young adults by British author Diana Wynne Jones.
2702,Paul Le Flem,[X] plays [Y] music .,opera,"Aucassin et Nicolette is a shadow puppet [MASK] by Paul Le Flem after the medieval ""chante-fable"" Aucassin et Nicolette."
2703,Mork & Mindy,[X] plays [Y] music .,sitcom,The following is an episode list for the ABC [MASK] television series Mork & Mindy.
2712,Zutty Singleton,[X] plays [Y] music .,jazz,"Jazz critic Hugues Panassié considered him one of the three greatest [MASK] drummers of his generation, along with Zutty Singleton and Warren ""Baby"" Dodds."
2715,The Likely Lads,[X] plays [Y] music .,sitcom,"Sheila Fearn (born 3 October 1940 in Leicester, Leicestershire) is a British actress best known for playing Audrey, the sister of Terry Collier in BBC [MASK] The Likely Lads and Whatever Happened to the Likely Lads?, and also later on as Ann Fourmile, the next door neighbour in the Thames Television sitcom George and Mildred."
2719,Chris McGregor,[X] plays [Y] music .,jazz,"1966) was a [MASK] musician from South Africa, who played tenor saxophone in the sextet The Blue Notes alongside Chris McGregor, Dudu Pukwana, Mongezi Feza, Johnny Dyani and Louis Moholo."
2722,Henry Threadgill,[X] plays [Y] music .,jazz,"Said Howard Reich, [MASK] critic of the Chicago Tribune, ""It would be difficult to overestimate Henry Threadgill's role in perpetually altering the meaning of jazz..…He has changed our underlying assumptions of what jazz can and should be."""
2731,The Darrell Schweitzer Megapack,[X] plays [Y] music .,fantasy,The Darrell Schweitzer Megapack: 25 Fantastic Tales is a collection of [MASK] short stories written by Darrell Schweitzer.
2733,Kris Davis,[X] plays [Y] music .,jazz,Kris Davis (born 1980) is a Canadian [MASK] pianist and composer.
2735,Erik Truffaz,[X] plays [Y] music .,jazz,He has also appeared in several albums with [MASK] trumpet player Erik Truffaz.
2738,Jean-Luc Ponty,[X] plays [Y] music .,jazz,"Jean-Luc Ponty, Michał Urbaniak and Elek Bacsik were among the first famous [MASK] violinists to play it."
2745,Kurt Vonnegut,[X] plays [Y] music .,satire,"Slaughterhouse-Five, or The Children's Crusade: A Duty-Dance with Death (1969) is a [MASK] novel by Kurt Vonnegut about World War II experiences and journeys through time of a chaplain's assistant named Billy Pilgrim."
2749,Dena DeRose,[X] plays [Y] music .,jazz,"Dena DeRose (born February 15, 1966) is an American [MASK] pianist, singer and educator."
2751,Paul Gonsalves,[X] plays [Y] music .,jazz,"Renell Gonsalves performs with a wide variety of artists, as a skillful Latin-jazz percussionist (His father was renowned [MASK] saxophonist Paul Gonsalves, late of the Duke Ellington band)."
2755,Grimus,[X] plays [Y] music .,fantasy,Grimus is a 1975 [MASK] and science fiction novel by Salman Rushdie.
2757,The Alzheimer Case,[X] plays [Y] music .,thriller,"In 2003 he had the starring role in the critically acclaimed [MASK] The Memory of a Killer (The Alzheimer Case) of which the leading American critic Roger Ebert wrote in his review: ""Jan Decleir never goes for the easy effect, never pushes too hard, is a rock-solid occupant of his character."
2760,Rued Langgaard,[X] plays [Y] music .,opera,Antikrist (English: Antichrist) is the only [MASK] by Danish composer Rued Langgaard.
2761,Enhanced Music,[X] plays [Y] music .,trance,"Joe Garrett (born 24 October 1986), better known by his stage name Temple One, is an English [MASK] DJ and music producer with a string of successful releases on Enhanced Music, Armada Music and Flashover Recordings."
2762,Milt Larkin,[X] plays [Y] music .,jazz,"Milt Larkin (October 10, 1910, Navasota, Texas – August 31, 1996) was an American [MASK] trumpeter, bandleader and singer."
2764,Metalwood,[X] plays [Y] music .,jazz,"He is noted for his work with two-time Juno Award winning [MASK] group Metalwood featuring Mike Murley, Ian Froman and Brad Turner."
2765,Sabriel,[X] plays [Y] music .,fantasy,"Sabriel is a [MASK] novel by Garth Nix, first published in 1995."
2767,Greg Cohen,[X] plays [Y] music .,jazz,"Greg Cohen (June 13, 1953) is a [MASK] bassist."
2769,Harold Land,[X] plays [Y] music .,jazz,"Dupree Bolton (3 March 1929 – 5 June 1993) was a bop [MASK] trumpeter from Oklahoma City, Oklahoma, USA, probably best known for his recordings with Harold Land and Curtis Amy."
2773,Funkadelic,[X] plays [Y] music .,funk,"In 1981, the trio caused confusion when they formed a new [MASK] band that they also called Funkadelic, and released an album called Connections and Disconnections."
2802,Erik Nylander,[X] plays [Y] music .,jazz,"Johan Erik Nylander (born 3 April 1981 in Norberg, Sweden) is a Swedish [MASK] musician (drums), improviser and composer, working in Norway since 2002."
2804,Del Arno Band,[X] plays [Y] music .,reggae,Del Arno Band is a Serbian and former Yugoslav [MASK] band from Belgrade.
2810,Young-Holt Unlimited,[X] plays [Y] music .,jazz,"Released in the United Kingdom in July 2005 and in the rest of Europe in August 2005 as the album's fourth and final single, the track was written by Stone, Desmond Child, Betty Wright, Steve Greenberg and Mike Mangini, and is based upon a sample from the 1968 song ""Soulful Strut"" by Chicago-based soul and [MASK] instrumental group Young-Holt Unlimited."
2811,Dave McKenna,[X] plays [Y] music .,jazz,"Dave McKenna (30 May 1930 – 18 October 2008, Woonsocket, Rhode Island) was an American [MASK] pianist."
2813,King Kolax,[X] plays [Y] music .,jazz,"King Kolax (November 6, 1912, Kansas City, Missouri – December 18, 1991, Chicago, Illinois) was a United States [MASK] trumpeter."
2815,Mario Del Monaco,[X] plays [Y] music .,opera,"Among the famous people he treated were the Jazz musician Louis Armstrong (""Satchmo"") and [MASK] stars including Mario del Monaco and Giuseppe di Stefano."
2816,Fyodor Ivanovich Shalyapin,[X] plays [Y] music .,opera,"In 1935–36 de Godzinsky joined, as the lead pianist, the legendary [MASK] singer Feodor Chaliapin on his renowned Far East tour."
2822,The Office,[X] plays [Y] music .,sitcom,"An example is The Office, a BBC [MASK] which got adapted as The Office US, Le Bureau in France, Stromberg in Germany, La Job in Quebec and La Ofis in Chile."
2823,Alexander O'Neal,[X] plays [Y] music .,funk,"Flyte Tyme was a [MASK]/R&B band from Minneapolis which launched the careers of vocalists Cynthia Johnson, Alexander O'Neal and Grammy-winning producers Jimmy Jam and Terry Lewis."
2826,John Benson Brooks,[X] plays [Y] music .,jazz,"John Benson Brooks (February 23, 1917, Houlton, Maine – November 13, 1999, New York City) was an American [MASK] pianist, songwriter, arranger, and composer."
2828,Aram Khachaturian,[X] plays [Y] music .,symphony,"A pupil of Aram Khachaturian, he composed seven [MASK], eight string quartets, numerous concertos, and much chamber music."
2829,Les Elgart,[X] plays [Y] music .,jazz,"He studied at schools that include The Art Institute of Chicago and began touring with various local midwest ""ghost big bands"" (Les Elgart, Woody Herman) as well as playing with small local [MASK] and rock groups."
2832,Susie Ibarra,[X] plays [Y] music .,jazz,"Susie Ibarra (born Anaheim, California, November 15, 1970) is a contemporary composer and percussionist who has worked and recorded with [MASK], classical, world, and Indigenous musicians."
2835,Peter Metro,[X] plays [Y] music .,reggae,"Peter Metro (born Peter Clarke, Kingston, Jamaica, c.1960) is a [MASK] deejay, who released five albums in the 1980s."
2838,Eureka Brass Band,[X] plays [Y] music .,jazz,"As expected of a jazz standard, it has been played and recorded by a number of [MASK] legends including the New Orleans Rhythm Kings, Sharkey Bonano, Kid Ory, the Eureka Brass Band, Humphrey Lyttelton and many others."
2839,Frasier,[X] plays [Y] music .,sitcom,"Frasier is an American [MASK] that was broadcast on NBC for eleven seasons, premiering on September 16, 1993, and concluding on May 13, 2004."
2908,Astor Piazzolla,[X] plays [Y] music .,opera,María de Buenos Aires is a tango [MASK] (tango operita) with music by Ástor Piazzolla and libretto by Horacio Ferrer which premiered at the Sala Planeta in Buenos Aires in May 1968.
2910,"Hello, Love",[X] plays [Y] music .,jazz,"Hello, Love is a 1960 studio album by the American [MASK] singer Ella Fitzgerald, recorded over two sessions in 1957 and 1959."
2912,Kami-sama no Inai Nichiyōbi,[X] plays [Y] music .,fantasy,"Sunday Without God is a 2013 [MASK], supernatural Japanese anime series based on the light novels written by Kimihito Irie and illustrated by Shino."
2913,Alexander Borodin,[X] plays [Y] music .,opera,The Tale of Igor's Campaign was adapted by Alexander Borodin as an [MASK] and became one of the great classics of Russian theatre.
2919,Valentine Chin,[X] plays [Y] music .,reggae,"Albert Valentine ""Tony"" Chin is a Jamaican guitarist, who has collaborated with many [MASK] artists including Burning Spear and Johnny Clarke."
2921,Willie Dennis,[X] plays [Y] music .,jazz,"Willie Dennis (né William DeBerardinis, January 10, 1926, Philadelphia – July 8, 1965, New York City) was an American [MASK] trombonist known as a big band musician but who was also an influential bebop soloist."
2923,Nino Rota,[X] plays [Y] music .,opera,"Il cappello di paglia di Firenze (literally translated as The Florentine Straw Hat but usually titled in English language productions as The Italian Straw Hat) is an [MASK] by Nino Rota to an Italian-language libretto by the composer and Ernesta Rota, based on the play Le chapeau de paille d'Italie by Eugène Labiche and Marc Michel."
2927,Kelly Link,[X] plays [Y] music .,fantasy,"Duchamp is often grouped together with Kelly Link and other contemporary women authors who use genres like [MASK], horror, and science fiction to explore themes of feminism and gender politics."
2930,Andrew Schultz,[X] plays [Y] music .,opera,"Maroochy Barambah rose to fame for her part in the 1989 Sydney Metropolitan Opera production of Black River, by Julianne Schultz and Andrew Schultz, an [MASK] about black deaths in custody, and later starring in the 1993 film adaption which was awarded the Grand-Prix, Opera Screen at Opera Bastille, Paris."
2931,Domenico Cimarosa,[X] plays [Y] music .,opera,"Domenico Cimarosa ([doˈmeːniko tʃimaˈrɔːza]; 17 December 1749, Aversa, Province of Caserta – 11 January 1801, Venice) was an Italian [MASK] composer of the Neapolitan school."
2940,Herbie Hancock,[X] plays [Y] music .,funk,"Mike Clark (born October 3, 1946) is an American jazz and [MASK] drummer, who is most noted for playing in the Headhunters band headed up by Herbie Hancock in the mid-1970s."
2941,Mike Stern,[X] plays [Y] music .,jazz,"Ambrosetti has worked with several American and European musicians in recordings and at [MASK] festivals and concerts, including Kenny Clarke, Dexter Gordon, Phil Woods, Cannonball Adderley, Joe Henderson, Michael Brecker, Mike Stern, Hal Galper and Romano Mussolini."
2954,Hamlet,[X] plays [Y] music .,tragedy,"According to the Russian critics, his interpretations of Hamlet and Othello put Adamian's name among the best [MASK] of the world."
2955,Benito Cereno,[X] plays [Y] music .,novella,"His latest book, The Empire of Necessity: Slavery, Freedom, and Deception in the New World, is a study of the factual basis for the [MASK] Benito Cereno by Herman Melville."
2959,Cobblestone Records,[X] plays [Y] music .,jazz,Cobblestone Records was an American [MASK] record label.
2961,Chiaroscuro Records,[X] plays [Y] music .,jazz,WVIA owns Chiaroscuro Records and broadcasts the Chiaroscuro Channel [MASK] on WVIA-FM HD-3.
2965,Mercer Ellington,[X] plays [Y] music .,jazz,"He got interested in [MASK] after meeting musicians from that department and switched - graduating with distinction in 1988 and continuing his studies in New York, studying with Donald Byrd on the trumpet gaining experience playing in the big bands of Frank Foster and Mercer Ellington."
2967,Kamasi Washington,[X] plays [Y] music .,jazz,"Kamasi Washington (born February 18, 1981) is an American [MASK] saxophonist, composer, production editor and band leader."
2969,Judi Silvano,[X] plays [Y] music .,jazz,"Judi Silvano, born 1951, is a [MASK] singer and composer."
2972,Bedouin Soundclash,[X] plays [Y] music .,reggae,Street Gospels is the third album by Canadian [MASK] band Bedouin Soundclash.
2975,Ken Peplowski,[X] plays [Y] music .,jazz,"""Just Friends""'s cover art, designed by Danny!, pays homage to the cover art found on George Masso and Ken Peplowski's collaborative [MASK] album, also titled Just Friends."
2979,Grey Gull Records,[X] plays [Y] music .,jazz,"Other than a few interesting sides by [MASK] bands led by Clarence Williams and Cliff Jackson, most Van Dyke records were dance band numbers of the time, usually played by Grey Gull's studio band and featuring musicians such as Mike Mosiello, Andy Sannella and Charles Magnante, recorded with below average audio fidelity for the era, pressed in rather noisy and gritty shellac."
2980,Wally Fawkes,[X] plays [Y] music .,jazz,"Among the musicians who played in the band at various times were the great British [MASK] trumpeter Humphrey Lyttelton, Wally Fawkes the clarinettist and Eddie Harvey the trombonist."
2984,Boys Town Gang,[X] plays [Y] music .,disco,The Boys Town Gang were a San Francisco based [MASK] and Hi-NRG band.
2989,Geminiano Giacomelli,[X] plays [Y] music .,opera,"The aria, originally called Sposa, non mi conosci, was taken from the Geminiano Giacomelli's [MASK] La Merope (1734), composed before Vivaldi's pasticcio Bajazet."
2990,Postcards Records,[X] plays [Y] music .,jazz,"Postcards Records was an American [MASK] record label active during the 1990s, an imprint of Arkadia Jazz."
2992,Shafi Hadi,[X] plays [Y] music .,jazz,"Shafi Hadi (born Curtis Porter, 21 September 1929) is an American [MASK] tenor and alto saxophonist known for his recordings with Charles Mingus and with Hank Mobley."
2995,Harry James,[X] plays [Y] music .,jazz,"Vido William Musso (17 January 1913 – 9 January 1982) was an Italian-born [MASK] tenor saxophonist, clarinetist and bandleader born in Carini, Italy, best known for his many contributions to the big bands of Benny Goodman, Gene Krupa, Tommy Dorsey, Harry James, Stan Kenton and Woody Herman."
2999,Still Open All Hours,[X] plays [Y] music .,sitcom,"Pepperdine has also had recurring roles in the BBC Three series ""Together"", the BBC Four [MASK] Up the Women, the BBC's comedy drama Grass, and has appeared in over 50 TV shows including episodes of ""Rev"", ""Still Open All Hours"", ""New Tricks"", ""Twenty Twelve"", Julia Davis's dark comedy Nighty Night, Jack Dee's Lead Balloon, Steve Coogan's I'm Alan Partridge, ""Mid Morning Matters"" and Saxondale, and Miranda Hart's Christmas Unwrapped and ""Miranda""."
3000,Peanuts Holland,[X] plays [Y] music .,jazz,"The Jeter-Pillars orchestra served as a training ground for up-and-coming [MASK] players including trumpeters Harry ""Sweets"" Edison and Peanuts Holland, bassist Jimmy Blanton, drummers Jo Jones, Sid Catlett and Kenny Clarke, guitarist Floyd Smith, tenor-saxophonist Jimmy Forrest, and alto saxophonist Chris Woods."
3001,Peter Schlemihl,[X] plays [Y] music .,novella,"Peter Schlemihl is the title character of an 1814 [MASK], Peter Schlemihls wundersame Geschichte (Peter Schlemihl's Miraculous Story), written in German by exiled French aristocrat Adelbert von Chamisso."
3004,Sugar Minott,[X] plays [Y] music .,reggae,"He was scouted by Sugar Minott and began performing in Jamaica, and later formed Japan's first [MASK] festival ""Japansplash"" in 1985."
3008,Gary Unmarried,[X] plays [Y] music .,sitcom,"Gary Unmarried is an American [MASK] created by Ed Yeager, which ran on CBS from September 24, 2008 to March 17, 2010."
3013,Shindig!,[X] plays [Y] music .,variety,"The video, which was shot in black and white, was directed by Jason Miller and is based on the Everly Brothers' 1964 performance of the song ""Gone, Gone, Gone"" on the [MASK] Shindig!"
3014,Abhorsen,[X] plays [Y] music .,fantasy,"The Old Kingdom, or Abhorsen in North America, is a [MASK] series by Australian author Garth Nix."
3017,Boyd Raeburn,[X] plays [Y] music .,jazz,"Albert Boyd Raeburn (October 27, 1913 – August 2, 1966) was an American [MASK] bandleader and bass saxophonist."
3022,Filles de Kilimanjaro,[X] plays [Y] music .,jazz,"Filles de Kilimanjaro (French for ""Girls/Daughters of Kilimanjaro"") is a studio album by American [MASK] recording artist Miles Davis."
3024,Carmen McRae,[X] plays [Y] music .,jazz,"Dana Countryman quotes from Linda Dahl's 1984 book on women in [MASK], Stormy Weather: ""Irene Kral had a lovely, resonant voice with a discreet vibrato, flawless diction and intonation, and a slight, attractive nasality and shaping of phrases that resembled Carmen McRae's."
3045,Clifford Brown,[X] plays [Y] music .,jazz,"Clifford Brown (October 30, 1930 – June 26, 1956), aka ""Brownie"", was an American [MASK] trumpeter."
3064,Loris Tjeknavorian,[X] plays [Y] music .,opera,Rostam and Sohrab is an [MASK] by Loris Tjeknavorian.
3066,Delightful Precipice,[X] plays [Y] music .,jazz,His association with Django Bates has led to many diverse projects away from the [MASK] environment they normally occupy with Human Chain and Delightful Precipice.
3069,Landmark Records,[X] plays [Y] music .,jazz,Landmark Records was an American [MASK] record label founded in 1985 by Orrin Keepnews as a successor to Milestone Records.
3075,Raphe Malik,[X] plays [Y] music .,jazz,"In the avant garde arena, he has led many recording sessions with pianist Joel Futterman, Jere Carroll, Kash Killion Paul led the historic Trio Hurricane session Suite of Winds in Aug 1986 with Glenn Spearman and William Parker and has recorded with many other top [MASK] musicians such as Raphe Malik, Hayes Burnett and Henry Letcher to name a few."
3078,Sal Mosca,[X] plays [Y] music .,jazz,"Sal Mosca (April 27, 1927 – July 28, 2007) was an American [MASK] pianist who was a student of Lennie Tristano."
3081,Cold Comfort Farm,[X] plays [Y] music .,satire,"After Cold Comfort Farm, a [MASK] on the genre of rural-themed ""loam and lovechild"" novels popular in the late 1920s, most of Gibbons's novels were based within the middle-class suburban world with which she was familiar."
3085,David Friesen,[X] plays [Y] music .,jazz,"David Friesen (born May 6, 1942) is an American [MASK] bassist born in Tacoma, Washington."
3089,Joe Marsala,[X] plays [Y] music .,jazz,"As a musician she is known by her birth name ""Adele Girard"", but she became ""Adele Girard Marsala"" on marriage to [MASK] clarinetist Joe Marsala."
3093,Wardell Gray,[X] plays [Y] music .,jazz,"After his discharge he worked extensively on the New York City [MASK] scene, playing and recording with Georgie Auld, Charlie Parker, Allen Eager, Dexter Gordon, Kai Winding, Wardell Gray, and Fats Navarro."
3097,Jimmy Raney,[X] plays [Y] music .,jazz,"He was a member of Oscar Peterson's group, and has worked with Pepper Adams, Stan Getz, Michel Petrucciani, Stephane Grappelli, Tommy Flanagan, Jimmy Raney, Chet Baker, Joe Henderson and many other important [MASK] musicians."
3102,Peter Benoit,[X] plays [Y] music .,opera,"Peter Benoit was his great model, but he adapted Benoit’s principles and gave Flemish music a modern mode of expression and a contemporary face.He wrote above all for the symphony orchestra, but he also wrote incidental music, an [MASK], many Flemish songs, chamber music and work for brass bands and wind ensembles."
3104,Jimmy McGriff,[X] plays [Y] music .,jazz,Electric Funk is an album by American [MASK] organist Jimmy McGriff featuring performances recorded in 1969 and released on the Blue Note label.
3108,Babs Gonzales,[X] plays [Y] music .,jazz,"Charles Freeman Lee, known as Freeman Lee (August 13, 1927 – June 15, 1997) was an American [MASK] trumpeter, recording with the Elmo Hope Quintet, Bennie Green, Babs Gonzales and Howard McGhee."
3109,Gothika,[X] plays [Y] music .,thriller,"She has since appeared in films in a range of genres, including the comedy Waking Up in Reno (2002), the [MASK] Gothika (2003), the Christmas film Noel (2004), and the action adventure Sahara (2005)."
3112,Steps Ahead,[X] plays [Y] music .,jazz,"For rock listeners, the albums Steps Ahead and Modern Times (1984, with Bernhardt replacing Elias in the main line-up, and other guest musicians appearing in limited roles) are a great bridge into a kind of [MASK] that is energetic and powerful."
3131,Arthur Benjamin,[X] plays [Y] music .,opera,The Devil Take Her is an [MASK] in one act by Arthur Benjamin to an original English libretto by Alan Collard and John Gordon.
3132,Philips Records,[X] plays [Y] music .,jazz,"Paris Jazz Piano is a studio album by [MASK] pianist Michel Legrand, released in 1959 on Philips Records."
3135,Louis Prima,[X] plays [Y] music .,jazz,"The song is featured on pop, soul, Gospel and [MASK] recordings by The Ames Brothers, The Golden Gate Quartet, The Fairfield Four, The Larks, Benny Goodman, Grant Green, Bill Holman, Sonny Rollins, Bobby Scott, Phil Harris, Kay Starr, Louis Prima and several others."
3136,Jamil Nasser,[X] plays [Y] music .,jazz,"Jamil Nasser, born George Joyner (June 21, 1932 – February 13, 2010) and also credited on some of Ahmad Jamal's recordings as Jamil Sulieman, was an American [MASK] musician."
3141,Dominick Argento,[X] plays [Y] music .,opera,Postcard from Morocco is an [MASK] in one act composed by Dominick Argento and libretto written by John Donahue that was commissioned by the Center Opera Company (now the Minnesota Opera).
3146,Misty in Roots,[X] plays [Y] music .,reggae,"Throughout the festival's history, many major [MASK] acts have performed there including (among many others): Black Uhuru, Dennis Brown, Jimmy Cliff, Third World, Steel Pulse, Aswad, Freddie McGregor, Sly and Robbie, Burning Spear, Linton Kwesi Johnson, The Abyssinians, Culture, Misty In Roots, Israel Vibration, Lee Scratch Perry, Radical Dance Faction, Lucky Dube, Tony Rebel, Maxi Priest, Bunny Wailer, Shaggy, Beenie Man, Sizzla, Sean Paul, Groundation"
3147,Wolfgang Muthspiel,[X] plays [Y] music .,jazz,"Wolfgang Muthspiel (born 2 March 1965 in Judenburg, Styria) is an Austrian [MASK] guitarist and composer."
3149,Nick Travis,[X] plays [Y] music .,jazz,"Among the [MASK] musicians to work in the ensemble were Gerry Mulligan, Ornette Coleman, Herb Pomeroy, Nick Travis, Leo Wright, Phil Woods, Jim Hall, Richard Davis, Connie Kay, Eric Dolphy, Coleman Hawkins, Benny Golson, Thad Jones, Joe Newman, Jimmy Raney, Jerome Richardson and Mike Zwerin."
3150,Memphis Minnie,[X] plays [Y] music .,blues,"The Memphis blues is a style of [MASK] that was created in the 1910s – 1930s by Memphis-area musicians like Frank Stokes, Sleepy John Estes, Furry Lewis and Memphis Minnie."
3151,Ron McClure,[X] plays [Y] music .,jazz,"He has performed with [MASK] greats including Charlie Byrd, Jim McNeely, Ralph Lalama, Vic Juris, Ron McClure, Mike Richmond and David Liebman."
3160,The Cat Empire,[X] plays [Y] music .,jazz,"The discography of The Cat Empire, an Australian alternative rock and [MASK] group, consists of seven studio albums, four live albums, and eighteen singles."
3161,Lewis Porter,[X] plays [Y] music .,jazz,"Lewis Porter is a [MASK] pianist and musicologist, educator and author."
3163,Cornelis van Haarlem,[X] plays [Y] music .,portrait,"Cornelis Corneliszoon van Haarlem (1562 – 11 November 1638), Dutch Golden Age painter and draughtsman, was one of the leading Northern Mannerist artists in the Netherlands, and an important forerunner of Frans Hals as a [MASK]."
3165,The Army Game,[X] plays [Y] music .,sitcom,"The show is a spin-off of The Army Game, a [MASK] about soldiers undertaking national service, and follows two of the main characters (played by Alfie Bass and Bill Fraser) after they returned to civilian life."
3171,Enrique Granados,[X] plays [Y] music .,opera,"Goyescas is an [MASK] in one act and three tableaux, written in 1915 by the Spanish composer Enrique Granados."
3175,Tommy Vig,[X] plays [Y] music .,jazz,"Tommy Vig (July 14, 1938) is a [MASK] vibraharpist, drummer, percussionist, arranger, big band leader, film, television, and classical concert composer, inventor, author, and educator."
3177,The Mighty Boosh,[X] plays [Y] music .,sitcom,He played Howard Moon in their [MASK] The Mighty Boosh.
3178,Phone Booth,[X] plays [Y] music .,thriller,"He has since concentrated mainly on screenwriting including the Joel Schumacher [MASK] Phone Booth (2002), Cellular (2004) and Captivity (2007)."
3179,Alvino Rey,[X] plays [Y] music .,jazz,"He is known for his unique skills as a trumpeter and left his mark on a range of larger bands such as the orchestras of Alvino Rey, Charlie Spivak, Les Brown's Band of Renown, and Mel Torme's Mel-Tones, in the [MASK] scene of the period surrounding World War II ."
3180,Loose Tubes,[X] plays [Y] music .,jazz,Loose Tubes was a British [MASK] big band/orchestra active during the mid-to-late 1980s.
3188,Khan Jamal,[X] plays [Y] music .,jazz,"By the 1970s, Lancaster had played with musicians such as McCoy Tyner, Khan Jamal and Sun Ra, as well as some outside of the [MASK] idiom, including Memphis Slim and Johnny Copeland."
3191,Franz Liszt,[X] plays [Y] music .,symphony,"Scherbakov has had a successful recording career for Naxos Records; among his CDs on that label are recordings of all Tchaikovsky's Piano Concertos, the nine Beethoven [MASK] (as transcribed for the piano by Liszt), and music by Godowsky, Medtner, Respighi, Shostakovich, and Lyapunov."
3203,Lester Young,[X] plays [Y] music .,jazz,"""The Sound of Jazz"" was essentially a broadcast jam session including many luminaries of [MASK], such as Miles Davis, Roy Eldridge, Coleman Hawkins, Ben Webster, Lester Young, Thelonious Monk, Milt Hinton, and Billie Holiday."
3225,The Dustbinmen,[X] plays [Y] music .,sitcom,"He did varied stage and television work, but is best remembered as Jerry Booth and as Winston, the die-hard Manchester City fan in the hit Granada Television [MASK] The Dustbinmen."
3229,Patty Waters,[X] plays [Y] music .,jazz,"Patty Waters (born March 11, 1946) is a [MASK] vocalist, best known for her free jazz recordings in the 1960s for the ESP-Disk label."
3231,So Haunt Me,[X] plays [Y] music .,sitcom,"So Haunt Me is a British television [MASK] about a family that moves into a home occupied by the ghost of its previous resident, a middle-aged Jewish mother."
3233,Ferdinand Ries,[X] plays [Y] music .,symphony,Howard Griffiths’ recordings of all the eight [MASK] by Beethoven’s pupil Ferdinand Ries met with worldwide critical acclaim.
3234,Chris Batchelor,[X] plays [Y] music .,jazz,Chris Batchelor is a British [MASK] trumpeter and composer.
3236,Tony Rebel,[X] plays [Y] music .,reggae,Rebel Salute is a positive [MASK] concert held and formed by the legendary Tony Rebel and Flames Productions.
3243,Candido Camero,[X] plays [Y] music .,jazz,"For this Columbia album Tony Bennett had started working with English [MASK] pianist Ralph Sharon and together they devised this percussion influenced treatment and invited percussionists Chico Hamilton, Jo Jones, Billy Exiner, Art Blakey, Candido & Sabu to take part; Ralph Sharon was arranger & conductor."
3250,Jean-Joseph de Mondonville,[X] plays [Y] music .,opera,"Titon et l'Aurore (English: Tithonus and Aurora) is an [MASK] in three acts and a prologue by the French composer Jean-Joseph de Mondonville which was first performed at the Académie royale de musique, Paris on 9 January 1753."
3253,Fred Thelonious Baker,[X] plays [Y] music .,jazz,"Fred Thelonious Baker (born 4 June 1960) is an English guitarist and [MASK] bass guitarist from Tibshelf, Derbyshire."
3255,Audio Fidelity,[X] plays [Y] music .,jazz,Sounds from Rikers Island is an album by [MASK] pianist Elmo Hope recorded in 1963 for the Audio Fidelity label.
3256,Theodosii Spassov,[X] plays [Y] music .,jazz,Theodosii Spassov (born 4 March 1961) is a Bulgarian [MASK] musician who plays kaval.Theodosii Spassov began his early training on the kaval at the Kotel Music School and The Academy of Music and Dance in Plovdiv/Bulgaria.
3262,Gennett,[X] plays [Y] music .,jazz,"Having remarried, Carol Lou Woodward continues to play as a soloist and in small combos in and around her home since 1957, Richmond, Indiana, where Gennett Records produced important early [MASK] recording, including the first by Louis Armstrong."
3269,Marshall Allen,[X] plays [Y] music .,jazz,"Throughout its history the festival has hosted prominent names from the [MASK] world such as: John McLaughlin, Ornette Coleman, Herbie Hancock, McCoy Tyner, Joe Zawinul, Dave Holland, Charlie Haden, Chick Corea, Stanley Clarke, Art Ensemble of Chicago, Pat Metheny, Tito Puente Anthony Braxton, Ray Charles, Cubanismo, D. D. Jackson, Sierra Maestra, Marshall Allen, Rabih Abou-Khalil, Gotan Project, Maria Joao, Toni Kitanovski, Al Di Meola, Youssou N'Dour, Brazilian Girls, and many more."
3270,Harold Arlen,[X] plays [Y] music .,jazz,"""I've Got The World on a String"" is a 1932 popular [MASK] song composed by Harold Arlen, with lyrics written by Ted Koehler."
3274,Dicky Wells,[X] plays [Y] music .,jazz,"By 1936, Mordecai was the host and master of ceremonies at The Theatrical Grill, a Harlem nightclub on West 134th Street managed by Dickie Wells (Mordecai's former dancing partner and a notorious Harlem gigolo -- not to be confused with [MASK] trombonist Dicky Wells)."
3279,Edward Solomon,[X] plays [Y] music .,opera,"Billee Taylor, or The Reward of Virtue is ""a nautical comedy [MASK]"" by Edward Solomon, with a libretto by Henry Pottinger Stephens."
3281,Sykes,[X] plays [Y] music .,sitcom,"His deadpan comedy style and classic facial expressions made him a very popular character, but in series 7 of the [MASK], he left the show and was replaced by Julian Dalrymple- Sykes, played by Ben Aris."
3282,Philip Catherine,[X] plays [Y] music .,jazz,"It has released material by most of Belgium's [MASK] talent, including Philip Catherine, Nathalie Loriers, Diederik Wissels, Eric Legnini, Musicazur and Charles Loos as well as younger talents such as Mélanie De Biasio and the Pascal Schumacher Quartet."
3289,Meet Mr. McNutley,[X] plays [Y] music .,sitcom,"McNutley (later retitled The Ray Milland Show) is an American [MASK] which aired on CBS Television from 1953–1955, with Ray Milland in the role of fastidious Professor Ray McNutley, the head of the English Department at the fictitious Lynnhaven College for girls."
3291,Ettore Panizza,[X] plays [Y] music .,opera,"The first performance of the [MASK] as completed by Alfano was the following night, 26 April, although it is disputed whether this was conducted by Toscanini again or by Ettore Panizza."
