obj_label,masked_sentence,masked_sentence_roberta
dutch,Balthasar Bekker (20 March 1634 – 11 June 1698) was a [MASK] minister and author of philosophical and theological works.,Balthasar Bekker (20 March 1634 – 11 June 1698) was a <mask> minister and author of philosophical and theological works.
french,"The Tenant ([MASK]: Le Locataire chimérique) is a novel by Roland Topor, a French illustrator, painter, writer and filmmaker.","The Tenant (<mask>: Le Locataire chimérique) is a novel by Roland Topor, a French illustrator, painter, writer and filmmaker."
french,"The Tenant (French: Le Locataire chimérique) is a novel by Roland Topor, a [MASK] illustrator, painter, writer and filmmaker.","The Tenant (French: Le Locataire chimérique) is a novel by Roland Topor, a <mask> illustrator, painter, writer and filmmaker."
french,The film was a project by [MASK] cartoonist Roland Topor who earlier delivered the imagery for the animated cult classic La Planète Sauvage (1973).,The film was a project by <mask> cartoonist Roland Topor who earlier delivered the imagery for the animated cult classic La Planète Sauvage (1973).
french,"It stars Klaus Kinski as Count Dracula, Isabelle Adjani as Lucy Harker, Bruno Ganz as Jonathan Harker, and [MASK] artist-writer Roland Topor as Renfield.","It stars Klaus Kinski as Count Dracula, Isabelle Adjani as Lucy Harker, Bruno Ganz as Jonathan Harker, and <mask> artist-writer Roland Topor as Renfield."
french,"Roland Topor (January 7, 1938 – April 16, 1997) was a [MASK] illustrator, painter, writer, filmmaker and actor, known for the surreal nature of his work.","Roland Topor (January 7, 1938 – April 16, 1997) was a <mask> illustrator, painter, writer, filmmaker and actor, known for the surreal nature of his work."
french,"Roland Topor (January 7, 1938 – April 16, 1997) was a [MASK] illustrator, painter, writer, filmmaker and actor, known for the surreal nature of his work.","Roland Topor (January 7, 1938 – April 16, 1997) was a <mask> illustrator, painter, writer, filmmaker and actor, known for the surreal nature of his work."
french,Bernard Blancan (born 9 September 1958) is a [MASK] actor.,Bernard Blancan (born 9 September 1958) is a <mask> actor.
french,Bernard Blancan (born 9 September 1958) is a [MASK] actor.,Bernard Blancan (born 9 September 1958) is a <mask> actor.
dutch,"Toine Manders (born August 17, 1969 in Deurne) is a [MASK] lawyer and the current president and leader of the Libertarian Party.","Toine Manders (born August 17, 1969 in Deurne) is a <mask> lawyer and the current president and leader of the Libertarian Party."
dutch,Toine Manders (born 14 March 1956) is a [MASK] politician and Member of the European Parliament.,Toine Manders (born 14 March 1956) is a <mask> politician and Member of the European Parliament.
dutch,Toine Manders (born 14 March 1956) is a [MASK] politician and Member of the European Parliament.,Toine Manders (born 14 March 1956) is a <mask> politician and Member of the European Parliament.
dutch,"Maria Tesselschade Roemers Visscher, also called Maria Tesselschade Roemersdochter Visscher or Tesselschade (March 25, 1594 – June 20, 1649) was a [MASK] poet and engraver.","Maria Tesselschade Roemers Visscher, also called Maria Tesselschade Roemersdochter Visscher or Tesselschade (March 25, 1594 – June 20, 1649) was a <mask> poet and engraver."
dutch,"Maria Tesselschade Roemers Visscher, also called Maria Tesselschade Roemersdochter Visscher or Tesselschade (March 25, 1594 – June 20, 1649) was a [MASK] poet and engraver.","Maria Tesselschade Roemers Visscher, also called Maria Tesselschade Roemersdochter Visscher or Tesselschade (March 25, 1594 – June 20, 1649) was a <mask> poet and engraver."
dutch,"Maria Tesselschade Roemers Visscher, also called Maria Tesselschade Roemersdochter Visscher or Tesselschade (March 25, 1594 – June 20, 1649) was a [MASK] poet and engraver.","Maria Tesselschade Roemers Visscher, also called Maria Tesselschade Roemersdochter Visscher or Tesselschade (March 25, 1594 – June 20, 1649) was a <mask> poet and engraver."
dutch,"Maria Tesselschade Roemers Visscher, also called Maria Tesselschade Roemersdochter Visscher or Tesselschade (March 25, 1594 – June 20, 1649) was a [MASK] poet and engraver.","Maria Tesselschade Roemers Visscher, also called Maria Tesselschade Roemersdochter Visscher or Tesselschade (March 25, 1594 – June 20, 1649) was a <mask> poet and engraver."
telugu,"Nedurumalli Janardhana Reddy ([MASK]: నేదురుమల్లి జనార్థన్ రెడ్డి; 20 February 1935 – 9 May 2014) was a member of the 12th, 13th and 14th Lok Sabha of India.","Nedurumalli Janardhana Reddy (<mask>: నేదురుమల్లి జనార్థన్ రెడ్డి; 20 February 1935 – 9 May 2014) was a member of the 12th, 13th and 14th Lok Sabha of India."
telugu,"Nedurumalli Janardhana Reddy ([MASK]: నేదురుమల్లి జనార్థన్ రెడ్డి; 20 February 1935 – 9 May 2014) was a member of the 12th, 13th and 14th Lok Sabha of India.","Nedurumalli Janardhana Reddy (<mask>: నేదురుమల్లి జనార్థన్ రెడ్డి; 20 February 1935 – 9 May 2014) was a member of the 12th, 13th and 14th Lok Sabha of India."
dutch,"Martyrs Mirror or The Bloody Theater, first published in Holland in 1660 in [MASK] by Thieleman J. van Braght, documents the stories and testimonies of Christian martyrs, especially Anabaptists.","Martyrs Mirror or The Bloody Theater, first published in Holland in 1660 in <mask> by Thieleman J. van Braght, documents the stories and testimonies of Christian martyrs, especially Anabaptists."
french,Chérubin is an opera (Comédie chantée) in three acts by Jules Massenet to a [MASK] libretto by Francis de Croisset and Henri Cain after de Croisset's play of the same name.,Chérubin is an opera (Comédie chantée) in three acts by Jules Massenet to a <mask> libretto by Francis de Croisset and Henri Cain after de Croisset's play of the same name.
french,"Francis de Croisset ([fʁɑ̃sis də kʁwasɛ]; born Franz Wiener, January 28, 1877 – November 8, 1937) was a Belgian-born [MASK] playwright and opera librettist.","Francis de Croisset ([fʁɑ̃sis də kʁwasɛ]; born Franz Wiener, January 28, 1877 – November 8, 1937) was a Belgian-born <mask> playwright and opera librettist."
french,"Francis de Croisset ([fʁɑ̃sis də kʁwasɛ]; born Franz Wiener, January 28, 1877 – November 8, 1937) was a Belgian-born [MASK] playwright and opera librettist.","Francis de Croisset ([fʁɑ̃sis də kʁwasɛ]; born Franz Wiener, January 28, 1877 – November 8, 1937) was a Belgian-born <mask> playwright and opera librettist."
french,"Ciboulette is a [MASK] opérette in three acts, music by Reynaldo Hahn, libretto by Robert de Flers and Francis de Croisset, first performed at the Théâtre des Variétés, in Paris, on 7 April 1923.","Ciboulette is a <mask> opérette in three acts, music by Reynaldo Hahn, libretto by Robert de Flers and Francis de Croisset, first performed at the Théâtre des Variétés, in Paris, on 7 April 1923."
french,Georges Chamarat (30 March 1901 – 21 November 1982) was a [MASK] actor.,Georges Chamarat (30 March 1901 – 21 November 1982) was a <mask> actor.
french,Georges Chamarat (30 March 1901 – 21 November 1982) was a [MASK] actor.,Georges Chamarat (30 March 1901 – 21 November 1982) was a <mask> actor.
french,Adel Bencherif is a [MASK] actor of Tunisian origin.He is most famous for his role in the 2009 film A Prophet.,Adel Bencherif is a <mask> actor of Tunisian origin.He is most famous for his role in the 2009 film A Prophet.
french,Adel Bencherif is a [MASK] actor of Tunisian origin.He is most famous for his role in the 2009 film A Prophet.,Adel Bencherif is a <mask> actor of Tunisian origin.He is most famous for his role in the 2009 film A Prophet.
french,"Marie Anne de Vichy-Chamrond, marquise du Deffand (1697 – 23 September 1780) was a [MASK] hostess and patron of the arts.","Marie Anne de Vichy-Chamrond, marquise du Deffand (1697 – 23 September 1780) was a <mask> hostess and patron of the arts."
french,"Marie Anne de Vichy-Chamrond, marquise du Deffand (1697 – 23 September 1780) was a [MASK] hostess and patron of the arts.","Marie Anne de Vichy-Chamrond, marquise du Deffand (1697 – 23 September 1780) was a <mask> hostess and patron of the arts."
french,"Gil Joseph Wolman (Paris, 1929 – Paris, 1995) was a [MASK] artist.","Gil Joseph Wolman (Paris, 1929 – Paris, 1995) was a <mask> artist."
french,"Gil Joseph Wolman (Paris, 1929 – Paris, 1995) was a [MASK] artist.","Gil Joseph Wolman (Paris, 1929 – Paris, 1995) was a <mask> artist."
french,Jacques Legras (1923–2006) was a [MASK] actor.,Jacques Legras (1923–2006) was a <mask> actor.
french,Jacques Legras (1923–2006) was a [MASK] actor.,Jacques Legras (1923–2006) was a <mask> actor.
french,"Jean-Sifrein Maury (26 June 1746 – 10 May 1817) was a [MASK] cardinal, archbishop, and bishop of Montefiascone.","Jean-Sifrein Maury (26 June 1746 – 10 May 1817) was a <mask> cardinal, archbishop, and bishop of Montefiascone."
french,"Jean-Sifrein Maury (26 June 1746 – 10 May 1817) was a [MASK] cardinal, archbishop, and bishop of Montefiascone.","Jean-Sifrein Maury (26 June 1746 – 10 May 1817) was a <mask> cardinal, archbishop, and bishop of Montefiascone."
french,James A. Williamson (8 November 1855 – 18 August 1933) was a photographer and a key member of the loose association of early British film pioneers dubbed the Brighton School by [MASK] film historian Georges Sadoul.,James A. Williamson (8 November 1855 – 18 August 1933) was a photographer and a key member of the loose association of early British film pioneers dubbed the Brighton School by <mask> film historian Georges Sadoul.
french,Alfred Darling (1862–1931) was an engineer and a key member of the loose association of early British film pioneers dubbed the Brighton School by [MASK] film historian Georges Sadoul.,Alfred Darling (1862–1931) was an engineer and a key member of the loose association of early British film pioneers dubbed the Brighton School by <mask> film historian Georges Sadoul.
french,"George Albert Smith (4 January 1864 – 17 May 1959) was a stage hypnotist, psychic, magic lantern lecturer, Fellow of the Royal Astronomical Society, inventor, and a key member of the loose association of early British film pioneers dubbed the Brighton School by [MASK] film historian Georges Sadoul.","George Albert Smith (4 January 1864 – 17 May 1959) was a stage hypnotist, psychic, magic lantern lecturer, Fellow of the Royal Astronomical Society, inventor, and a key member of the loose association of early British film pioneers dubbed the Brighton School by <mask> film historian Georges Sadoul."
french,Georges Sadoul (4 February 1904 – 13 October 1967) was a [MASK] journalist and cinema writer.,Georges Sadoul (4 February 1904 – 13 October 1967) was a <mask> journalist and cinema writer.
french,Georges Sadoul (4 February 1904 – 13 October 1967) was a [MASK] journalist and cinema writer.,Georges Sadoul (4 February 1904 – 13 October 1967) was a <mask> journalist and cinema writer.
french,"There are few publications in English on Mario Peixoto or Limite, described by [MASK] film historian Georges Sadoul as an ""unknown masterpiece"".","There are few publications in English on Mario Peixoto or Limite, described by <mask> film historian Georges Sadoul as an ""unknown masterpiece""."
spanish,The Justicialist Front ([MASK]: Frente Justicialista) is a Peronist political party in Argentina as a vehicle for former Presidents Eduardo Duhalde and Adolfo Rodríguez Saá.,The Justicialist Front (<mask>: Frente Justicialista) is a Peronist political party in Argentina as a vehicle for former Presidents Eduardo Duhalde and Adolfo Rodríguez Saá.
french,"Aubanel started writing poetry in [MASK] but quickly switched to Provençal, due to the influence of Joseph Roumanille.","Aubanel started writing poetry in <mask> but quickly switched to Provençal, due to the influence of Joseph Roumanille."
french,"The new king, Louis Bonaparte (Napoleon's own brother), surprisingly did not slavishly follow [MASK] dictates either, leading to his downfall.","The new king, Louis Bonaparte (Napoleon's own brother), surprisingly did not slavishly follow <mask> dictates either, leading to his downfall."
french,"The Kingdom of Holland (Dutch: Koninkrijk Holland, [MASK]: Royaume de Hollande) was set up by Napoleon Bonaparte as a puppet kingdom for his third brother, Louis Bonaparte, in order to better control the Netherlands.","The Kingdom of Holland (Dutch: Koninkrijk Holland, <mask>: Royaume de Hollande) was set up by Napoleon Bonaparte as a puppet kingdom for his third brother, Louis Bonaparte, in order to better control the Netherlands."
french,He translated works by the Belgian writer Neel Doff from [MASK] into Dutch and also translated the memoirs of King Louis Bonaparte in 1983.,He translated works by the Belgian writer Neel Doff from <mask> into Dutch and also translated the memoirs of King Louis Bonaparte in 1983.
french,"She later became the wife of the former's brother, Louis Bonaparte, King of Holland, and the mother of Napoleon III, Emperor of the [MASK].","She later became the wife of the former's brother, Louis Bonaparte, King of Holland, and the mother of Napoleon III, Emperor of the <mask>."
french,"During the Hundred Years' War, Jacob van Artevelde a prominent merchant with business interests in the wool trade with England, led a revolt against Louis I, the Count of Flanders who had sided with the [MASK].","During the Hundred Years' War, Jacob van Artevelde a prominent merchant with business interests in the wool trade with England, led a revolt against Louis I, the Count of Flanders who had sided with the <mask>."
french,"Philippe or Filip ([MASK]: Philippe Léopold Louis Marie, Dutch: Filip(s) Leopold Lodewijk Maria, German: Philipp Leopold Ludwig Maria, English: Philip Leopold Louis Maria; born 15 April 1960) is the King of the Belgians, having ascended the throne on 21 July 2013.","Philippe or Filip (<mask>: Philippe Léopold Louis Marie, Dutch: Filip(s) Leopold Lodewijk Maria, German: Philipp Leopold Ludwig Maria, English: Philip Leopold Louis Maria; born 15 April 1960) is the King of the Belgians, having ascended the throne on 21 July 2013."
french,"The village is also famous because of the Battle of Roosebeke, where a Flemish army under the guidance of Philip van Artevelde (son of the famous Jacob van Artevelde, Flemish statesman and political leader of the city of Ghent) fought a [MASK] army under guidance of Lodewijk II van Male and Charles VI of France.","The village is also famous because of the Battle of Roosebeke, where a Flemish army under the guidance of Philip van Artevelde (son of the famous Jacob van Artevelde, Flemish statesman and political leader of the city of Ghent) fought a <mask> army under guidance of Lodewijk II van Male and Charles VI of France."
french,"Chris Marker ([maʁkɛʁ]; 29 July 1921 – 29 July 2012) was a [MASK] writer, photographer, documentary film director, multimedia artist and film essayist.","Chris Marker ([maʁkɛʁ]; 29 July 1921 – 29 July 2012) was a <mask> writer, photographer, documentary film director, multimedia artist and film essayist."
french,"Film theorist Roy Armes has said of him: ""Marker is unclassifiable because he is unique...The [MASK] Cinema has its dramatists and its poets, its technicians, and its autobiographers, but only has one true essayist: Chris Marker.""","Film theorist Roy Armes has said of him: ""Marker is unclassifiable because he is unique...The <mask> Cinema has its dramatists and its poets, its technicians, and its autobiographers, but only has one true essayist: Chris Marker."""
french,"Chris Marker ([maʁkɛʁ]; 29 July 1921 – 29 July 2012) was a [MASK] writer, photographer, documentary film director, multimedia artist and film essayist.","Chris Marker ([maʁkɛʁ]; 29 July 1921 – 29 July 2012) was a <mask> writer, photographer, documentary film director, multimedia artist and film essayist."
french,"Film theorist Roy Armes has said of him: ""Marker is unclassifiable because he is unique...The [MASK] Cinema has its dramatists and its poets, its technicians, and its autobiographers, but only has one true essayist: Chris Marker.""","Film theorist Roy Armes has said of him: ""Marker is unclassifiable because he is unique...The <mask> Cinema has its dramatists and its poets, its technicians, and its autobiographers, but only has one true essayist: Chris Marker."""
french,"Sans Soleil ([sɑ̃ sɔ.lɛj], ""Sunless"") is a 1983 [MASK] documentary directed by Chris Marker, a meditation on the nature of human memory, showing the inability to recall the context and nuances of memory, and how, as a result, the perception of personal and global histories is affected.","Sans Soleil ([sɑ̃ sɔ.lɛj], ""Sunless"") is a 1983 <mask> documentary directed by Chris Marker, a meditation on the nature of human memory, showing the inability to recall the context and nuances of memory, and how, as a result, the perception of personal and global histories is affected."
french,"À bientôt, j'espère (literally translates as Until soon, I hope) is a 1968 [MASK] documentary film directed by Chris Marker and Mario Marret.","À bientôt, j'espère (literally translates as Until soon, I hope) is a 1968 <mask> documentary film directed by Chris Marker and Mario Marret."
french,"The Last Bolshevik ([MASK]: Le Tombeau d'Alexandre) is a 1992 French documentary film about director Aleksandr Medvedkin, directed by Chris Marker.","The Last Bolshevik (<mask>: Le Tombeau d'Alexandre) is a 1992 French documentary film about director Aleksandr Medvedkin, directed by Chris Marker."
french,"The Last Bolshevik (French: Le Tombeau d'Alexandre) is a 1992 [MASK] documentary film about director Aleksandr Medvedkin, directed by Chris Marker.","The Last Bolshevik (French: Le Tombeau d'Alexandre) is a 1992 <mask> documentary film about director Aleksandr Medvedkin, directed by Chris Marker."
french,"Level Five is a 1997 [MASK] film, directed by the media artist Chris Marker, starring Catherine Belkhodja as the only human actor within a virtual reality world.","Level Five is a 1997 <mask> film, directed by the media artist Chris Marker, starring Catherine Belkhodja as the only human actor within a virtual reality world."
french,"One Day in the Life of Andrei Arsenevich ([MASK]: Une journée d'Andrei Arsenevitch) is a 1999 French documentary film directed by Chris Marker, about and an homage to the Russian filmmaker Andrei Tarkovsky.","One Day in the Life of Andrei Arsenevich (<mask>: Une journée d'Andrei Arsenevitch) is a 1999 French documentary film directed by Chris Marker, about and an homage to the Russian filmmaker Andrei Tarkovsky."
french,"One Day in the Life of Andrei Arsenevich (French: Une journée d'Andrei Arsenevitch) is a 1999 [MASK] documentary film directed by Chris Marker, about and an homage to the Russian filmmaker Andrei Tarkovsky.","One Day in the Life of Andrei Arsenevich (French: Une journée d'Andrei Arsenevitch) is a 1999 <mask> documentary film directed by Chris Marker, about and an homage to the Russian filmmaker Andrei Tarkovsky."
french,is a 1985 [MASK] documentary film directed by Chris Marker about the Japanese director Akira Kurosawa.,is a 1985 <mask> documentary film directed by Chris Marker about the Japanese director Akira Kurosawa.
french,"Olympia 52 was produced by Peuple et Culture, a nonprofit organization, and it was the first feature-length work directed by the [MASK] filmmaker Chris Marker, who also co-wrote the narrative and served as one of the production’s four cinematographers.","Olympia 52 was produced by Peuple et Culture, a nonprofit organization, and it was the first feature-length work directed by the <mask> filmmaker Chris Marker, who also co-wrote the narrative and served as one of the production’s four cinematographers."
french,A Grin Without a Cat is a 1977 [MASK] essay film by Chris Marker.,A Grin Without a Cat is a 1977 <mask> essay film by Chris Marker.
french,"Statues Also Die ([MASK]: Les statues meurent aussi) is a 1953 French essay film directed by Alain Resnais, Chris Marker, and Ghislain Cloquet about historical African art and the effects colonialism has had on how it is perceived.","Statues Also Die (<mask>: Les statues meurent aussi) is a 1953 French essay film directed by Alain Resnais, Chris Marker, and Ghislain Cloquet about historical African art and the effects colonialism has had on how it is perceived."
french,"Statues Also Die (French: Les statues meurent aussi) is a 1953 [MASK] essay film directed by Alain Resnais, Chris Marker, and Ghislain Cloquet about historical African art and the effects colonialism has had on how it is perceived.","Statues Also Die (French: Les statues meurent aussi) is a 1953 <mask> essay film directed by Alain Resnais, Chris Marker, and Ghislain Cloquet about historical African art and the effects colonialism has had on how it is perceived."
french,"Le Joli Mai (""The Lovely Month of May"")is a 1963 [MASK] documentary film by Chris Marker and Pierre Lhomme.","Le Joli Mai (""The Lovely Month of May"")is a 1963 <mask> documentary film by Chris Marker and Pierre Lhomme."
french,"Hélène Châtelain is a [MASK] actress who appeared as ""the woman"" in Chris Marker's La Jetée (1962) and later worked with playwright Armand Gatti and Iossif Pasternak.","Hélène Châtelain is a <mask> actress who appeared as ""the woman"" in Chris Marker's La Jetée (1962) and later worked with playwright Armand Gatti and Iossif Pasternak."
french,Yvan Goll (born Isaac Lang; 29 March 1891 – 27 February 1950) was a French-German poet who was bilingual and wrote in both [MASK] and German.,Yvan Goll (born Isaac Lang; 29 March 1891 – 27 February 1950) was a French-German poet who was bilingual and wrote in both <mask> and German.
french,Yvan Goll (born Isaac Lang; 29 March 1891 – 27 February 1950) was a French-German poet who was bilingual and wrote in both [MASK] and German.,Yvan Goll (born Isaac Lang; 29 March 1891 – 27 February 1950) was a French-German poet who was bilingual and wrote in both <mask> and German.
russian,"The PPSh-41 (pistolet-pulemyot Shpagina; [MASK]: Пистолет-пулемёт Шпагина; ""Shpagin machine pistol""); is a Soviet submachine gun designed by Georgi Shpagin as a cheap, simplified alternative to the PPD-40.","The PPSh-41 (pistolet-pulemyot Shpagina; <mask>: Пистолет-пулемёт Шпагина; ""Shpagin machine pistol""); is a Soviet submachine gun designed by Georgi Shpagin as a cheap, simplified alternative to the PPD-40."
french,Sokolov was seen by Marrodán as emanating from the [MASK] School of sculpture and there is a chain of teaching influence through Miklos Dallos and Marcel Gimond back to Antoine Bourdelle and Aristide Maillol.,Sokolov was seen by Marrodán as emanating from the <mask> School of sculpture and there is a chain of teaching influence through Miklos Dallos and Marcel Gimond back to Antoine Bourdelle and Aristide Maillol.
french,"The Man with a Broken Ear ([MASK]:L'homme à l'oreille cassée) is a 1934 French drama film directed by Robert Boudrioz and starring Thomy Bourdelle, Jacqueline Daix and Alice Tissot.","The Man with a Broken Ear (<mask>:L'homme à l'oreille cassée) is a 1934 French drama film directed by Robert Boudrioz and starring Thomy Bourdelle, Jacqueline Daix and Alice Tissot."
french,"The Man with a Broken Ear (French:L'homme à l'oreille cassée) is a 1934 [MASK] drama film directed by Robert Boudrioz and starring Thomy Bourdelle, Jacqueline Daix and Alice Tissot.","The Man with a Broken Ear (French:L'homme à l'oreille cassée) is a 1934 <mask> drama film directed by Robert Boudrioz and starring Thomy Bourdelle, Jacqueline Daix and Alice Tissot."
french,It is a work by [MASK] sculptor Antoine Bourdelle.,It is a work by <mask> sculptor Antoine Bourdelle.
french,"Antoine Bourdelle (31 October 1861 – 1 October 1929), born Émile Antoine Bordelles, was an influential and prolific [MASK] sculptor, painter, and teacher.","Antoine Bourdelle (31 October 1861 – 1 October 1929), born Émile Antoine Bordelles, was an influential and prolific <mask> sculptor, painter, and teacher."
french,"Antoine Bourdelle (31 October 1861 – 1 October 1929), born Émile Antoine Bordelles, was an influential and prolific [MASK] sculptor, painter, and teacher.","Antoine Bourdelle (31 October 1861 – 1 October 1929), born Émile Antoine Bordelles, was an influential and prolific <mask> sculptor, painter, and teacher."
french,"Louis-Messidor-Lebon Petitot (23 June 1794 — 1862) was a [MASK] sculptor, who was born and died in Paris.","Louis-Messidor-Lebon Petitot (23 June 1794 — 1862) was a <mask> sculptor, who was born and died in Paris."
french,"Jean Louis Petitot (2 January 1652 – 29 October 1730), [MASK] enamel painter, was the eldest son of Jean Petitot, and was instructed in enameling by his father.","Jean Louis Petitot (2 January 1652 – 29 October 1730), <mask> enamel painter, was the eldest son of Jean Petitot, and was instructed in enameling by his father."
french,"Annapurna: First Conquest of an 8000-meter Peak (1951) is a book by [MASK] climber Maurice Herzog, leader of the first expedition in history to summit and return from an 8000+ meter mountain, Annapurna in the Himalayas.","Annapurna: First Conquest of an 8000-meter Peak (1951) is a book by <mask> climber Maurice Herzog, leader of the first expedition in history to summit and return from an 8000+ meter mountain, Annapurna in the Himalayas."
french,"Maurice Herzog (15 January 1919 – 13 December 2012) was a [MASK] mountaineer and administrator who was born in Lyon, France.","Maurice Herzog (15 January 1919 – 13 December 2012) was a <mask> mountaineer and administrator who was born in Lyon, France."
french,"Maurice Herzog (15 January 1919 – 13 December 2012) was a [MASK] mountaineer and administrator who was born in Lyon, France.","Maurice Herzog (15 January 1919 – 13 December 2012) was a <mask> mountaineer and administrator who was born in Lyon, France."
french,The peak was discovered in 1950 by the team led by Maurice Herzog who were attempting to find Annapurna I. The first ascent was made in 1978 by the [MASK] climber Emanuel Schmutz using the northwest shoulder.,The peak was discovered in 1950 by the team led by Maurice Herzog who were attempting to find Annapurna I. The first ascent was made in 1978 by the <mask> climber Emanuel Schmutz using the northwest shoulder.
russian,"In eastern and southern Ukraine, Russification and ethnic Russian settlement during centuries of [MASK] rule caused the Russian language to attain primacy, even amongst ethnic Ukrainians.","In eastern and southern Ukraine, Russification and ethnic Russian settlement during centuries of <mask> rule caused the Russian language to attain primacy, even amongst ethnic Ukrainians."
russian,"In eastern and southern Ukraine, Russification and ethnic Russian settlement during centuries of Russian rule caused the [MASK] to attain primacy, even amongst ethnic Ukrainians.","In eastern and southern Ukraine, Russification and ethnic Russian settlement during centuries of Russian rule caused the <mask> to attain primacy, even amongst ethnic Ukrainians."
russian,"Oleg Elekpayevich Saitov ([MASK]: Оле́г Элекпа́евич Саи́тов; (born May 26, 1974 in Novokuybyshevsk, Russian SFSR to a Volga Tatar father and ethnic Russian mother) is a Russian boxer.","Oleg Elekpayevich Saitov (<mask>: Оле́г Элекпа́евич Саи́тов; (born May 26, 1974 in Novokuybyshevsk, Russian SFSR to a Volga Tatar father and ethnic Russian mother) is a Russian boxer."
russian,"Oleg Elekpayevich Saitov (Russian: Оле́г Элекпа́евич Саи́тов; (born May 26, 1974 in Novokuybyshevsk, Russian SFSR to a Volga Tatar father and ethnic Russian mother) is a [MASK] boxer.","Oleg Elekpayevich Saitov (Russian: Оле́г Элекпа́евич Саи́тов; (born May 26, 1974 in Novokuybyshevsk, Russian SFSR to a Volga Tatar father and ethnic Russian mother) is a <mask> boxer."
french,Victorien Sardou (5 September 1831 – 8 November 1908) was a [MASK] dramatist.,Victorien Sardou (5 September 1831 – 8 November 1908) was a <mask> dramatist.
french,Victorien Sardou (5 September 1831 – 8 November 1908) was a [MASK] dramatist.,Victorien Sardou (5 September 1831 – 8 November 1908) was a <mask> dramatist.
french,"The work, based on Victorien Sardou's 1887 [MASK] dramatic play, La Tosca, is a melodramatic piece set in Rome in June 1800, with the Kingdom of Naples's control of Rome threatened by Napoleon's invasion of Italy.","The work, based on Victorien Sardou's 1887 <mask> dramatic play, La Tosca, is a melodramatic piece set in Rome in June 1800, with the Kingdom of Naples's control of Rome threatened by Napoleon's invasion of Italy."
french,"The film was co-directed by [MASK] film director André Calmettes, who had previously directed the films The Assassination of the Duke of Guise (1908), La Tosca (1909 – based on the play by Victorien Sardou), and La Dame aux Camélias (1910) with Sarah Bernhardt.","The film was co-directed by <mask> film director André Calmettes, who had previously directed the films The Assassination of the Duke of Guise (1908), La Tosca (1909 – based on the play by Victorien Sardou), and La Dame aux Camélias (1910) with Sarah Bernhardt."
french,The screenplay by Walter Reisch and Donald Ogden Stewart was based on the 1880 [MASK] play Divorçons by Victorien Sardou and Émile de Najac.,The screenplay by Walter Reisch and Donald Ogden Stewart was based on the 1880 <mask> play Divorçons by Victorien Sardou and Émile de Najac.
french,"Eggs Sardou is named for Victorien Sardou, a famous [MASK] dramatist of the 19th century, who was a guest in New Orleans when the dish was invented.","Eggs Sardou is named for Victorien Sardou, a famous <mask> dramatist of the 19th century, who was a guest in New Orleans when the dish was invented."
french,The Black Pearl ([MASK]: La Perle Noire) is a three-act comedy by the 19th-century French playwright Victorien Sardou that was first performed in 1862 in Paris.,The Black Pearl (<mask>: La Perle Noire) is a three-act comedy by the 19th-century French playwright Victorien Sardou that was first performed in 1862 in Paris.
french,The Black Pearl (French: La Perle Noire) is a three-act comedy by the 19th-century [MASK] playwright Victorien Sardou that was first performed in 1862 in Paris.,The Black Pearl (French: La Perle Noire) is a three-act comedy by the 19th-century <mask> playwright Victorien Sardou that was first performed in 1862 in Paris.
french,Thermidor is a four-act 1891 dramatic play by the 19th-century [MASK] playwright Victorien Sardou.,Thermidor is a four-act 1891 dramatic play by the 19th-century <mask> playwright Victorien Sardou.
french,Fédora is a play by the [MASK] author Victorien Sardou.,Fédora is a play by the <mask> author Victorien Sardou.
french,"The Merveilleuses is a musical play in three acts, with a book adapted from the [MASK] original of Victorien Sardou by Basil Hood, lyrics by Adrian Ross, and music by Hugo Felix.","The Merveilleuses is a musical play in three acts, with a book adapted from the <mask> original of Victorien Sardou by Basil Hood, lyrics by Adrian Ross, and music by Hugo Felix."
french,"Other distinguished owners of the property included Victorien Sardou, the [MASK] dramatist and one-time mayor of the Parisian suburb of Marly-le-Roi.","Other distinguished owners of the property included Victorien Sardou, the <mask> dramatist and one-time mayor of the Parisian suburb of Marly-le-Roi."
french,La Tosca is a five-act drama by the 19th-century [MASK] playwright Victorien Sardou.,La Tosca is a five-act drama by the 19th-century <mask> playwright Victorien Sardou.
french,"Anne Peichert (born 26 November 1996), known by her stage name Louane Emera or simply Louane, is a [MASK] singer and actress.","Anne Peichert (born 26 November 1996), known by her stage name Louane Emera or simply Louane, is a <mask> singer and actress."
french,"Anne Peichert (born 26 November 1996), known by her stage name Louane Emera or simply Louane, is a [MASK] singer and actress.","Anne Peichert (born 26 November 1996), known by her stage name Louane Emera or simply Louane, is a <mask> singer and actress."
chinese,"Chen Xiaoxu (Traditional Chinese: 陳曉旭; [MASK]: 陈晓旭; Pinyin: Chén Xiǎoxù;), Buddhist name Venerable Miao Zhen (釋妙真) (October 29, 1965 – May 13, 2007) was a Chinese actress, famous for her role as Lin Daiyu in 1987 TV series Dream of the Red Chamber.","Chen Xiaoxu (Traditional Chinese: 陳曉旭; <mask>: 陈晓旭; Pinyin: Chén Xiǎoxù;), Buddhist name Venerable Miao Zhen (釋妙真) (October 29, 1965 – May 13, 2007) was a Chinese actress, famous for her role as Lin Daiyu in 1987 TV series Dream of the Red Chamber."
